gene_id	tpm_mean
EG10587	79.339145
EG10588	54.35329516666667
EG10589	14.447666166666666
EG10590	15.858963
EG10591	1.4203918333333334
EG10592	0.555731
EG10593	1.1570731666666667
EG10594	1.1467838333333331
EG10595	152.6739995
EG10596	154.5160895
EG10597	492.90709983333335
EG10598	380.40667866666666
EG10599	32.37294433333333
EG10600	14.897409666666666
EG10601	220.391517
EG10602	164.78132683333334
EG10603	89.6354225
EG10604	55.704127666666665
EG10605	8.249044333333332
EG10606	12.921613
EG10607	17.147625
EG10608	53.59520633333333
EG10609	6.500727166666667
EG10610	4.720982833333333
EG10611	387.4438821666667
EG10612	11.810234333333334
EG10613	29.365045166666665
EG10614	28.996115666666668
EG10615	8.087391333333334
EG10616	32.695191666666666
EG10617	4.440536
EG10618	37.2697355
EG10619	114.27731483333334
EG10620	59.35301716666667
EG10621	70.2706275
EG10622	74.19409900000001
EG10623	49.525761
EG10624	22.32142933333333
EG10625	8.695091333333332
EG10626	4.4874025
EG10627	8.867782
EG10628	27.50021033333333
EG10629	8.478463333333332
EG10630	26.8104975
EG10631	15.991365333333334
EG10632	50.94457083333333
EG10633	23.32933583333333
EG10634	95.13138583333334
EG10635	35.671004833333335
EG10636	147.60006966666666
EG10637	1.2246045
EG10638	26.154637500000003
EG10639	47.419861833333336
EG10640	34.65019816666666
EG10641	29.872454833333336
EG10642	3.666588666666667
EG10643	152.3526945
EG10644	9.681535333333334
EG10645	10.895021833333333
EG10646	15.268784000000002
EG10647	14.584705333333332
EG10648	11.595719333333331
EG10649	258.7577516666667
EG10650	8.131055166666666
EG10651	40.06152133333333
EG10652	24.249352833333333
EG10653	43.07550799999999
EG10654	8.9152405
EG10655	37.648090833333335
EG10656	19.645488333333333
EG10657	84.30540133333334
EG10658	248.17312733333333
EG10660	4.3345365
EG10661	32.34240383333333
EG10662	8.06414
EG10663	409.41757400000006
EG10664	25.601552
EG10665	340.8239716666667
EG10666	316.61481683333335
EG10667	78.50536633333333
EG10668	15.142332333333334
EG10669	4394.307205833334
EG10670	1655.74882
EG10671	101.30260716666668
EG10672	100.86685333333334
EG10673	62.558518166666666
EG10674	3584.4048146666664
EG10675	725.3884131666667
EG10676	502.9878893333334
EG10677	500.58340516666664
EG10678	507.7469316666666
EG10679	96.02289116666668
EG10680	1333.0309639999998
EG10681	115.99971516666666
EG10682	9.148573166666669
EG10683	2.0870151666666668
EG10684	235.29562816666663
EG10685	1.9781905
EG10686	9.261138166666669
EG10687	33.1806335
EG10688	48.673272
EG10689	59.564015000000005
EG10690	7.578762833333333
EG10691	28.786475
EG10693	196.14324333333337
EG10694	50.09282316666667
EG10695	628.9672196666667
EG10696	147.06638816666666
EG10697	564.0212085
EG10698	184.71976166666664
EG10699	626.462208
EG10700	122.3766835
EG10701	2192.9182505000003
EG10702	330.16982516666667
EG10703	1665.4104143333334
EG10704	190.15402916666667
EG10705	74.94608916666667
EG10706	110.73672866666668
EG10707	46.93607616666667
EG10708	3.5641533333333335
EG10709	88.41686350000002
EG10710	158.34428549999998
EG10711	35.657588833333335
EG10712	9.328183333333332
EG10713	0.0670613333333333
EG10714	0.0612773333333333
EG10715	0.033122
EG10716	0.0
EG10717	0.0336635
EG10718	0.0957886666666666
EG10719	0.1453076666666666
EG10720	0.2008515
EG10721	0.6936891666666667
EG10722	0.1650658333333333
EG10723	0.8991255000000001
EG10724	2.38266
EG10725	2.3700223333333335
EG10727	5.832294
EG10728	11.926942333333336
EG10729	0.3462046666666666
EG10730	2.4717256666666665
EG10731	380.0540205
EG10732	94.19769716666669
EG10733	4.437981333333333
EG10734	7.067435166666667
EG10735	61.15047566666667
EG10736	12.966805333333332
EG10737	0.2264425
EG10738	4.639518333333334
EG10739	33.652102
EG10740	21.753908666666664
