lambda_sec,lambda_eff,lambda_kin,lambda_div,obj_total,obj_homeo,obj_kin,obj_eff,obj_sec,obj_div
0.00032888120853467444,1.8879697637477415e-6,0.00033818049512280586,0.00020844243769750772,0.008905591529001314,0.00013627605462180253,20.52807355738175,165.85511942131996,4.600676254069113,0.004394391524298399
0.0002747425418417028,0.00003814836662684646,0.0001199831934293539,0.002221552672925793,0.008776740680399993,0.00006388882137139171,25.668112581392283,136.61161103526263,1.5052394964783593,0.003622058439897692
0.00007314524173798804,3.477477306577055e-6,0.00016462617319675576,0.0003477133701901572,0.0043409603813028405,0.00011976065644188687,18.45299183938325,170.68062475724835,8.045895675569495,0.003730977781292932
0.00017972880279365508,0.00005884344884321679,0.00030234159270106013,0.00035129498774766577,0.016023026379059113,0.00007857075843034584,23.866465135602745,141.51396598789032,2.2250113382496868,0.004446682149544799
0.0001472976905984142,0.00002122787464950622,0.0003530305889438406,0.00021103761487900873,0.011438576030415131,0.00010727823422375098,18.986281724609565,165.87479410308003,7.511760173868888,0.004384594786349719
0.00019938533076381345,1.6737462028647241e-6,0.00011631078825023893,0.0004621194737130692,0.0035132031227698155,0.00007797698706969535,23.85239877592131,142.73713462808712,2.108127937644741,0.0036772074735149287
0.000014753281949461185,0.00004624433832608494,0.0003620008784263507,0.00045972923334375467,0.014741539054721723,0.00009750673378313008,19.46892079497561,161.98085517180306,7.029453722555763,0.004047838110837765
0.00006786014828968074,2.252748763666286e-6,0.00024315515037781388,0.0008097631761401451,0.005122311636275443,0.00012282525716890896,12.643203055895242,253.56634754888626,19.909707484782235,0.0036176756486210027
0.000012112348213889784,7.03057409084549e-6,0.0005717969768513514,0.00024034716806113426,0.009228877021554862,8.80802432450936e-8,12.10001255702912,279.0279780381686,28.68118117681564,0.0038070543162711627
0.00009727060979234538,0.000012716566219271026,0.0005892986887031352,0.00024322884208929707,0.012726224020243945,0.00015664718589736103,12.64322583376175,250.17887033661526,19.908645762644316,0.004103726985720448
0.000045679613923184656,0.0000100353447849233,0.00047644797034516973,0.0012119289039620419,0.00960268438200849,0.00016266178592690643,12.452976851632828,254.55561510552909,20.750700960878227,0.003622058439897143
0.000019455767948316164,0.00002356816832328721,0.00045273885385489066,0.00018103177486958585,0.01215724398705098,0.00017781950148849603,12.916039230521392,244.29224389488115,19.199114970239126,0.004294484379211113
0.000016099260787116202,0.000020201027959768607,0.00015116893571133142,0.002386679022729968,0.006433772163638813,0.00009541226713774153,19.628232704553746,160.98613138406648,6.861468292858701,0.0036162969227808983
0.0001497232150781329,0.00009640154872559284,0.00011230779336130694,0.007724924646034032,0.011934240671856043,0.00006430572967817018,79.36573367538269,27.967663455703192,1.5538888924643073,0.0035942373093336157
0.000021937439549398622,0.00009973413341233382,0.0002536463401657988,0.0007138241606338085,0.020136202993651348,0.00006087910007107022,26.453692537762123,133.48543367072645,2.2538625441263562,0.004123668032061914
0.000708337503948697,0.000010787450236097101,0.003260609990058397,0.0063417720310567135,0.05818900931514496,0.00015729710440451092,12.61226719149964,251.02084341806562,20.015027632680447,0.003588624338266613
0.0001452520529847691,1.5502372705737436e-6,0.00958560505123207,0.0001572653994049319,0.1195859470855648,0.00015970373213474484,12.065200199078468,275.6811782582884,23.035631160513727,0.0041676416018907704
0.000049401440083527586,0.000028555291501354217,0.007195357060376126,0.00012187517568552103,0.09590151321014093,0.00019425466816170916,12.06764175466733,270.9528030220873,23.047894402534663,0.00436342067123304
0.00015199558840940785,0.00008981071552322636,0.0010196208579735483,0.002771645964765427,0.035494125074772453,0.0001207710993878111,18.45299618503794,170.6392847394923,8.045957643959303,0.0036468755050264538
0.000011107280564143667,4.331644186661976e-6,0.0011578377670897846,0.0033269260374792177,0.01552503446415519,1.209248074915386e-7,12.068714355781816,281.1680576057891,28.93098221796124,0.0036176756486208895
0.0008262632301463915,8.36407217331418e-6,0.00042575831465107867,0.004854186766332836,0.013186724054140161,0.00007805837974850764,23.852451167503258,142.73847708577844,2.108196342552849,0.0036022967028510435
