"gene_id"	"11_J3_Modified_M9_N_Fe"	"MG1655 rph+ ?trpR ?tnaA [+cymR +vio_J3 +vioE]_Modified_M9_N_Fe_5gperL_Trp"	"MG1655 rph+ ?trpR ?tnaA [+cymR +vio_J3]_Modified_M9_N_Fe_5gperL_Trp"	"MG1655 rph+ ?trpR ?tnaA [+cymR +vio_M5]_Modified_M9_N_Fe"	"MG1655 rph+ ?trpR ?tnaA [+cymR +vio_M5]_Modified_M9_N_Fe_5gperL_Trp"	"MG1655 rph+ [+cymR +vio_J3]_Modified_M9_N_Fe"	"MG1655 rph+ [+cymR +vio_M5]_Modified_M9_N_Fe"	"MG1655 rph+_EZ_Rich"	"MG1655 rph+_Modified_M9_N_Fe"
"EG12517"	7.392736	12.30933125	17.57974925	12.783011833333333	13.798842400000002	9.490454	13.212284666666667	15.484641333333334	11.6743568
"EG12518"	3.375022	5.833893	10.81649375	5.975030833333332	6.7393568	4.583665333333333	6.823783	10.3428855	5.286515400000001
"EG12520"	1.7355636666666667	3.10936025	7.68323	3.2478145	3.7259224000000004	2.2643066666666667	4.439250833333333	7.288179166666667	2.9924088
"EG12522"	7.896514	7.831392	1.9598345	9.267736000000001	7.8308768	10.015335	7.893753333333334	8.9451525	14.7353352
"EG12525"	25.870164666666668	36.84992825	43.298781250000005	69.30971666666666	50.6144346	34.11616266666667	51.51694483333333	5.353789	31.376566000000004
"EG12539"	2.8633365000000004	4.39332175	1.61558675	3.9143038333333333	5.0176968	3.915961333333333	4.199170666666666	4.1045345	4.0705346
"EG12544"	3.503057666666667	3.765527	2.4288499999999997	5.0373765	3.3020761999999997	3.1307166666666664	5.302211333333333	2.921113833333333	5.1074362
"EG12548"	2.720503166666667	2.84599175	4.136008	2.8316540000000003	3.0230416	2.3890686666666667	3.2897316666666665	3.5111275	2.7004164000000004
"EG12554"	2.3838888333333332	3.887347	3.5286092499999997	4.441046333333333	4.1579684	1.5810146666666667	5.1527995	5.350456666666666	4.8006215999999995
"EG12556"	3.1083073333333338	3.4939347499999998	4.67987775	4.2849596666666665	4.7919196	5.187493	4.3713481666666665	8.344671666666667	3.8949798
"EG12557"	3.3926673333333333	2.72791675	5.8961630000000005	3.2484093333333335	2.5884039999999997	2.903293	3.1182513333333333	4.5647945000000005	2.7402308
"EG12563"	0.4943935	0.67441975	1.7486757499999999	0.5321236666666667	0.6529514	1.134819	0.5669065	0.6131791666666667	0.8287201999999999
"EG12576"	31.055814666666667	18.3555255	8.24502125	26.815994333333332	25.0836684	19.037011333333332	24.269648833333335	63.84581649999999	25.6947336
"EG12587"	2.4564378333333337	6.612172	2.8720809999999997	7.004051333333333	6.267618199999999	6.946108333333334	7.033486	6.617586666666667	5.924358
"EG12591"	4.043376833333333	5.56566725	7.7871695	7.4971655	7.179171599999999	7.451192	5.194581833333333	1.9149778333333334	5.7887862
"EG12600"	32.43985966666667	42.593813	28.479428	43.226079666666664	42.6581728	36.91951733333334	29.6115545	26.771763000000004	37.3597624
"EG12605"	16.313040666666666	41.617598	31.599233499999997	43.325037333333334	40.9938512	27.972228666666666	49.173056	19.362547333333335	38.5043262
"EG12606"	244.68323183333334	337.332696	505.817812	340.9042305	321.08113579999997	438.403485	314.5767376666667	109.29515233333332	357.53119499999997
"EG12608"	11.384748166666666	1.611074	0.810161	13.928858166666666	12.625784800000002	1.353719	11.664431166666667	1.0512606666666666	1.1502662
"EG12609"	28.762458	18.533601	46.35652075	24.138607500000003	18.0604054	39.140653666666665	19.469554666666667	12.608348666666666	14.045064200000002
"EG12610"	43.179143333333336	40.33833225	14.253321750000001	51.65227866666667	40.577694199999996	39.51096733333333	44.67244483333334	19.219762166666666	40.4759024
"EG12611"	36.400729500000004	31.210432500000003	4.56083275	35.6047805	25.020989399999998	37.187565	40.2729985	16.049208333333336	36.5541736
"EG12615"	4.045604166666666	5.28442325	3.39307125	5.035625166666667	5.4620624	5.136125333333333	6.057991166666667	9.09462	6.572162799999999
"EG12623"	37.608481833333336	88.282298	42.785903	58.03427833333333	87.0623524	55.281468	57.269497333333334	42.79080149999999	61.5846772
"EG12624"	162.50900783333333	38.9832505	116.8532805	33.65236483333333	39.8436296	17.162737333333336	36.3927315	115.65622466666667	14.2235758
"EG12625"	42.0313165	143.29684774999998	106.73501125	126.08601716666668	111.5264478	231.48710199999996	93.51958883333333	45.768867666666665	160.7590726
"EG12626"	37.03817933333333	121.226463	104.097125	103.500938	90.5365816	186.843084	74.00124866666667	42.20444583333333	127.35612060000001
"EG12627"	63.21095316666666	146.02810075000002	137.95912025	137.66680033333333	111.3406422	231.795705	97.647333	56.66224366666666	163.7256386
"EG12628"	68.21029166666666	140.28673675	141.4991515	138.10258883333333	111.95431020000001	238.09065233333334	100.24654516666665	54.953869499999996	168.2157416
"EG12629"	2.1019166666666664	9.40506225	7.1338635	3.6073236666666664	8.2868736	13.046270666666667	4.361899666666667	4.3913261666666665	2.9229968
"EG12630"	46.22690133333333	86.694408	17.247704	80.00850583333333	84.4479072	68.76789266666667	82.56029116666667	80.12334983333334	78.520551
"EG12631"	2.2630363333333334	6.67448975	4.58845975	2.5644899999999997	6.4987236	14.394336333333333	3.106633	2.3357733333333335	2.4015614
"EG12633"	29.50039633333333	42.483318749999995	12.728045	44.56194566666667	37.9336512	40.74251366666667	47.333795333333335	20.749102333333333	56.7138748
"EG12634"	6.580225833333333	2.90277675	20.202683	2.311252666666667	2.5053212	1.7379536666666666	3.0301305	3.2038670000000002	1.7982392
"EG12656"	47.04015616666666	41.02125725	71.03084	43.691061	41.741331200000005	51.846917999999995	34.1267225	40.5923235	47.1929714
"EG12657"	246.22576899999999	384.23897725	77.6747155	340.6137483333334	317.66566339999997	308.73725	395.84828383333337	508.9049235	468.9059988
"EG12658"	3.290672666666667	2.6701945	3.1916237499999998	2.488819166666667	2.209689	2.466403666666667	2.24269	5.189330166666667	1.8707850000000001
"EG12661"	103.720101	56.986858749999996	37.19596925	45.61774883333334	52.1402868	45.83519966666666	45.00229783333333	43.87008816666667	39.1363862
"EG12662"	93.33131016666668	56.57467475	40.099605	41.62459316666666	42.998824400000004	45.372571	44.55899283333333	33.99685866666667	36.0614426
"EG12663"	108.93241	64.356042	48.31383	51.6868	58.3572992	54.743607999999995	54.83702733333333	44.099411833333335	51.270841
"EG12666"	35.81272633333333	37.4628635	31.23452975	38.2100255	40.7687924	57.530161	33.819816333333335	7.768634166666666	36.9146118
"EG12688"	219.3865353333333	455.247921	65.43317075	325.5314345	434.14580859999995	227.71390866666664	430.74116183333336	866.1803534999999	451.2384844
"EG12689"	8.525213833333334	6.595824500000001	12.923199499999999	5.1601721666666664	4.5931396	4.254629	6.5831946666666665	7.047684333333334	3.7558746
"EG12690"	98.07545166666667	142.717685	77.10917975000001	124.79204933333334	146.3877974	111.193911	119.94152116666667	113.0863435	115.04771120000001
"EG12691"	77.40096016666666	77.44768225	70.5792455	69.1959465	81.78766759999999	65.64911366666666	70.55511266666666	61.54608233333334	74.1649674
"EG12692"	4.884711	7.87755175	14.86251525	8.306759999999999	7.828627	5.7046936666666666	8.5661675	4.962669	7.391968
"EG12693"	35.46390316666667	44.6884305	24.8427505	28.699487333333334	38.161266999999995	32.21426833333334	34.04893716666667	42.121623	30.7556298
"EG12694"	7.5430335	23.52838475	0.47762000000000004	28.25465416666667	14.9027742	22.845145000000002	34.6190765	4.465020333333333	68.79064100000001
"EG12697"	91.14293783333333	146.01803325	94.68192375000001	135.325031	147.4539014	151.66518166666665	129.28221166666665	115.57565216666667	133.2886608
"EG12702"	2.8315083333333333	3.9443705	0.9850535	3.3815981666666666	3.3212762	3.88485	4.390074333333334	1.107772	2.0758484000000004
"EG12703"	112.10773766666667	250.90061475	10.682932999999998	209.34605133333332	232.4071606	61.50192066666667	258.802504	801.3560918333333	232.80831160000002
"EG12704"	1.0497651666666667	1.650897	7.547184	2.0557931666666667	1.9189964	1.3424086666666668	1.8510121666666668	1.6293716666666667	1.764549
"EG12705"	25.722335333333334	50.76957275	48.50659075	59.789779	54.3210212	37.87311866666667	52.292308166666665	27.85401933333333	40.947387000000006
"EG12707"	103.41105	17.52184975	182.96038499999997	18.957643166666667	20.425868	22.832740666666666	15.865711333333332	33.36979683333333	12.2043342
"EG12708"	7.3147261666666665	4.5217244999999995	20.61899025	5.673593	5.690755	7.081336666666666	3.9102048333333332	2.3139996666666667	4.020296
"EG12709"	56.76982483333333	80.2106765	19.27670525	80.33381866666667	73.1468996	81.071398	71.58000383333334	90.02401433333334	86.0419366
"EG12710"	50.749576	49.13733025	31.96700725	45.68255366666667	54.73430019999999	44.840987000000005	42.44867433333334	46.14616533333333	42.5803482
"EG12712"	171.89342666666667	333.60811375	85.34781100000001	285.10700449999996	292.7874244	312.95743666666664	286.29023166666667	600.8552396666666	346.4405168
"EG12713"	6.807397666666667	6.236651	1.4785035	7.2892503333333325	6.7942194	10.379958333333335	6.094167166666668	2.712696166666667	11.2930492
"EG12715"	44.75187066666667	47.83145175	81.3088925	50.66792383333333	48.181779399999996	56.929212666666665	48.65389033333333	26.0800555	53.043003
"EG12717"	37.72473266666667	71.67119325	72.399009	49.961274333333336	54.896891	33.607012	74.188879	32.954529666666666	66.517342
"EG12720"	0.23470500000000002	0.444905	1.7643985	0.6628968333333333	0.43970319999999996	0.5467753333333333	0.627874	0.20448500000000003	0.3386268
"EG12732"	204.7980203333333	341.618243	19.670173	307.8943438333333	279.63514299999997	380.29494900000003	279.02951916666666	627.367424	403.81487860000004
"EG12734"	10.101703333333333	20.54263825	63.194016000000005	15.300281	19.048993799999998	15.185973333333331	17.078029166666667	6.878001666666667	21.5677222
"EG12738"	4.955430333333333	5.75304125	19.887189	5.257161	6.5398972	4.458239	5.242926	2.7398748333333334	5.0122324
"EG12739"	136.98619183333332	216.47926324999997	203.04423350000002	195.104053	220.40436540000002	192.82683066666667	205.63237616666666	212.32962433333333	179.73182400000002
"EG12754"	2.3141065	10.287087750000001	1.64216725	11.505468166666667	9.066517999999999	5.889847	12.281796	7.096514	16.0866652
"EG12760"	0.2527375	0.684552	0.11836375	0.5123228333333333	0.46493399999999996	0.4108273333333334	0.35689449999999995	0.23127833333333334	0.9041079999999999
"EG12768"	0.08843250000000001	0.27933125000000003	0.50883375	0.4110235	0.1878754	0.10680200000000001	0.3306101666666667	0.3462325	0.2912514
"EG12769"	0.5629445	0.83716225	0.34068575	0.6950723333333334	0.5285854	0.8025806666666666	0.4669921666666667	0.787668	0.46044599999999997
"EG12770"	0.6764373333333333	0.738699	0.23508	0.4522255	0.4622528	0.435795	0.26867599999999997	0.2985156666666667	0.358139
"EG12780"	50.98145933333333	75.4640965	30.66497375	69.40551933333333	77.00119959999999	73.71324466666667	71.45145166666667	65.23635300000001	74.8704396
"EG12794"	170.70298183333333	161.14527675	72.2593545	167.032366	195.43297660000002	203.34144033333334	131.274843	88.4336795	139.7278742
"EG12799"	107.85704316666666	171.145691	67.0997385	209.52468399999998	186.781897	197.50842666666668	172.21752566666666	60.57494366666666	168.264462
"EG12800"	96.40228883333333	126.374065	56.91206724999999	156.77517	140.6988906	140.23372733333335	133.38537666666667	33.069030833333336	129.7555788
"EG12801"	112.12630233333334	144.76264625	56.39556175	181.0289571666667	163.1539864	160.43508133333333	156.357766	34.749738666666666	145.9068836
"EG12802"	32.16330766666667	49.80739625	19.5482685	43.38035966666666	53.0694334	36.986884333333336	42.46492033333333	22.989866333333335	40.441810600000004
"EG12830"	6.072642166666667	8.99932375	1.14133525	5.797276	4.616821	13.223078333333333	5.580592499999999	5.210979833333333	10.559321800000001
"EG12835"	2.107296333333333	0.503953	2.1959055	0.5995716666666667	0.6814776	0.7491073333333333	0.8022195	0.31762016666666665	0.4959226
"EG12836"	0.9677318333333332	0.48471125	1.8130085	0.6434651666666666	0.4886214	0.6803416666666666	0.48644466666666664	0.576728	0.466751
"EG12837"	3.1873668333333334	4.26155725	1.595774	3.5848855	2.8633024	2.277585333333333	4.181348	3.3718086666666665	4.3098194
"EG12842"	12.6895085	25.667621500000003	43.12804425	18.0610635	26.43061	30.659451666666666	19.275520333333333	15.103340333333334	24.3419262
"EG12843"	53.0657755	83.51695649999999	9.03850825	41.990925833333336	56.7869822	13.124483	57.545977666666666	7.2675995	40.6335426
"EG12844"	129.35776616666666	120.32649625	80.0985735	141.57610233333335	131.1167348	99.83276000000001	145.70023633333332	289.2784193333334	110.8172894
"EG12845"	3.136613666666667	4.990451999999999	0.72207075	5.921782833333334	3.5939118	1.6012579999999998	6.422976666666667	2.909689666666667	4.8828258
"EG12850"	7.502373833333333	8.39348925	7.3123965	8.117273166666667	8.615954200000001	7.692426	8.132902833333334	5.893543833333333	8.778098199999999
"EG12851"	29.57238716666667	29.1964265	9.103099	22.162028666666668	23.5481476	11.871853999999999	30.531063666666668	40.6468495	24.712058
"EG12853"	1.1093048333333333	2.34534925	2.0155892499999997	1.921658	1.9161058	1.7940426666666667	2.2872453333333334	2.0338636666666665	1.7138224000000002
"EG12854"	102.27986766666668	135.969537	137.37886749999998	125.19964466666666	132.666844	169.01807799999997	119.50795900000001	44.252498333333335	126.2890412
"EG12855"	17.374299666666666	26.82978	14.33463725	26.225603166666662	21.8614168	17.659285666666666	29.388591666666667	39.350630833333334	29.8644142
"EG12857"	10.993711166666666	8.63822375	27.372716	10.136831333333333	17.8143992	9.395349666666666	15.406058166666668	4.241987166666667	8.186361
"EG12859"	15.401024999999999	22.43760075	17.56323625	21.1876705	20.780397999999998	29.193793333333332	18.588687166666666	13.100245166666667	23.4565918
"EG12860"	50.5003595	47.623532749999995	18.13651725	56.088675333333335	44.1545122	44.747719	60.28266683333334	33.51384783333334	64.0082088
"EG12861"	17.915420166666667	14.01076975	12.878858	24.101321833333333	28.8645712	15.783218333333332	18.820745333333335	2.689299833333333	10.9853436
"EG12865"	23.3160645	13.28771925	14.0916005	14.131433333333334	17.6364632	13.015644333333334	9.6928785	9.555470166666668	11.3679406
"EG12866"	191.82587333333333	231.15383774999998	102.77297925	227.25317483333333	221.20144439999999	312.9532513333333	190.04571033333332	71.15811599999999	242.860655
"EG12867"	8.032392166666666	8.8628555	5.8271282499999995	10.395033333333332	8.703644	15.777885333333332	10.202101666666666	4.968618	11.2067606
"EG12868"	54.20419533333333	78.23546325000001	33.949597749999995	79.94108516666667	68.3039086	82.962056	81.53029283333333	178.351771	80.1606384
"EG12870"	27.337529	19.45831425	22.18289275	22.034053333333333	27.990105399999997	15.820530666666665	21.43921333333333	17.146613833333333	21.1242048
"EG12874"	9.067129666666666	8.2387745	2.8204115	13.793943166666667	9.9090972	13.423138	11.51697	14.321429666666667	10.7134452
"EG12875"	4.371568166666667	25.02465175	14.35099425	20.324622833333333	24.1311846	27.830916000000002	16.235565833333336	7.412492666666666	21.278457600000003
"EG12876"	51.803324	27.7280265	63.323358	22.842908500000004	28.101713	25.206711000000002	22.089336833333334	11.427074166666666	25.4911764
"EG12877"	0.12302083333333332	0.10483075	0.20554525	2.7400516666666666	0.17342200000000002	0.15277966666666667	1.2838026666666666	0.159842	0.2484292
"EG12878"	404.1870108333333	680.936955	187.10613999999998	586.7619458333334	700.1927736	610.5719170000001	580.1772068333333	499.9378263333333	567.5271552
"EG12879"	63.087277666666665	60.834598	41.551419	51.525034	53.38426439999999	44.17064	38.7376775	61.768673666666665	51.864606
"EG12880"	26.294224333333332	55.62454725	18.493583	53.71759766666667	65.3149558	18.093788	63.382964833333325	36.295817166666666	39.7098196
"EG12882"	52.995971	74.71344875	14.69610675	74.31041666666667	71.0743536	68.25098566666666	79.248541	153.3790965	85.55247
"EG12883"	0.6783334999999999	0.7729839999999999	1.9688932499999998	0.9560796666666667	0.8217098	0.9634173333333335	0.7386765	0.6120721666666666	0.8853632000000001
"EG12903"	36.00937116666667	50.18675975	34.6683695	48.67810649999999	55.024511800000006	57.976671	42.70453033333333	12.615240666666667	47.7885772
"EG12908"	0.084901	0.05490375	0.0804575	0.09115816666666667	0.1512896	0.167915	0.06458266666666666	0.04078383333333333	0.06912019999999999
"EG12933"	253.58720583333331	251.56633525	2.062675	135.03787133333333	139.6558862	12.734098666666668	210.80008083333334	20.779831166666668	164.474298
"EG12957"	87.359824	90.90199625	31.207384249999997	110.58152166666667	89.98981699999999	90.80850300000002	128.54712933333334	119.26464533333335	166.557029
"EG13139"	0.8524886666666666	1.486753	1.04764425	1.0080908333333334	1.1251419999999999	1.3739236666666665	1.2597156666666667	1.0717016666666668	1.0448834
"EG13159"	2.47324	3.46124375	4.86349575	3.1466685	3.8185516	2.272437	3.1041645	3.7643093333333333	3.3109512000000003
"EG13161"	1.3436945	2.6443115	1.382759	2.4512828333333334	1.9892464	2.671412666666667	2.2649934999999997	2.739927	2.678725
"EG13174"	0.37907850000000004	0.0	0.18457075	0.18257250000000003	0.05485759999999999	0.10681833333333333	0.10134900000000001	0.12326266666666667	0.28941859999999997
"EG13217"	2.0862178333333334	0.922053	1.3271555	1.3187843333333333	0.9285698	1.7911143333333335	1.3331968333333333	1.2280313333333333	1.8002476
"EG13235"	0.53142	0.495894	7.5704182499999995	0.5606490000000001	0.716601	0.5890303333333333	0.38171383333333336	1.0965960000000001	0.41132280000000004
"EG13236"	6.029664166666667	6.3587215	7.13208225	6.817053666666666	5.737885	5.928462	6.4663208333333335	7.215266833333334	7.564842400000001
"EG13238"	15.388658333333334	28.38299325	12.04462375	23.606589833333334	22.083071	19.490652666666666	27.431721166666666	29.98189983333333	27.2436152
"EG13270"	14.525046666666666	13.66068825	4.61180825	13.036266166666666	12.8906186	9.493127	12.711115999999999	12.8433305	13.529858999999998
"EG13283"	0.8709741666666666	0.62542825	0.8102849999999999	1.015085	0.6969754	0.67897	0.8191835	0.6271031666666667	0.562425
"EG20044"	9.239147333333333	21.007569750000002	12.57879	17.162382166666667	15.2075262	24.074560666666667	17.644631333333333	7.105034333333333	17.5927924
"EG20049"	1.7829211666666664	1.67554825	3.2534455	1.4869645	1.4866514	2.6662466666666664	1.9987275	4.813588	3.0096798
"EG20051"	2.8307235	4.2714175	6.028817	3.042479	3.7715180000000004	4.284593666666667	3.9838386666666668	9.692746	4.404262
"EG20053"	0.6699211666666667	1.0559767500000001	2.26119325	1.3011316666666666	1.2670066	1.1044106666666667	1.0924636666666667	0.7528561666666667	1.402897
"EG20080"	9.904290999999999	157.065904	6.946052	82.9170555	73.8977216	15.659764000000001	117.37291566666666	23.4137315	118.8408638
"EG20091"	117.25061233333334	153.84015025000002	49.93987425	155.23628933333333	149.4332114	173.77210333333335	146.40246016666666	30.257495833333333	178.9165812
"EG20098"	126.563558	173.2666185	67.123181	180.38732566666667	168.760254	212.0674776666667	165.70562516666666	170.04353666666665	214.1252892
"EG20110"	6.6111925000000005	25.248571	27.414602000000002	15.961222833333332	23.864818	14.295950666666664	16.657256333333333	11.715184333333333	13.473095
"EG20173"	680.9204006666666	631.6734195	42.43806625	662.7959633333334	545.6098524	422.54663266666665	658.3439643333334	150.62904016666667	999.7818983999999
"EG20248"	4.9954055	5.54922625	14.17644125	4.857353166666667	7.204987	7.640059	5.1923968333333335	3.0266638333333336	5.2724215999999995
"EG20249"	24.322135	48.36355325	20.179844	44.15595366666667	49.749278	33.115363	46.622052833333335	41.51796316666667	39.5418234
"EG20252"	0.36940033333333333	0.6745165	0.42084875	0.6306726666666667	0.589795	0.16203733333333334	0.5196888333333334	0.7527323333333333	0.5456272
"EG20253"	5.046617166666667	7.87030575	4.041676750000001	7.757332333333333	8.020553799999998	6.375809666666666	8.4374385	5.473722833333333	8.2469168
"EG20257"	116.96316083333333	78.17466275000001	2.8321825	53.04048766666667	66.490038	1.648703	93.29147333333333	0.394946	69.0272344
"EG30100"	414358.08215233334	262822.483775	455595.32399075	285442.6580891667	294501.2567672	249940.88069033332	309412.295127	562357.5091868333	267635.17319959996
"EG50001"	899.3041478333333	813.97115025	614.7560555	867.2086603333333	789.8208431999999	1164.0314676666667	687.1692905	85.81352216666666	689.9792962
"EG50002"	820.7589941666666	695.0989495	456.0832245	856.7535809999999	696.4081824	1076.476636	641.5104986666666	91.61245433333333	664.331861
"EG50003"	1997.605002	2891.635439	1413.288152	2683.8019035	2566.651062	3406.3270740000003	2637.5177824999996	2128.5300198333334	3322.2551108
"EG50004"	2404.9841395	776.30133875	697.6793064999999	736.4305145	830.5544936	583.7528316666667	919.2011938333334	6385.682205	1004.0997568
"EG50005"	79.68654883333333	128.3445655	307.48260274999996	109.09273916666666	119.7975832	159.915695	115.78582999999999	54.35925533333333	127.03662360000001
"EG50006"	7.994931	12.99067625	9.2965315	12.603624666666667	14.2472238	8.875174	14.119280833333333	15.435535666666667	9.7192296
"EG50007"	4.193941166666667	10.98753875	6.312198	9.819204000000001	11.2641524	6.432680333333333	11.523969000000001	16.993386333333333	10.882235
"EG50009"	18.721525166666666	2.208409	1.89953275	5.622737999999999	1.6950922	2.6526286666666667	3.5119908333333334	6.567516	2.5541416
"EG50010"	11.358954333333331	76.81279375	74.488961	56.42183033333333	85.6456346	54.11724833333333	56.393245666666665	24.65603733333333	50.305641800000004
"EG50011"	28.741531166666665	34.41423675	96.3872835	33.53136133333333	42.0726904	40.377193	31.767796166666667	30.31253883333333	30.578627600000004
"G0-10241"	1.0319871666666667	0.65193975	6.324368	2.040855	1.2732990000000002	0.0	2.70555	4.7885915	1.2986284000000001
"G0-10261"	0.8918635	2.6754932499999997	2.692622	0.36225883333333336	2.11584	1.0383396666666667	1.7100795	0.9697816666666667	1.6852964
"G0-10430"	6.756830666666666	9.02570175	2.77320725	3.5263223333333333	9.1850548	8.453532333333333	9.018996333333334	6.442775166666666	7.2377368
"G0-10432"	0.0	0.0	0.934467	0.5081471666666667	0.0	0.0	0.2818943333333333	0.3024616666666667	0.0
"G0-10434"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3809643333333333	1.0867932
"G0-10435"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"G0-10436"	0.0	0.0	0.0	0.0	0.6866124	0.0	0.0	0.5057168333333334	0.0
"G0-10437"	8.564376	3.8534999999999995	0.0	8.0050595	8.1785324	0.0	17.050799	0.0	8.45786
"G0-10438"	7.568317	2.88035275	0.0	3.4121105000000003	10.025186999999999	2.3535696666666666	5.505173500000001	3.045014	5.6346634
"G0-10439"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"G0-10440"	7.990085166666667	1.83803575	0.0	2.996668833333333	0.4348546	0.9436833333333333	2.4050066666666665	5.866131	2.8404220000000002
"G0-10441"	95.66690849999999	149.22077675	9.290294249999999	122.63099333333332	119.2901928	118.37012	127.36567383333333	126.04992	145.4237756
"G0-10443"	14.036232833333335	8.779919750000001	7.3532745	12.158800166666666	8.7187552	6.523153000000001	10.4974905	5.788338	9.5507194
"G0-10446"	1.7959315	2.537279	0.0	1.9212258333333334	1.7422806000000002	3.3763376666666667	2.7565568333333332	2.473221	3.674943
"G0-10448"	0.6789688333333334	0.97875275	0.0	1.0255303333333334	0.0	0.0	0.0	0.2976285	0.0
"G0-10449"	0.0	0.0	1.1851775	1.3932075000000002	0.0	0.0	0.44575766666666666	0.7707813333333333	0.4815058
"G0-10450"	53.56604766666666	24.76755225	10.356069	25.694109833333332	30.2675408	25.12763133333333	21.751901500000002	7.243927500000001	28.0111528
"G0-10451"	4.3686065	3.6703225	2.51560125	1.5182976666666665	5.7635857999999995	3.076229	2.9782666666666664	13.107392833333334	0.0
"G0-10452"	0.8014666666666667	0.0	3.170379	0.3265175	0.5354832	0.962824	1.3037858333333332	0.7905136666666666	0.4853516
"G0-10453"	0.0	0.0	2.699571	0.0	0.0	0.0	0.0	1.9357550000000001	1.738869
"G0-10454"	7.9209456666666656	14.640208	9.795255	15.202237333333334	10.251693600000001	10.061680666666666	6.492455	4.887935	8.2454888
"G0-10455"	17.18103483333333	58.60872575	51.671248	46.44905766666667	69.7671488	49.78642166666666	38.9797495	4.594938	34.4168472
"G0-10456"	6.0049395	9.98601025	8.070829250000001	9.1894	7.8771818	9.413311333333333	11.929800333333333	8.3492835	9.32517
"G0-10458"	0.24412366666666666	0.5158205	0.0	0.27429016666666667	0.3249762	0.0	0.45925749999999993	0.1046605	0.9289712
"G0-10459"	0.0	0.0	0.0	0.9925350000000001	0.0	0.0	4.414075333333334	0.0	1.153888
"G0-10460"	3.380440833333333	4.8086027499999995	2.4877700000000003	4.573128166666667	3.2816091999999997	3.4387069999999995	3.4330325	4.862799666666667	3.2165710000000005
"G0-10461"	0.0	0.0	1.5065625	0.0	0.0	0.0	0.0	0.8261041666666666	0.7407782
"G0-10462"	3.9623986666666666	5.4604685	15.987461249999999	5.093596833333334	3.9917396	8.684956	5.694501666666667	6.515812666666666	3.7768488
"G0-10463"	17.3521855	19.376751000000002	1.0798285	18.842899833333334	19.6458494	28.21802866666667	20.1137175	20.255616166666666	20.1666824
"G0-10464"	0.0	0.0	0.0	0.0	0.9237095999999999	0.0	0.0	0.0	0.6488052
"G0-10465"	6.548404333333333	3.135512	12.4220285	6.8254348333333335	5.528604	3.7448119999999996	8.744192166666666	2.0837845	7.4950220000000005
"G0-10466"	12.768765	36.656451	7.5307759999999995	24.55630766666667	33.6588158	19.774922333333333	22.931434999999997	20.7480225	25.907629200000002
"G0-10467"	2.4738966666666666	3.46304925	0.782829	5.726232666666667	2.7370718	3.6009359999999995	2.5521051666666668	1.5870203333333333	5.0879205999999995
"G0-10468"	60.3921325	109.8926325	20.5093255	113.73611066666666	173.8394824	30.644460666666664	157.58348016666665	145.94397866666668	74.6721292
"G0-10469"	8.4009795	5.1029175	1.2825864999999999	6.360579666666666	3.1098854000000005	4.217417	7.265654333333334	8.171112	4.5995974
"G0-10470"	188.9490731666667	130.21853349999998	604.4145995	157.4626605	160.91692619999998	241.30431966666666	108.342234	6.182317	105.73027520000001
"G0-10471"	80.68626533333334	118.8032405	34.58479525	119.84290933333334	110.98561360000001	85.73388899999999	114.33920516666667	86.90123083333333	125.7990548
"G0-10472"	0.0	0.86094875	0.0	2.037951666666667	3.9521109999999995	0.0	4.379501333333333	0.874343	2.3040216
"G0-10473"	2.909352333333333	4.5051805	4.996149	3.1783905000000003	7.5692302	6.407768666666666	5.617368333333334	4.9818438333333335	3.4921112
"G0-10474"	274.96665083333335	337.32575049999997	1.88711325	268.56373816666667	300.41678	2.836892333333333	513.3554758333333	0.4075245	342.96703820000005
"G0-10475"	6.6457144999999995	4.08155225	7.6094565	3.7589799999999998	4.9858478	1.9519453333333334	5.4543333333333335	194.58717066666668	1.6853991999999998
"G0-10511"	3.3466888333333333	3.30384975	6.70040625	2.9412346666666664	4.8571176000000005	2.6519193333333333	3.646129333333333	0.6349406666666667	4.3418852
"G0-10512"	2.4742824999999997	0.0	6.72663175	2.1190705	5.9367376	3.5303546666666663	1.7997423333333333	0.5126046666666667	3.9905788
"G0-10513"	7.916621999999999	7.51400525	28.757780249999996	8.4531275	19.2949344	10.506534666666667	5.568589499999999	14.107116333333332	11.7519076
"G0-10550"	0.5420993333333334	0.3191585	0.28565425	0.0	0.0	0.0	0.3553585000000001	0.5156493333333333	0.2093504
"G0-10559"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5602416666666666	0.0
"G0-10580"	0.0	0.0	3.138672	3.0653531666666667	3.3589442	0.0	1.5500856666666667	0.0	0.0
"G0-10583"	0.39279933333333333	0.44813925	1.0109015	1.1399045	0.4590254	0.28391933333333336	0.3783353333333333	0.26501366666666665	0.2988326
"G0-10584"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"G0-10585"	3.8417925	0.7808605	0.0	3.4422908333333333	2.1887733999999996	5.877989333333333	1.8439055	1.5553468333333331	6.0455044000000004
"G0-10588"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
