lambda_hom,lambda_sec,lambda_eff,lambda_kin,lambda_div,solve_failed,obj_homeo,obj_kin,obj_eff,obj_sec,obj_div,obj_hom_w,obj_kin_w,obj_eff_w,obj_sec_w,obj_div_w,toya_pearson_r_squared,toya_r_squared
0.06704377039605514,2.3511697913046578e-05,3.5711180777531387e-06,1.3221862991202021e-05,0.0003407942295357278,0,6.314838205342748e-05,25.50236185445651,137.9801722772152,1.4938804508997092,0.0036113418510850697,4.233705627272361e-06,0.0003371887343916807,0.0004927434875906556,3.5123665879759774e-05,1.2307244637306653e-06,0.6225287828471155,0.49903795532234074
0.06704377039605514,2.3511697913046578e-05,3.5711180777531387e-06,0.00010740005305901096,0.004330265333043487,0,0.0001775502279599509,12.976416637639456,241.8287942662717,18.702701224923302,0.0035465386671246026,1.1903636717114196e-05,0.0013936678353983101,0.0008635991789255274,0.0004397322613583629,1.535745344254792e-05,0.617602064884473,-18.93854310721777
0.0012538279360980082,9.132935482986919e-06,8.334801276762608e-05,1.3221862991202021e-05,0.004330265333043487,0,0.08156580391765939,82.58452579049398,13.702219799868331,1.5168750201822427,0.003517551194177803,0.0001022694835822537,0.0010919212851953012,0.0011420527908242446,1.3853521695078904e-05,1.5231929993353859e-05,0.4444412824838649,-0.11619612032283011
0.5289965027565993,2.823777997456255e-07,2.6305676644855757e-07,2.8059148167507167e-05,0.007537266854424843,0,4.2988978097642865e-07,10.762543695259591,300.400736041635,32.26228965152492,0.0035605878005833245,2.274101907073312e-07,0.000301987808204559,7.902244626187918e-05,9.11015436655367e-06,2.6837100411606144e-05,0.6898631904702023,-49.19453185008534
0.013961929832055417,2.823777997456255e-07,2.6305676644855757e-07,2.8059148167507167e-05,0.007537266854424843,0,0.00016811072468036345,10.76235665704128,293.35614265961567,25.21544211763077,0.0035367766620913116,2.347150142003221e-06,0.0003019825600714784,7.716931830586026e-05,7.1202810647897525e-06,2.665762950668418e-05,0.613913185354159,-40.314704553300906
0.5289965027565993,1.152505177826157e-07,2.6305676644855757e-07,2.8059148167507167e-05,0.007537266854424843,0,4.298932209334622e-07,10.762543695259595,298.7790891938764,34.21947569948088,0.003560587800583314,2.2741201043257158e-07,0.0003019878082045591,7.85958610857863e-05,3.9438122926148065e-06,2.6837100411606066e-05,0.611338162055861,-40.37636619057675
0.5289965027565993,2.823777997456255e-07,1.750833997676286e-05,2.8059148167507167e-05,0.007537266854424843,0,6.069020846385897e-05,79.33208102384484,28.766963982201837,2.1349762424489316,0.003563348512292538,3.210490802895035e-05,0.002225990615884746,0.0005036617854996818,6.028698938519124e-07,2.685790863246662e-05,0.7853170087261079,0.5381938621769486
0.5289965027565993,2.823777997456255e-07,2.6305676644855757e-07,5.1914909776898556e-05,0.007537266854424843,0,4.298817993833735e-07,10.762543695259607,300.4007360416357,32.26228965152504,0.0035605878005833054,2.274059684725186e-07,0.0005587364849093309,7.902244626187935e-05,9.110154366553703e-06,2.6837100411606002e-05,0.6906990286667286,-49.16767215441102
0.5289965027565993,2.823777997456255e-07,2.6305676644855757e-07,2.8059148167507167e-05,0.0003732923074237764,0,2.470387226767149e-08,10.762614783586097,300.39971190158906,32.2621005427728,0.0036168373016641085,1.3068262034143957e-08,0.0003019898028824454,7.902217685491029e-05,9.110100966440333e-06,1.3501375419145801e-06,0.6898631745289953,-49.193828702779925
0.013961929832055417,1.152505177826157e-07,1.750833997676286e-05,5.1914909776898556e-05,0.0003732923074237764,0,0.005168860258663844,25.259396967187772,131.2292069781253,1.9398084732571044,0.0036285962992676775,7.21672642431644e-05,0.0013113393145704182,0.0022976055706539988,2.2356393094198652e-07,1.3545270852630071e-06,0.806306740682009,0.4936156309161589
0.029034657766808247,5.593604405458743e-06,7.370006200547704e-05,0.000987477531196325,3.412694411387197e-05,0,0.02316897105011187,15.639822038976337,182.1677693870963,11.343918364054112,0.012192590170140726,0.0006727031452490861,0.015443972855398228,0.01342577589922844,6.345339173633741e-05,4.1609584333973733e-07,0.7027478898013487,-2.525022553210419
0.03205891507768008,5.593604405458743e-06,7.370006200547704e-05,0.000987477531196325,3.412694411387197e-05,0,0.014671650795527437,15.665742276911418,185.30057357280828,11.53749108948099,0.012193326894878629,0.00047035720690319143,0.015469568507962383,0.013656663761966429,6.453616098606186e-05,4.1612098550369505e-07,0.7057207029395717,-3.2548562886232633
0.029034657766808247,3.893511901152015e-05,7.370006200547704e-05,0.000987477531196325,3.412694411387197e-05,0,0.020179564562672874,15.817083049361763,181.06888545629107,11.021005595452824,0.012249576395953986,0.0005859067509604184,0.015619014120310994,0.01334478808539127,0.0004291041644855852,4.1804060908332696e-07,0.703339454879428,-2.382625025509308
0.029034657766808247,5.593604405458743e-06,1.4298145242328987e-07,0.000987477531196325,3.412694411387197e-05,0,0.005903705001735414,10.473945205393939,289.7636659245593,24.255848180734628,0.0036449355685760844,0.00017141205428158185,0.010342785553307992,4.1430829813390434e-05,0.00013567761924189564,1.2439051244746018e-07,0.6793289414063551,-47.49538405738723
0.029034657766808247,5.593604405458743e-06,7.370006200547704e-05,0.0003103473932079063,3.412694411387197e-05,0,0.005176064419679523,22.301562939884228,140.1073800182196,2.9825495665546984,0.012402802316245373,0.0001502852590043479,0.00692123192285512,0.010325922594767719,1.6683202394979424e-05,4.232697415019077e-07,0.6933117608346615,0.6177341256309778
