gene,ica__wt_glc__1,ica__wt_glc__2,ica__wt_glc__3,ica__wt_glc__4,ica__arg_sbt__1,ica__arg_sbt__2,ica__cytd_rib__1,ica__cytd_rib__2,ica__gth__1,ica__gth__2,ica__leu_glcr__1,ica__leu_glcr__2,ica__met_glc__1,ica__met_glc__2,ica__no3_anaero__1,ica__no3_anaero__2,ica__phe_acgam__1,ica__phe_acgam__2,ica__thm_gal__1,ica__thm_gal__2,ica__tyr_glcn__1,ica__tyr_glcn__2,ica__ura_pyr__1,ica__ura_pyr__2,ica__wt_glc__5,ica__wt_glc__6,ica__bw_delpurR_cytd__1,ica__bw_delpurR_cytd__2,ica__ade_glc__1,ica__ade_glc__2
b1707,24.1322280930389,21.8317685942902,16.195511793012,30.0272056442112,12.120262417195,17.8639620379996,25.8547159563436,30.9735317687946,21.0707463984411,14.961925689798,23.9070200015756,29.3452365258763,21.6027846763746,12.3118222531636,27.4380951694949,26.7790249183796,30.2438783945029,27.7308496725505,19.3279805095718,15.1416992720437,27.1474362280584,27.9785449999833,41.3950442871643,30.4860431848809,44.8376393876073,45.3685657084359,25.3985636372307,33.9698818797372,29.1847587452928,35.6235268610289
b1708,152.189373308859,143.429097749827,247.839437724721,349.726735266001,146.197414264063,175.045743897029,364.71604923678,353.959482069663,405.09941797146,373.044794223907,206.8421803844,201.050991991371,155.346463518368,130.244729087708,271.686847879899,286.112703033138,168.461431371956,146.792003068163,240.152150322898,209.651737929933,182.924784884342,165.716459375296,296.397992356591,365.577822120459,293.039232488184,309.596650113361,246.496350000658,207.501264466214,441.951135300872,398.078272668854
b1709,44.5035763264164,46.1054394015236,81.3563698180224,54.5767452787594,46.8671665240138,54.5017350460273,116.588945863067,123.699695546099,290.576160940775,312.287863099313,49.1047738467535,50.4445874959351,48.3206047118464,48.9429951367965,78.3684609035508,86.4354321559273,61.427424559807,59.2148854858695,90.3837045799881,93.789968218056,49.3425438765642,47.5947002136573,68.3119283886715,61.4308372167515,61.2625962989009,58.2964925547812,40.7873232491103,45.1560548264426,60.4038166586126,64.6321380868076
b1710,94.5878470805098,82.8857109651215,103.597634682434,154.412054341276,115.964391409365,123.359864435101,347.244814861472,353.663163053661,880.043410456893,556.16832723492,144.535316574056,131.742541415521,94.8990059543215,109.474875198017,220.693833944048,221.255005423193,117.785231046946,110.124641330737,180.075469937466,187.990436363984,113.891595025489,119.961992253745,131.127972567884,137.384961023037,133.204485744708,129.214269422761,83.0866539604389,105.245321371918,119.765585557871,121.231690877757
b1711,32.2362247956109,26.5894045201334,36.9277286126173,36.024237932369,26.2029705821843,23.6488295818732,22.7650816856168,20.5018285638661,31.3808213927904,24.0922046812557,29.0114041091761,24.6307572644847,28.4261116548619,27.52200592109,45.0662883171582,44.9404343095876,34.4324399644136,33.0266996736621,29.9392278259914,33.8712526657593,33.035831255122,32.0549087280419,33.4051403300058,38.1444762547466,34.6402325098906,36.2671324655012,43.8926542968877,43.8672666705825,48.9664585430297,50.8966194786556
b1712,918.990496878135,1065.94879450493,856.487421618731,1857.74630268878,1183.96038489297,1148.13790897467,2742.75794680559,3353.87340913644,1525.06235629692,838.625876392043,1179.9513138836,1215.03388545505,1134.50720750191,1119.03248230559,2180.39368225626,2031.68302312551,1053.67930707759,1012.08059365553,873.67797768521,817.292961267992,953.316946613213,883.047196421328,1395.47255539989,1549.58346009503,1213.86614232644,1175.66382898937,1253.89078277506,1310.8737437093,1377.47592717292,1403.42583083143
b1713,835.136650677771,836.648386031289,637.333671782468,537.77795206975,889.563337057754,804.52323383044,347.191013099612,364.841459166811,695.4051903663,815.241762012609,692.652838989186,672.607602295431,709.097704186164,717.757456845085,485.075244456859,510.591954558673,1229.98101957317,1290.75348260813,562.471216712883,579.461492067322,651.186200522765,645.571789489357,517.759331577341,432.99703758612,617.599051075499,669.988697443959,1061.55344046854,1165.15270235695,340.525146855205,335.642654745043
b1714,556.691601560463,543.998912059145,423.375471291662,346.513191022379,397.126242895992,383.565108758799,130.500541865823,127.162182820182,249.818477180841,293.029694379001,464.054180688602,443.77842884944,440.585298925979,462.372573418368,293.428256457577,287.074661519782,876.816603064995,920.780843594306,365.053937441709,385.618362428436,423.472444308748,411.711307285325,303.486611492139,266.842648755308,396.031355728677,417.068388314606,705.696706292821,698.342817384583,218.910381586942,222.482419265776
b1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b1716,3287.64586193083,3374.44133877304,5847.77739656459,5173.14024893104,3593.01455254769,3582.39802964549,1138.42039557807,1125.5405708401,6565.52882598167,9248.49704108835,3947.10687772754,3849.0320415314,4640.45103474076,4326.41452242179,4928.13606110253,4749.57332438966,4235.55097701785,3980.93996971741,2354.72030705299,2399.61332890426,3873.43866628274,3590.63261788779,3881.56589507511,3832.92090274174,5548.00057801871,5001.31409408777,6131.7563813428,5723.29131692201,9107.28815818945,8640.39970002761
b1717,103.774405458452,106.251597404875,291.715177538573,167.959966244787,231.137667704799,129.098544753257,60.4898227703633,48.4169888202084,434.738557391622,691.613135372008,149.524550000549,153.761420448085,207.604892636734,197.897645447241,277.411102441142,199.472391152656,110.64092196582,86.8256287486211,70.1255850146523,68.8238222951313,182.801831887428,155.22385943495,156.167484917531,156.327051224418,129.126003184802,135.649731640801,148.428670768523,135.869865089287,185.404304519109,187.161153141819
b1718,4415.28293229848,4692.82694958331,4353.6249576012,6415.00338229822,4078.84706158666,4333.52955936978,2530.72522198051,2724.37752056169,5602.5978505757,5827.6563044064,5581.46232081991,5530.71511375761,5596.91396758654,5468.91398599505,6210.37332130766,6447.00462486447,4152.62163879816,4081.10283112966,3042.44316035943,2940.11946932068,4500.5359121828,4279.75985801946,5451.13697131085,5382.46892591373,5351.99929828483,5031.40729630503,5717.62438378838,5131.1405254085,7260.90222160518,7141.58305592254
b1719,1478.64908625683,1531.11962168328,1141.71622892443,1332.23360223331,1452.80498852659,1381.35631842024,1050.56889941522,1060.36200921952,2036.42031491739,1917.52000878986,1534.34919460793,1483.19411882184,1545.27406495324,1490.12443513194,1456.53420558613,1510.7331237925,1297.05495263803,1350.35793266879,1242.88506994416,1187.86011661084,1489.87380584246,1592.79709900783,1284.3455936377,1270.30675266484,1476.08193837544,1548.05538586997,1382.82883239629,1459.82487207534,1197.77826486482,1257.9782115248
b1722,136.398843504112,119.313487968927,99.4386478925517,114.281174113001,29.1205252286817,34.5673541738594,10.7477452958056,12.4883882789595,16.8196308970012,14.3467149295267,84.7595316223014,83.2065090126523,131.736575482895,126.598330183759,43.5227129237667,42.7059273349352,186.755949086055,219.70573600766,65.0686237549728,64.1889949641283,140.738024655987,148.254347049544,84.0541806613873,40.3760925803848,163.901027425963,159.983889603432,163.808253604197,167.631415621533,259.84397281433,255.15085794995
b1723,76.1764210117384,71.0294597981793,77.5739287377707,87.26354271871,103.82287086695,103.207073911805,108.670364179574,134.074471566318,637.478722043779,440.621479699288,50.8310684552337,47.4213716370425,79.555658966986,77.799478306002,240.860390170655,255.069317865976,101.635890659078,91.7294551332807,145.090115479358,146.549577065324,55.8403226388097,51.9802634190867,111.003708760921,119.338204671088,82.8015294321451,101.116835494097,53.3474029886341,61.0374263311412,66.5912609643875,64.0087123097262
b1724,30.2433745179588,33.5326993648601,29.7426136952147,44.2824158580084,65.2916876104375,50.2041570117582,215.936435166871,267.911957765308,386.176750487411,270.544409733334,24.3914373589134,31.4368383587352,17.8448485402302,20.6269624807418,112.497064297993,133.542827864146,17.9529871748191,25.2209635720506,109.037870169245,79.9599926280127,26.0317881638916,17.631020563673,72.6421596237937,47.1086200630848,26.8191255147039,33.4049370798415,13.4873541017973,15.6942785887905,31.0707303497384,30.447803150314
b1725,28.6855951344352,27.1630763542647,47.1944709189913,49.5300847161982,171.06161550765,130.495517352701,530.986828689918,489.806828203245,460.240181870049,434.364490008348,53.2474069490278,50.8792140283938,25.690785427408,23.6494033511129,105.06178848995,111.874146387767,40.4421235453174,33.3526199512956,146.173293296935,160.550138278331,34.1704968763844,36.8585922768308,57.2263276591695,85.6816929036024,49.6830522694812,49.2106832220273,20.3057870467894,28.7085133164789,41.0479671952229,41.5351796408059
b1726,70.96166330991,67.5242805592915,48.7117012400856,101.579022811272,73.1045567728584,78.5076305643034,86.5679608708012,103.711161870552,163.350504529427,98.2745444355461,113.556699198589,108.061697158775,71.6020993869937,82.098889080722,110.667418735526,129.33645025295,86.7216042191817,85.0278953482101,93.9331540564225,79.5232524136627,73.9237808068876,75.7338007048396,114.153759443391,110.533499954711,88.2463883687818,83.484907158646,91.0967427809125,92.847118759112,125.915386041864,126.844942210853
b1727,124.101308837137,125.597838875659,130.534171150237,123.077930597634,68.2533583583236,85.570377859261,79.5653980107402,68.6833113849603,108.341375138253,103.170293562488,123.547686491006,130.26663169035,131.933928173237,123.319712160026,93.6309521468578,91.3089686559894,133.599699634224,135.706736942333,123.352336834207,110.190510311156,108.387152104561,105.160579283574,144.30600762197,164.563228184551,167.654559444251,166.915693240738,155.1157557147,147.741722261521,152.565015054616,143.098533660217
b1728,3.2129655672925,4.55443145505884,7.72123328503085,6.59381205024909,5.17977431005125,4.41318318928621,4.59926037433124,7.28745016278348,11.9531402006922,10.0778173459577,5.3470718534555,4.67641514409757,2.2004627422919,4.17399379374678,3.46802605310536,5.52196027177365,5.09173403150696,4.78464225769151,3.20404552366212,2.64400398392493,4.58571557906392,5.46629710912333,2.91641605654923,5.36215581799146,11.9881944076495,4.21498498980401,3.69585904441142,4.6446581228988,10.2169518717608,7.30613830159106
b1729,1130.00964440003,1117.01703312028,1113.37412529626,857.83932707713,537.119913523534,633.301820024452,44.6472501400301,38.506475117138,2424.73668817333,2304.93406016462,868.060457449993,807.195157549573,1169.08006143118,1098.8031171023,58.7901923119068,28.3284320208394,1293.25689910047,1202.34178639484,528.616580519605,555.834298154965,960.196829114456,984.562765558828,835.195041219945,769.937313513462,1169.16129414267,1080.47535346544,1524.81009081568,1634.38617376169,1782.83389778797,1812.78945471647
b1730,3.37546693138804,2.46793905848498,1.13564474651882,3.03069622185362,1.32494794125859,1.98334361136175,0.35603297046147,1.96504660290046,2.26848615469759,0.766682527582818,1.37628979880246,0.724011184127037,3.23645700232746,2.30217794338332,2.83377698197153,2.03043508129814,4.23289064072131,3.34271155990771,1.34643829636768,1.94441038320939,3.03511709382019,4.20265959558573,3.67670269134441,3.15467949739224,2.73605053775784,3.94509267029877,9.24102494980285,10.2470966785941,6.01086758567196,11.0444205216046
b1731,12.8067152120184,13.9580159865134,19.357933503673,26.996796058192,7.10326854778233,4.75884234618841,10.5715527499727,12.3767186371208,50.5179780454429,26.9805217357014,11.0272399863066,15.5261824628882,13.7284139238071,13.2917753186117,15.8935401632297,18.1823797239198,6.4454167070252,8.12604816224329,8.88428548013102,6.41496048558835,7.23189899517949,4.21988361032174,15.1626314883824,6.93857102568512,12.0356321469675,10.2265209588687,8.96700227168671,3.75633553108755,18.5915025863189,13.7871753742228
b1732,70.2426762997753,62.3310017179446,88.4703891239664,88.618736056684,109.580454730804,104.86591723312,648.885821453058,813.966856502804,857.083413580131,816.633209890639,60.0081813733268,58.720730329066,70.6392852352891,82.8490734544931,173.785787499767,186.861936458929,84.2053011360868,60.8307111464843,440.222626961954,451.603202191732,63.4599812843256,75.8540128951389,103.64995319164,79.9560697844913,50.3940019752098,66.0580751256281,17.1129869248611,17.8206002040459,15.2346806876137,10.8306047823262
b1733,14.6536165952834,17.9508882915768,22.5200923935174,22.4154489537762,21.125730364991,20.6797363472515,19.4632937447346,22.7867860216498,47.1122436671758,46.0213692988461,21.4965104393513,21.3419408636648,14.6200803999946,12.1329273658445,34.9316783097223,35.7556643810491,50.9568408280217,52.8030825988645,27.7826157790782,25.7053986968005,20.9660625995657,20.9573371311166,19.3769412256328,27.0521118018722,26.0691899144259,26.8828385356245,22.7243658102186,17.0860747991945,29.3965241071915,35.5156798397804
b1734,5.01708064949663,3.66818859320607,5.96409196334633,3.96407903168594,7.48341165492986,3.21590897102097,3.91596825154907,5.73523404243875,14.3298712273987,17.6250158605819,3.85747399295076,5.59584715058305,3.57348834451961,2.73744940092108,4.71738058889499,4.48375250596856,69.0129268435862,66.3150003432364,4.60289975207674,4.04606813492795,3.90971201216498,3.69362253969499,7.65074581452205,5.93929381002146,7.04893374634066,9.71704878541094,6.30206747543359,9.13838200842127,6.25392150023292,4.79161802940388
b1735,15.7755086621566,10.4244108335295,10.4706266222282,16.1876523318911,13.1111369513022,16.1654040361637,19.5259195737385,22.1501644758221,21.6366274233598,16.0876155965542,16.3149045462306,19.335559348606,7.05578303824945,7.31932560988772,24.0552075679325,27.1125632301303,73.6029931543944,78.3638232897172,20.0659587636253,16.8456051614048,12.8660835204068,10.4568544439929,23.0864837733064,26.0771887363427,18.2673516353856,16.9325808035039,17.6280215274675,15.7463449158623,18.2743015943248,14.8046446469312
b1736,1.92986568165296,2.01571727077963,6.92571227990646,6.93099562100046,2.27254920322407,4.53577161121083,2.44266938541037,6.12808309143156,8.43029389520963,19.871307556763,3.1474809319204,2.48364632054943,1.05736521382857,6.14241132147964,4.53645832199135,9.95028555465706,18.9883441056396,22.9336602760714,3.84901572647722,2.22336698648232,2.6993189431308,2.50726850873012,4.90488154965098,5.41090268906411,2.08572034365062,4.51107897669107,5.59418664449546,1.30191174657012,4.29576385517217,6.14379811724702
b1737,2.89706895269316,2.92160432658883,2.68880594396368,3.58780949792965,8.4307119460783,7.47068265375901,15.9108778398691,16.1781393613793,8.89567663512618,11.0426712581873,4.5387204026684,5.24974653637702,5.74709092692707,3.97450144331035,4.52883402229052,3.77720643800315,79.4050062161556,80.0808389165275,6.27615976105579,5.37095711244358,4.3914970368918,4.10995386921252,5.44070894583134,6.37991402030827,5.39833500709573,5.83786691101197,3.05669283320144,6.40234247136834,6.0039617175818,3.88705658659812
b1738,6.75093386277608,7.93266125941599,10.8832621541387,12.1227848874145,12.4213869492992,13.0720374385207,25.8123903584566,28.5824960421884,24.1026653936619,19.8059652958895,16.220558343029,10.4076607718262,6.3573262545718,4.31658364384372,7.08444245492882,11.6024861788465,50.4690807162926,29.028810914988,6.31142951422351,7.69662443353716,6.3231606121254,6.39535155850003,16.0855742746318,11.1728232199309,12.9202386505231,15.4985783476023,8.83333267260567,5.69283148810784,13.1487728436574,11.1936694475722
b1739,64.7345062532816,79.7180609112095,254.540296028562,327.92578811077,182.338653717507,169.477772202419,1417.85941863099,1540.41264193839,1262.17902445564,1905.99531305699,128.015190844493,130.279424249683,91.9534548308332,87.2119173846387,410.614284687674,441.589770842914,120.263892909906,97.4716062755133,260.610062459079,279.673409640812,114.977376965894,101.667279922625,202.394372784926,224.075029005949,208.015842273422,242.855263498098,88.8049707330103,71.4366633647415,240.158468703272,229.689707389889
b1740,362.026971858029,349.374135170266,353.988275903735,467.04710467862,262.786003240848,305.346612881127,256.528412046249,268.182854337943,478.560961124225,400.533818903309,404.752054219589,391.423459039802,279.256657872718,311.11106937951,820.017804831303,846.402416428955,373.567229755019,372.599542840948,344.515229589592,326.644525956158,316.338038556145,348.303652008103,345.720191446569,236.899052244863,415.057509737361,479.133646293554,353.925091834135,362.085370674555,430.102862727935,431.885703864592
b1741,17.7278460097309,19.9531068423631,22.9662539945604,28.8154778573878,24.445028699697,31.6738696989841,14.1852506341342,16.6614008671123,104.504423691556,73.1266221846709,33.4706248032724,29.3381303646753,17.5839002488657,19.9778893052785,32.0752315872762,31.2559101097469,23.8821176973465,26.44523981709,26.0607373012505,21.4216865709223,17.2534324734004,21.8405931739101,22.4727595602842,26.1854958280918,22.5730153727528,19.3926377606363,18.4585086132584,25.7746307532442,36.399471280361,30.0025596846739
b1742,137.746253437081,139.938988121286,211.252228988481,221.138400319532,80.1785817095899,88.2942577766378,180.557153785111,163.744079498189,11.8682713682727,6.77435543580544,221.363214519692,239.646760856989,120.623930390038,119.374775709548,26.4886935047893,22.2573689587707,107.889052042782,117.080278968454,161.079640468615,150.330948641185,247.479228006217,250.848520748653,120.54423425218,61.6173967688225,181.952892925473,175.341250484943,197.93919329986,131.842820061673,296.65636894061,268.609267194255
b1743,10.8801626602595,13.1125098846609,14.7046950665776,10.5203120391038,20.5322720619833,17.5842644804231,58.5571886068534,59.0577754465136,136.866107680497,114.480237374969,12.9998625759575,8.97580600444967,11.463836404548,8.56225831612533,8.89992175344035,11.0277223614652,13.7246347539736,6.10705056957093,27.2639931212645,27.8552425192146,10.0339600021571,7.85301895684398,29.3746147602447,79.5228627923235,21.6081198641313,17.7002617753651,17.0722885139793,15.9972071693544,26.0815494188359,31.0848430408556
b1744,2.52116061009344,1.31665820903709,2.19909214660947,2.01213233698323,26.664577317829,30.0763742302145,81.4021671201224,105.40808326177,19.2967488494315,18.6638454480986,17.1326797118966,14.8711524018052,2.49407382395853,3.02506972887009,1.64621992715562,0.962886739584684,4.99907405764807,3.06611714162994,10.0566448012205,11.56456450426,1.25941714460065,1.36478120887578,5.33974733652725,6.54514689536277,1.009173279677,2.10472727513362,0.902246826511983,0.472446324528537,1.24710010475926,2.97266932958206
b1745,4.84862610516111,3.48172071633847,5.09773617628802,3.80921335542271,54.3204028630867,56.4391625912449,192.527144976662,235.541948042089,26.9846547742118,20.1902565999877,28.5951066375723,24.9164815503942,6.77971569074916,7.11906450769897,3.73131526771121,5.72899712529846,6.9182403365864,6.73905300592625,18.3333340892964,20.8506088645579,5.95427039946262,7.54603934820784,7.70194039618057,9.59792668645886,3.27512369203726,4.55372220865342,3.09078234435239,2.3850636011515,2.69818684375424,6.6102293828191
b1746,6.33413211837665,3.45177962909723,3.80914175394855,5.60474024271173,54.7704831393245,54.0369763843712,234.804345426384,270.02432003167,31.3095156224584,20.294639069101,23.6340575922733,22.6436943819461,4.27518475645283,6.1566408457765,6.16537964996508,7.41520379352462,6.19863273400847,6.22003493499897,23.9845693485564,21.5045657359227,5.5028586948767,5.36690988895745,10.9990548418428,14.7280546467499,3.30708811245504,3.06544362894837,2.95668723552913,3.71572649831904,4.9041368984452,5.52019338342435
b1747,5.77022387595388,3.83531069899692,3.2355644242034,3.06141273761565,57.6531401466574,56.1805225048816,393.945670559259,460.011615989799,42.3042012632795,44.878556062787,40.6377460862618,38.8177617976219,7.54444368785794,7.00634672521781,1.32115278213537,1.12693066770891,4.0480866834341,3.69100974164774,20.2704920884746,21.2779368230149,5.89592003022504,2.98161660497636,9.28491642493224,8.57944930878634,2.12598521514967,3.94128466579076,2.32311139934432,3.0964387485992,1.45956455310869,3.0152316800217
b1748,4.00249720423999,4.29667786164221,5.1121051362321,4.39227742136069,50.1870113183362,47.8668663651185,659.406129823405,735.503698917045,68.7414421509427,63.3004548414532,43.6482087991729,41.8520826781946,7.00526086019324,6.19267655324298,2.800151968683,1.1464813470505,5.89862876488531,5.44713118567957,32.928927995813,35.7582426412978,6.88682915769075,4.57408941254421,11.9084147794192,14.2007906180348,5.40717025260653,7.98219445770353,2.50665137152879,3.37516891418505,4.20717690824063,4.71929500768347
b1749,164.783778599754,153.849121752337,184.045660982861,197.471613851395,89.5969398736458,100.774965302546,96.3040543832089,104.294715795031,217.5311174179,172.626921092998,127.715605339367,119.739621949129,195.999916171273,177.565208753042,122.811615675975,132.644202681092,151.169484582424,163.535282552246,154.600861377948,153.845254912833,147.328598836678,156.377426660006,185.899867050138,153.743448463309,161.130501003874,167.32466065735,153.53549879744,141.225198964576,236.547725316094,233.450810747758
b1750,2.28981815710734,4.78336502908605,1.49797709424943,1.37062385314167,12.7330846742442,21.4047649068376,1.61014910798586,3.23158838679237,0.961796710603001,0.86682504874181,2.44523398242291,2.66038519729264,6.53427941130018,4.12123263624156,28.5148808810885,41.6495847785945,1.65661693453035,2.38694512630902,3.04461468701119,2.74798166868602,1.71577897508796,3.71864542867839,2.42488526050161,1.78336867654547,9.62399799017816,4.14179321776451,6.7605151958447,1.93092528704781,2.54849810733809,3.37487037651522
b1751,10.6048819313454,14.6295356559676,7.85390052360526,9.34204299313641,30.6308841059008,20.7349559369638,7.38676652632689,8.25982569260407,5.04270440316153,8.48356611277208,6.52673512834155,6.2231373687208,9.59259163060975,7.96070981281603,67.1926500879847,68.0898480134883,7.3345488104489,6.25738192169376,8.18100073115158,11.7182464245823,4.59787211520871,8.44864557875482,11.6239397801954,10.596904497254,21.9855607358204,16.7041847232827,17.078243501834,10.1238498113258,9.79864368025133,8.49334094166304
b1752,7.66502363827186,10.0075102865223,8.16628415515063,11.355492966649,14.2913108332511,15.1490933361738,13.5420580125807,13.3867067588282,15.1319064991156,14.7983785472086,6.92027240159487,9.65901380516448,9.71165341671605,6.31691867516262,48.2621397141131,43.8018400119253,5.36057459084512,5.19359757619096,11.2745216653708,8.46280165611702,5.93491201036537,6.22396696102259,9.04482690759737,9.85003065917077,25.5424746174948,14.3976407396306,12.9610492637864,9.69547816909763,11.943314120332,13.2176869696861
b1753,9.13984386830844,13.674625964969,18.0068519277568,22.6227697069455,10.6658309271316,12.1393742030952,13.2881214566324,15.6878927140648,43.1631047434733,29.9238513795961,9.78416929694111,10.8618132418695,9.81234918432917,9.82785811436742,44.7942856022917,33.9636413598961,12.8673955351158,13.3900388418887,15.5192314091561,16.8382993109595,12.3397437400265,10.9651209448464,12.5564967671065,13.8519108840041,23.1375910122309,19.3847508026953,15.1167354660144,13.331576284878,10.4472976957787,13.1067693167936
b1754,18.8439487381128,20.1682177339376,22.1765102113443,20.0524147281548,21.4595057181158,22.6167241983663,28.218965959307,21.2999856127749,33.0282747127391,25.8919454627605,22.7653415349859,24.2013755618834,17.8448485402302,20.3625142438092,69.5294355730651,58.5749230002917,29.173604159081,29.5861303441363,26.7954766054209,32.9444103704801,19.6400544629361,27.2021460125241,24.2844428974892,22.6483750303292,37.923919673136,31.2685748247354,27.3493569286445,25.8955596715043,27.7047345618501,21.6014819647498
b1755,4.68491530994375,5.26263517513631,10.4088453914014,7.46040283369106,8.06703217487996,7.83800221169549,6.99267748588525,7.29788112593125,8.91085566622429,8.43251016837186,8.03208815566562,7.86838114304619,5.69064739674038,5.12448034404696,25.6763794010582,19.9014342874147,9.12366836841325,10.780854305034,10.0490112603824,10.9475870876371,5.29878390918511,8.03891946065196,7.06076823505849,6.05827086302501,13.215442541769,10.1835752566105,6.97524262591323,6.26137386509194,6.49311554218346,11.0999640386205
b1756,11.8231526829573,8.8826966876005,14.1897799689076,20.8585932337651,11.3985979373926,15.7332413750702,10.501613724146,11.197083731031,22.6523927565938,18.5310873524407,15.223236018815,16.6840363517824,14.4899391745424,8.95974850993584,35.5238821358293,34.5793943998179,16.0069381833501,15.1355400884532,20.2710910687875,15.7321600916286,11.8122432442697,13.2496062059306,10.1670652667138,15.83159450059,26.9010159742908,23.203770247826,17.0359353082243,18.190986724595,17.0833674655763,19.4433753478135
b1757,24.3909074387064,28.0777558659186,20.4861405254376,17.1469337043911,53.8791497369426,57.1042904146329,37.8784810017698,39.219731785162,11.160466643432,8.80113275870473,24.1823264877437,22.7076235021662,25.0213482532879,24.1862054435213,139.590035665405,132.001547302117,23.9286300411817,25.4254939224615,40.2626451791499,42.1505539622195,21.2575417370205,21.7998920198832,22.6107384761822,29.58566400295,122.268782498376,135.343200222645,46.9681851608807,29.4078888637015,14.324026031364,18.7239561668481
b1758,16.1637110211243,17.3390573723141,12.248044224915,23.1419480798935,16.718947192851,19.3681823141093,30.8724087810923,27.5126628653682,37.7997446778037,27.7829970606378,24.6824963113206,25.5339072955092,16.1562684762488,20.6082555315054,40.7093476244479,37.9156004329226,21.7023328886599,16.8493254039349,26.1386534222504,26.4230365981951,17.4581583460183,25.0673104495548,21.4129509636577,27.5590670722751,24.7872102576614,18.5996531441337,26.7337765476139,25.0502890401144,37.9242740860473,41.7225132592467
b1759,22.9205758806783,16.6540630841529,31.6652370743889,33.404348577301,12.7129402860065,11.710940883713,12.2631160669339,16.1737443221613,18.4175839546276,23.640940041643,20.8967228620129,16.7438650069966,20.0201374471601,24.543899936335,36.8113865653172,35.9669979560025,17.6237759185571,22.1614334791462,15.9004815928017,12.7567266380078,16.9256631739728,17.622399037725,24.1218065732049,26.9060480360308,26.9256807199885,29.3952809602335,20.8630791240515,30.2527365266562,42.1467999951953,42.8880837872262
b1760,37.1886525515608,46.0937158094776,121.225241220552,138.903223189919,48.6579878062574,42.9077372856149,217.56992910244,204.162083100618,23.3264954046003,24.0264500128144,93.577660407627,117.523001562154,70.6350834814534,65.3824137327051,10.8231664658146,15.3394183149166,61.701927089515,47.0361765887513,85.0492000524952,86.6409869963526,163.974477946849,124.54597049692,83.7154339986311,61.7887346812836,85.7428976309512,74.5104181342925,89.4343934600929,112.059440259524,108.165452516802,119.268411787855
b1761,2968.16728070946,2980.66945325085,2629.97873486006,2599.51602840775,1613.95036389923,1617.31114675906,715.131265679776,596.820315011776,237.600733860984,189.054220890794,2198.41062635031,2116.16761132783,5588.56115234795,5553.32961048957,3091.39469929874,3245.56367446832,3523.72289143626,3443.12959751222,2617.93966838859,2653.84610036571,3341.96041149499,3395.71770669353,1923.83468324596,1286.43686210636,2660.85604846405,2542.49489983149,2345.09043558863,2642.65047007586,1935.72421149002,2027.73252689181
b1762,9.90936021412286,8.57975934679637,4.38672754773346,7.02411840285652,4.22231790541439,5.85036184785735,2.47548835987846,2.62217656529074,1.75252529225678,1.38203968103941,8.35415832766368,7.97055018802042,12.8588598748903,9.04098271831717,7.22449957064046,7.84309136489923,6.540262890174,6.79584504931232,3.25060829107481,4.1309390459019,8.20675855262802,6.77588111380425,8.99474850673587,5.2805055886452,9.15955498324881,9.1433769661915,8.1890588884233,13.1940384297317,9.57765699456428,13.8363207758858
b1763,106.516788180387,107.206996110372,115.186273313493,98.3092701348141,120.758070481661,115.864356430237,89.3546628769984,82.561897595628,55.932831223235,49.8857889147876,115.782219752541,112.305181084474,110.918311172481,121.866584972496,108.423367751627,104.676530936002,133.593820457837,140.254609602134,112.846945028129,126.051958313946,111.881181398366,118.318890753971,108.684836200985,113.737070391739,111.329086422442,110.359093865401,124.277261234594,136.804859800566,93.6690980365284,88.8696381082646
b1764,315.669145266755,294.133464152164,314.79184868038,329.886208420165,397.672188993651,366.403537159783,458.707598270747,417.24290095653,250.328532570954,221.475873697668,286.406565642657,273.567106297149,272.644402925734,283.012756225769,336.393733494793,352.149334099975,298.107204551366,306.967995717387,322.182874283651,334.394394766942,338.498654594833,338.947512646857,366.073806123725,422.64529261574,342.145956162646,360.777780896749,358.02794524771,320.133246314505,248.304194542331,274.09243904593
b1765,90.6569235654757,92.3803589704141,161.182490130915,140.73555809962,145.136306919829,138.582996641986,123.608788573822,119.361317530611,163.460220704001,166.664488696484,109.617873758145,104.867062966755,78.7459836642242,84.3403375250028,82.9148796686985,89.0931414967437,109.490496466175,126.771389438872,133.280347817662,120.76675460271,95.4823932433518,97.352747593948,159.226823832431,178.332567790348,110.192415117715,112.395904196306,106.825697949136,108.560134643474,119.765585557871,111.237680518659
b1766,121.749803950826,120.139353063681,111.609083468762,131.308420806898,108.710534543894,131.708261554385,62.7048218549693,60.2157274161135,86.2449011626183,80.6075759714092,181.699142194429,180.761686279241,127.703312154538,125.096256407314,127.933286880922,134.218534276123,147.280200061067,154.812276313776,101.86923516689,101.443611769319,111.044410835976,121.363670937111,116.950840160339,118.34222094642,127.762532137795,134.542947822111,125.05927689223,136.149978474467,140.142706470908,134.500754381162
b1767,178.302906452319,175.222461001619,145.331105818626,154.578904301763,81.3295801295277,96.6680755175149,78.4085675149147,92.8097582224511,123.102420633329,109.532172105324,137.439706234045,145.564119910865,167.267282941998,162.781657765757,142.742468536372,151.84383373205,170.966049968139,179.605506265737,136.550071478261,132.231366237314,144.537430605183,147.093085845501,148.278024551223,135.124921988416,148.805970608169,145.732033267766,159.905080981623,164.312005107396,129.821528341454,131.00331807306
