"genes_rank_std"	"std_rank_std"	"skew_rank_std"	"kurt_rank_std"	"genes_rank_skew"	"std_rank_skew"	"skew_rank_skew"	"kurt_rank_skew"	"genes_rank_kurt"	"std_rank_kurt"	"skew_rank_kurt"	"kurt_rank_kurt"
"pepP"	0.7395931968432092	-1.7766786359123805	3.6947555154655083	"ymcE"	1.0416965780153398	-0.17211795534672308	0.9030133298514338	"ybaQ"	0.7522339054699367	0.0033811588332103744	0.822908555196344
"yijO"	0.7401421646935021	0.8042487276175816	0.8982280839871999	"manY"	1.1060080385828435	-0.17115623694851137	-0.32097873001926747	"lolD"	0.5616940438249882	-0.9724716385358061	0.8230757493208225
"yfhL"	0.7402375123847376	0.3267718372420859	0.6298982535925433	"yihW"	0.4556866497634585	-0.17064185459539793	2.680257798404674	"ybjL"	0.7013610133399334	-1.1558056560597774	0.8234267977413365
"tyrS"	0.7404378034509076	-0.6296389652189583	0.09030369611139255	"dppB"	0.9776343372740898	-0.16981098010524162	0.7372529852701337	"miaA"	0.6690917003083666	-0.5555720000949516	0.8236277964685792
"yphA"	0.7404853253537219	0.6762614401116298	1.4089925746731193	"yjhC"	0.8519497244984233	-0.16978222897776515	0.6545937153130335	"dsbA"	0.7609568886230188	-0.7240739298577131	0.8243351961708614
"der"	0.7407009729853713	0.10626342283096644	0.2708042510957678	"ydiI"	0.8500022743374627	-0.169367539096936	0.02657852683408013	"greA"	0.8849798200946205	-0.1944642282291465	0.824891799515159
"rluC"	0.7407519594379509	-0.3533409459626253	-0.15924806184661033	"yicN"	0.4750980737714512	-0.16897905740193814	3.2439205386448213	"yjeN"	0.7955671461500319	-0.04084583566820251	0.827469214659128
"ybhH"	0.740970847601636	0.4526179767474007	0.12282395409639602	"plsB"	0.4988979708135465	-0.16687286385623362	1.445756867767245	"yhhH"	0.8962474400052505	0.6318456903561169	0.8281328984481409
"yfjP"	0.7410293329783006	0.8464883009826378	2.172929071361364	"sthA"	0.8727238660206109	-0.16635801858045285	0.1517918411540191	"garP"	0.9637770577540625	0.9015601859427151	0.8282973720627615
"murF"	0.7415186147143549	-1.4426201604594484	1.8893652872755977	"oppC"	1.0337193156090254	-0.16624243939717012	-0.5455044957917465	"ddlB"	0.6434852630758479	-0.7389773765771304	0.828403315711673
"lyxK"	0.7416365471759941	0.0453816727212451	1.0645319584171435	"guaC"	0.7309957347994328	-0.16573249817214394	0.5406452536819888	"cheZ"	1.277507850134025	0.41300327791095076	0.8287956238472343
"yijP"	0.742209376766485	-0.424499757830196	0.5379269207786237	"puuB"	0.7862644840223637	-0.16507484824046392	0.8959637071798281	"yciE"	1.3431317616839793	0.7421635207155283	0.8334597150673759
"ychJ"	0.742330339339661	-0.5134291860240588	0.7033113739199384	"era"	0.7114716417250986	-0.16420766341749307	0.6329303884606907	"infB"	0.8045691298932559	-0.517693486038969	0.8351487804387414
"galK"	0.7426867526125849	0.3905301169527256	1.4973566752966452	"glpC"	1.4646985877883725	-0.1640805897611417	1.008577407581778	"yiaK"	1.040275073632207	1.2774062353674143	0.8355083974233195
"yggW"	0.7427463880298519	0.8187615642575536	4.28229203975197	"ybdH"	0.7727232946367218	-0.1638464578922604	1.4252919398257307	"phoU"	0.822212683215736	0.3189001880076278	0.8356017772841855
"mazF"	0.7429520024726914	-1.0734930889318397	6.560576846017835	"slyX"	0.5514993457523946	-0.1625802238702831	4.15656529032479	"ynfM"	0.8289435044023626	0.5633735322933853	0.835740225587478
"bioA"	0.7430452607538701	-0.3618266917479193	0.590618632222697	"ybjP"	1.0700432802475448	-0.16094104885082997	0.20867265744957386	"glyS"	0.571846373223867	-0.5906492659827277	0.8357765159196724
"ygjP"	0.7434905488553011	1.0029432437509842	1.3815178382279187	"ybbN"	0.5536933360542108	-0.1608659378347122	4.3962487600516065	"rcsC"	0.39361392015567215	-0.07495045516117727	0.8361612641033389
"ecpA"	0.743569671762619	-0.04172134730324018	1.946918521524359	"yhcF"	0.9865372214308913	-0.15997199047144814	1.4911777981701277	"gspA"	0.948006003863873	0.9280035344508453	0.8383183772373535
"pmrD"	0.7436532413660999	0.3591436865803756	1.0658059069522627	"yejM"	0.6902320164544254	-0.15948511421747683	0.4549842530228587	"ymfJ"	2.047277574364512	0.5604246871419746	0.8385635329385885
"yfdN"	0.7438359566471485	-0.1367907065137482	3.5421903588432393	"yddE"	0.4455126425254839	-0.15907990347764664	1.397748628807192	"cyoA"	1.1792231912180233	-1.1139956213093092	0.8387738021170565
"csgG"	0.7438559995529183	0.2904343091372574	2.919246291888461	"aslA"	0.6311930919009503	-0.15889490982123328	1.5676631987579217	"wbbK"	1.5095692969325234	-1.1826961038716126	0.8402929128070529
"nrdD"	0.7442444799850102	0.6727871088771334	1.6151655376615066	"ssuD"	0.7821028687694175	-0.15820393886018586	4.074673136122242	"rsmJ"	0.715119017444644	0.02868586279908894	0.8416424669569058
"ygiD"	0.7443467149918904	1.3754026089237765	1.912322491081535	"ddpB"	0.6281423462958964	-0.15719616440580086	2.1413504889875385	"katE"	1.0381301192733219	1.0130798303980393	0.8417519228531041
"maa"	0.7444045411761914	0.8669178057233059	3.222539648383375	"lrp"	0.9398780322884361	-0.15680110658931995	0.28772214394617945	"dmsC"	0.6011968101841358	0.6301460074011398	0.8419559189873107
"yjfC"	0.7444733896373731	0.0657191844674054	0.7401265691973391	"fdoI"	0.924228163695672	-0.156643099498474	-0.9146838199142748	"flhE"	1.3788343608696854	-0.8800716039233201	0.842006504735807
"minE"	0.7447867473555456	-0.6129618369786763	1.3181181409567735	"moaB"	0.7965591916725484	-0.15655062284969815	0.8070604979427851	"gstB"	0.7583249065060252	-0.5353684752417696	0.8428858254565834
"hdfR"	0.7449485121153251	0.14193585585298765	0.09001423709685463	"yzcX"	0.7817739919621794	-0.15487026248666227	1.5799391873219735	"yfjQ"	1.0044033297712158	0.5303723203500622	0.8433248535487179
"malQ"	0.7451203860406862	0.5735970701750486	3.3523391002375895	"spf"	1.760052813061716	-0.1543409408920479	-0.36105523327541444	"ligT"	0.5361119765534612	-0.9080442796931234	0.8435376540289865
"mdtH"	0.745271581713502	1.3158136140015784	1.7478528571554683	"yfcS"	0.6178069435483834	-0.15398713044737458	1.4691520213359723	"ravA"	0.6488616483760459	0.5952971047900933	0.8462582597997392
"yeaP"	0.7453089679577205	-0.3438969233223857	-0.03178895801769688	"qor"	0.9001936983535316	-0.15356870380804055	0.03498621375407707	"tgt"	0.8545141450684316	-0.6416728262827034	0.8464201092677368
"hpf"	0.7453387438375635	-1.0357007272456038	3.1144222021642927	"yajO"	0.7706003603837939	-0.15227725511738904	3.0302591174572564	"ydeR"	0.9966272409430735	0.953282904911751	0.8470955458090637
"folD"	0.7453576228539096	-0.6988535866892778	0.2817292312649551	"ydgA"	0.6603880537091978	-0.15105758549103743	1.0382094483693143	"frwC"	0.6817548082402708	-0.36476384295608294	0.8478594424875858
"yciV"	0.746192302618448	-0.1740276052717229	-0.4942690152355462	"ycbK"	0.8362038705967274	-0.14908586347693112	0.6612802258888149	"rne"	0.7166925637624781	-0.684351921679432	0.848102664832719
"focB"	0.7471466468238178	1.0243464236017514	2.0035080175299855	"paaX"	0.6493463212918652	-0.14665825730975462	-0.18399690919622458	"ratA"	0.804484459764634	0.0712611067285473	0.8483250260245399
"tyrA"	0.748253396510228	2.067475199566409	8.796707444727742	"barA"	0.5171771781046645	-0.1459558312253594	1.113464516800323	"rnt"	0.7060100207590407	-1.0689405332164195	0.8484694963565804
"marB"	0.7482730762879838	0.025460453876166755	3.195641183539628	"yjcD"	0.6362200675722572	-0.14556067077321766	1.453171114021223	"zupT"	0.6133302595885561	0.9954471688783869	0.8491409249494133
"ycjU"	0.7484695516785459	-0.56381308207322	3.421854704149455	"lptF"	0.5986928927630507	-0.14472834504887808	0.2641118347195679	"ymdA"	1.1303556607140193	1.0921553363191814	0.8492880589611316
"b1903"	0.7485134537596383	1.1433634477696715	2.602546466233645	"aspC"	0.9067523208535088	-0.14471955236166373	-0.12653176353720008	"amyA"	0.8275599594779905	-0.09482322121422497	0.8500338178920659
"ppk"	0.7485712558341203	-0.9754570535031338	0.9863324341944955	"copA"	0.9455111693699553	-0.14400369008576475	1.25213242015852	"truA"	0.8599275558906914	-1.0958407085270416	0.8512803480760294
"murC"	0.748656803984366	-1.150362894481891	0.7085257631830268	"dapB"	0.7890917544341541	-0.1425849288556485	0.8112020099106192	"srlB"	1.2271253237300133	1.0806575695472818	0.8516089213299209
"xanP"	0.7488314694480775	0.2289892814944986	0.5268297660228338	"ybcN"	0.9644665443458116	-0.1424673754187597	2.6730995514093	"tmk"	0.5318310595396674	-0.30074393119588827	0.8532803556061883
"pykA"	0.7489621104918912	-0.18363401002372176	0.12743032897289241	"yqeG"	1.0719914472533858	-0.1423152361636474	-0.7702145003483878	"ttdR"	0.5806224721227473	0.005905869417693922	0.8565361727400216
"lptD"	0.7490838959935919	-1.1169682167542845	1.5602311310625314	"yecE"	0.4413175136208877	-0.14127364073600496	1.3592322972309496	"casA"	0.8363546677871113	0.7909239365881194	0.8570830629026562
"rsfS"	0.7494162773405165	0.29884142850674306	0.673190118320687	"xylR"	0.6937433006627348	-0.14109893195775783	1.4632860498468254	"lrhA"	0.6940209390673661	0.4739562872351136	0.8573468973062006
"hyfA"	0.7495373247504877	0.3604853211245744	1.2594424716191615	"sapD"	0.6478608392368591	-0.1410151614902133	0.21720581002093375	"yfdQ"	1.2937484911992898	1.2657434749739487	0.8581272077485718
"yfbV"	0.749540191309929	0.6406322881870837	0.6051895302575563	"yceB"	0.48716571658618457	-0.14099589615885505	3.515323617437539	"yedA"	0.7123509324118272	0.9899140448837687	0.85862793767346
"sixA"	0.7496522194631561	-0.07567945610672062	2.151977893726304	"thrL"	1.790121693593341	-0.14063536943081228	-0.6231496992662455	"yeaM"	0.5168394349229009	0.16518401301226657	0.8586898452615181
"nupX"	0.7497049764896911	-0.44847297769674904	0.9868046625884963	"ygjH"	0.7504899087437368	-0.14034491143787245	0.9659556520140713	"frmA"	0.9201779783792451	-0.48249619691231155	0.8638810428145107
"yejL"	0.750000742276729	-0.9331877628742534	2.0052438847683893	"puuR"	0.8367060622002147	-0.13913929322616278	1.5349807383868015	"dacD"	0.5068328368019804	-0.4912388254675916	0.864093128133824
"rpoB"	0.7500342461413477	-1.2638519556481282	2.3132829184876416	"yddW"	0.6005436038555436	-0.13840021977847547	-0.4494899099052203	"thiM"	0.8931448023704662	-0.1300052088128011	0.8646923046007586
"kbaY"	0.7502800313904331	-0.86634322926701	1.8862074426813251	"elaD"	0.9291547277407012	-0.1380659194866366	1.26812679103329	"yghW"	0.8925318253638853	1.129867324948388	0.864843154670047
"degS"	0.7503685935460583	-1.2692774063658836	1.165235170454098	"ybbL"	0.8189266974766354	-0.13805344454148202	-0.15481781093181857	"yfcE"	0.6608691899778704	-0.20287911276330195	0.8661288778058456
"kefC"	0.7503736867855557	0.269862560654037	0.7040185744835328	"dcuR"	0.5129184710396815	-0.1379855197628637	1.3536740378095304	"aaeB"	0.9457354718892305	1.2322805430628838	0.866287638400002
"ygjH"	0.7504899087437368	-0.14034491143787245	0.9659556520140713	"yfdN"	0.7438359566471485	-0.1367907065137482	3.5421903588432393	"fadJ"	0.8542090466224044	0.24988018768088407	0.866509929982815
"ydbK"	0.7506546390063459	0.6924594558076091	1.9999553534898062	"mcrA"	1.3838394414864703	-0.13658520401868884	-0.1817136446257659	"flk"	0.5007433072269072	-0.12055071614801338	0.867769264710315
"b2653"	0.7507868174454367	0.9689527396211255	3.214278716576297	"nrfE"	0.7922565982633273	-0.13507232671602007	3.8371719377276072	"ansP"	0.6353989299804667	0.13657880041902412	0.8702815067497021
"yoaB"	0.7510490484326198	-0.804625962288324	0.04288766882911332	"yhiI"	0.580940813370958	-0.13438106437120464	0.7714500701518112	"yibH"	0.6850505793077853	0.21919374680527565	0.872085645404435
"insN-2"	0.7511214283012255	0.5559225830401764	1.4452227991877207	"deoB"	0.9289179293274519	-0.1330904822841706	-0.3060902668702923	"ynfD"	0.8343328699217271	0.6340216070984342	0.8740596950450863
"ybeM_2"	0.7513261199625473	0.3699191687140895	1.5173212295090144	"leuL"	1.8966331680401984	-0.13292554130263326	-0.43399751071250847	"lpxA"	0.7766850845549896	-0.8436122229843196	0.8742899243035329
"grxC"	0.7515229510695459	-1.5058623870133854	3.4194764415248846	"ymdB"	0.6785533093158781	-0.13288412545795528	0.42068477972769225	"dcrB"	0.7043291842305891	-0.21343475939645443	0.8745371091008614
"ygdH"	0.7520051458089072	0.18268839555684152	0.559268588899998	"ratB"	0.648457016537515	-0.13218068608933056	0.7458546168503566	"glcC"	0.8121948927161375	0.5909459411646707	0.8774291929374645
"insG"	0.7520753047034338	-2.755163318471928	9.989337330884931	"ttcA"	0.6292891444280935	-0.13135175013551934	0.5903342760711632	"cysS"	0.6839155159715246	-0.8870105566404568	0.878963299394774
"ftnB"	0.7521576726857687	0.33806233147470177	1.6684716063433953	"yehM"	0.6759794758248137	-0.13090442043062456	1.4327158401465043	"epmC"	0.6562987498521964	-1.088658029885794	0.8797572477630351
"ybaQ"	0.7522339054699367	0.0033811588332103744	0.822908555196344	"yciK"	0.5308541828734115	-0.13057466836839834	0.5415926952323682	"ygcR"	0.800963606240503	0.2792002859610755	0.8808490878094912
"dxs"	0.7522871130568903	-0.9405531743335794	1.9819284781103272	"yhaL"	0.5486828890616589	-0.1300746042565203	3.9119554784461856	"bamD"	0.7910028709419725	-1.1470129933498374	0.8814894797563966
"xerC"	0.7525847352507641	-0.9886040962867526	1.3196307779283067	"thiM"	0.8931448023704662	-0.1300052088128011	0.8646923046007586	"mreC"	0.5247018901788095	-0.34913289756195776	0.88257928145886
"holC"	0.7526978554607621	-1.3092217745279329	2.268300657861868	"pyrF"	0.8234577288009255	-0.12974522588574144	-0.6866577820050237	"insK"	2.1092833923184	1.3439813684636308	0.8837583313831305
"glnB"	0.752718410399584	-0.8538031110353134	0.5972546852658884	"iscR"	0.9279426851652496	-0.12812833605296653	-0.26805108335068706	"acrA"	0.7831083131805653	-1.0713345714944544	0.88525048328738
"yfaL"	0.7532593112386148	0.11897331774048768	0.526669959407247	"ynjC"	0.617793899309893	-0.12682390415371012	5.309756062000394	"secM"	0.7618871204915808	-0.7090250835368264	0.8876359452190536
"hisA"	0.7535135395392164	0.2928944271110954	0.519519195014503	"yicR"	0.5596295365124033	-0.12665193478774747	1.61347697821801	"dcuC"	1.2142542151002345	1.3454785539256136	0.8876648737327608
"yjbF"	0.753532864930501	-0.321228486094781	0.8123248531877008	"cynX"	0.5730788467435705	-0.1256632273915761	4.114179538688365	"prmA"	0.47800714545018247	0.2277075393657444	0.8893249640008296
"yqaB"	0.7538630869417382	-0.6537371577794231	2.0598035004906743	"yehB"	1.1486795939810617	-0.12493036755127025	-0.3966852572192332	"dut"	1.0120631314124537	-0.8674516437742921	0.8894884359124711
"yegT"	0.7539090110225602	2.061429535576279	6.501323005275827	"ybeY"	0.5311149252263273	-0.12371957476906177	2.04007406781339	"ydhR"	0.8795981161901351	-0.11999870996222291	0.8926651306012117
"efp"	0.7541103108178634	-0.3431215194126705	-0.30684110526482344	"gmhB"	0.4324385889133715	-0.1231852185119289	1.2276337101912356	"secE"	1.3314504447093958	-1.194581725486097	0.8927663918077942
"yaiW"	0.7541598084714078	-1.0833339988447066	5.4364230958919535	"hda"	0.704050520704594	-0.12177892989074654	0.27737708612806733	"puuB"	0.7862644840223637	-0.16507484824046392	0.8959637071798281
"ccmA"	0.7541977493793711	-0.8112257910910621	0.6957546879973324	"flk"	0.5007433072269072	-0.12055071614801338	0.867769264710315	"cobB"	1.1292891199491486	-1.258110849222326	0.8981728441406935
"yfdE"	0.7542734441604114	0.8382429919367804	0.7253005547355986	"ydhR"	0.8795981161901351	-0.11999870996222291	0.8926651306012117	"yijO"	0.7401421646935021	0.8042487276175816	0.8982280839871999
"lsrR"	0.7544200206168556	1.2837245986631478	6.5019579790258515	"trmH"	0.6190426221147772	-0.11916152929155374	1.2174956833136727	"dgoK"	0.755269117344381	1.0197360097832306	0.898284907129034
"ygfF"	0.7547384091427483	-1.908521490439457	5.295048215235752	"mdaB"	0.5119361898541291	-0.11827882566657687	1.9937447612136747	"csiD"	1.444248808197499	1.1187516452080064	0.8985325838824259
"yggL"	0.7549402411758528	-1.0406705703032468	1.019251420025225	"gatC"	1.7028318703880627	-0.11722277348371121	-0.722371912564638	"rihA"	0.9268417273725387	-0.37859550585879775	0.8986695260724953
"add"	0.755201214075138	-0.1983925217123469	0.012717127785718318	"ycbL"	0.5895680519579614	-0.1163145319695613	0.2798270460347214	"folK"	0.7076737840901678	0.36736831900372224	0.8995464969158022
"dgoK"	0.755269117344381	1.0197360097832306	0.898284907129034	"rnb"	0.8301373351736148	-0.11555401700524617	-0.968917419710805	"yjjG"	0.6415758142123824	-0.043938372765840394	0.9013462856477892
"yafE"	0.7553611318882271	0.03919852841557246	-0.3574456089223892	"exbD"	0.9752799841626434	-0.11506119876891728	0.36864999656086095	"ybgD"	1.1042801364841597	1.1027607804519337	0.9023255412448634
"glnD"	0.7554409633168777	-0.30356902416379317	2.2301186685221834	"yhjK"	0.47029194779015243	-0.11490872266065698	1.4292324008329338	"ymfT"	1.2283891649671415	-1.1204495031148944	0.90278690718239
"kduD"	0.7560483637111504	3.385626870555981	14.790020417573356	"ycgV"	0.48711865553659917	-0.11476707016800519	0.9263955548754628	"ymcE"	1.0416965780153398	-0.17211795534672308	0.9030133298514338
"nudE"	0.756136641801699	-0.10769248571518132	-0.2024370649953875	"mdtA"	0.623050459168694	-0.11442067715260967	5.302087168104858	"yegE"	0.5716938934884374	-0.2865980070280089	0.9051190517017287
"ybgQ"	0.75619462131115	-1.0328086080632903	2.3851439143453463	"tfaQ"	1.8759272204589994	-0.11438135609478882	-0.2830037991922487	"ygdG"	0.4996312128613041	0.0486464761065032	0.9068249551882164
"nikR"	0.756372441427704	1.0672613460640286	1.874731307810678	"pyrL"	1.7417688445734374	-0.114175197627781	-0.4220477694812623	"dsbB"	0.6292966969539121	0.10502668811691977	0.9081576423660729
"cysW"	0.7568656763867357	0.4509474079423781	0.5198899406447559	"ynfA"	0.6621470951525747	-0.11362036191279586	3.680959008334777	"ycdU"	1.2018307625264086	0.7345590943274006	0.9081718992543699
"aer"	0.7570438999658214	1.0590532152167627	1.0313287106189968	"slmA"	0.5719485335325712	-0.113083227905599	0.030346929777835818	"ypdE"	0.6131478690217702	-0.3809205409471289	0.9089082506969275
"fdnH"	0.7574191761023167	0.11613698357984949	0.36471125106605884	"clpS"	0.6310063940737175	-0.11183189922001362	1.0048122119137375	"narL"	0.586365660968488	-0.01320845605230476	0.9104449915347517
"ogrK"	0.7575054066796941	-0.05280172384575986	1.5653418998791135	"yihV"	0.5516489904376052	-0.11129583591898233	2.3739175656130644	"ruvA"	0.8197369377397081	-0.7726577303279334	0.9110091720116205
"yiaF"	0.7577084776283369	-0.6874463798021271	0.5739322138584657	"bcsG"	0.7145287870026239	-0.1093265085434054	-0.036529535432952454	"acnB"	1.432644163878587	-0.9266930317942753	0.911281363796737
"manA"	0.7577190266127517	-0.9805644573627844	1.1815702445735505	"uspG"	1.208046197639939	-0.10915927823550245	1.1123178242659204	"gspJ"	0.9393942591713429	-0.5186715742706031	0.9118520893013988
"ydaG"	0.7577758085433157	0.45784530356837994	7.4428984450447135	"pspD"	0.9948911119655012	-0.1087041629489928	1.2499649413825669	"mlaD"	0.5363133023139158	-0.2762845075048574	0.9153204340658245
"yliI"	0.7578764999209123	0.125565262808097	0.10183958163810836	"yjeF"	0.633563482130471	-0.10869696111714504	5.345472159213644	"argB"	0.8442924039056462	1.1249481335857927	0.9158894516063967
"birA"	0.7579076565673291	-0.5738973233385016	1.1220822748583483	"b0165"	0.7725063718544948	-0.10862602223913406	1.321716398758527	"tolA"	0.7058762592117128	-0.4426508972416078	0.9161450656827546
"potG"	0.7580160828960503	-0.6931176180783164	1.4876645895319616	"nudE"	0.756136641801699	-0.10769248571518132	-0.2024370649953875	"pgpB"	0.8208378379330225	-1.0691194998600757	0.9181495195297185
"gspH"	0.7580960976554052	1.1038624342666112	1.4607236769296312	"rhtC"	0.5434401693687065	-0.10754574613205468	0.9713837782557735	"rtcB"	0.5731944632075704	0.15842698101478986	0.9191186194933327
"gstB"	0.7583249065060252	-0.5353684752417696	0.8428858254565834	"yeeT"	0.838081658868637	-0.10612966754352487	2.342642141487624	"yebZ"	0.6304912025607882	0.08854787644850808	0.9193343143105532
"fhuA"	0.7584720714667172	0.059962790179017345	1.498387926459813	"malY"	0.992604079582098	-0.10587648491868397	-0.8365722449735644	"ycaQ"	0.5240386163512639	0.397199288725355	0.9221836380521666
"rhlE"	0.7587916861915106	-0.4034282053338411	0.3833473489921966	"paaI"	0.5807997883244379	-0.10558087275933765	3.8007992728028395	"recN"	1.098224456056598	1.0275091398991822	0.9226282229466714
"araG"	0.7589488826081443	0.848185529758983	2.639059941483046	"ychN"	0.7283006255017258	-0.10497846015911208	0.7610029688936604	"dgoT"	1.0154384476080571	1.0097465392079537	0.9245643559216763
"yqgC"	0.7589940810112868	0.7366276658681623	1.1425759096262373	"sapB"	0.5264257655879835	-0.10462860757300692	1.3029778872085442	"psuG"	0.7945910711890803	-0.673752396475782	0.9253962479503954
"crr"	0.7592919863360525	-1.5980190629266051	5.176755497517572	"yecN"	0.5357588500672692	-0.10458158918937248	0.5629108345712472	"lhgO"	1.2636318346968822	0.9826522211522305	0.9262481450511046
"cybC"	0.7593414109352112	0.9331208401051975	1.4452852933927476	"ychO"	0.5153241717064162	-0.10249537200336051	2.169368381029428	"ycgV"	0.48711865553659917	-0.11476707016800519	0.9263955548754628
"ppdD"	0.7594154703275116	0.658740788432091	0.5323469416342288	"tyrB"	0.6826757949067285	-0.10222843857040396	0.5313935646401644	"gltL"	0.7886660937997385	0.9540331297144786	0.9292520721830768
"yphE"	0.7597528846760979	1.0570448850477385	0.35276685818754094	"aspA"	1.2075377997906904	-0.10198895552039539	-0.5002293058797536	"gltA"	1.7250754555659313	-0.8835822783904321	0.9300191924918484
"pppA"	0.7599033875172203	0.026742300061288225	0.705802957117831	"ycfD"	0.4614215338411404	-0.10155485419882189	2.2091407934509313	"yfaT"	0.7888956636948031	0.27084129392377687	0.9302600868666584
"dhaM"	0.7601253769577687	0.726439689886246	1.7737574604220088	"fadD"	1.0460934099346226	-0.10123300435091698	1.555139149809155	"gltX"	0.48386570875551693	-0.00771043802352878	0.9309845694945409
"yciU"	0.7602687479753846	-0.49794023274016613	0.38000971988460464	"gyrB"	0.6854264252970087	-0.10106279822397057	0.7131800775454971	"rsxE"	0.5267459876729077	-0.5245036251868913	0.9322857643816471
"yghZ"	0.760279044616864	0.785514720560643	1.1514437875272572	"yqgF"	0.6053768601076666	-0.1006749520377396	4.877584353319586	"yafL"	0.6073071888358865	0.8106534186041964	0.9341111805072515
"ygeX"	0.7609463156214673	1.621835657911479	4.740994684353988	"rseA"	0.763625713551199	-0.09791894773872917	1.4605357677685387	"yqeK"	1.344325148176274	1.3105155107406523	0.9349908060763052
"dsbA"	0.7609568886230188	-0.7240739298577131	0.8243351961708614	"prlC"	0.511771548496636	-0.09734971111235576	1.1749988996811114	"lsrC"	0.8896039068865866	0.035017707328537526	0.9383400734724958
"secM"	0.7618871204915808	-0.7090250835368264	0.8876359452190536	"nuoN"	0.7087863997894448	-0.09672667658624577	-0.22944804131702012	"yahM"	1.175529598698206	-0.4984790641188443	0.9386280989469977
"yafD"	0.7621625822557059	0.4145219368214576	0.06086295401324415	"yedN_1"	1.0531831345457634	-0.0958312117800947	-0.0929260410924786	"caiT"	0.7345481831735737	0.06423232770408857	0.93914748700873
"moaD"	0.7623089112696885	-0.4012794395325862	1.4202227585158838	"ydhQ"	0.661685493401227	-0.09570918150319363	0.29787234225570014	"malF"	0.9024399159895107	0.8841284602494076	0.9406120150033423
"lsrK"	0.7631390813488199	1.558361026649134	6.166926383247137	"ycbZ"	0.5280218729672601	-0.09525298724193117	1.7173872303042161	"secA"	0.6837840767919179	-0.6436557129797866	0.9408102681592898
"pdxY"	0.7634028489531762	-0.5680707251270612	0.4662537895707377	"amyA"	0.8275599594779905	-0.09482322121422497	0.8500338178920659	"moaC"	0.965555331454492	-0.6357939164772481	0.9428678143082663
"rseA"	0.763625713551199	-0.09791894773872917	1.4605357677685387	"radA"	0.4156202997478022	-0.0943406658729274	1.5429108070113422	"rluA"	0.5167727382866427	0.3400909995423048	0.944257771051022
"yhjA"	0.7637053791388043	0.4533839411774081	0.5304360206880845	"yihL"	0.6319800452677901	-0.09362316579585443	1.3526183006436847	"nfsA"	1.1345456235204532	-1.093579212136516	0.9451021669539563
"ompN"	0.76401026745323	0.8659112027485341	-0.015409318593664345	"ymfH"	1.5823226690424512	-0.09357203392153841	-0.582369858452235	"gcl"	0.8135308000838078	1.0156637115895562	0.9457615017683207
"yncD"	0.7643556080365709	-0.049073321208145344	0.3030164273554061	"malT"	0.8706353471228867	-0.09255525401146437	2.3415359260810034	"nadE"	0.6969155468131667	-0.6049462014935185	0.9460701175059616
"nlpC"	0.7645978591675461	-0.036573888306061654	-0.42045763552951687	"pfkB"	0.8810122530971521	-0.09219076191688104	2.1170920827043584	"yneF"	0.6463413189437681	-0.46117924085511286	0.9471320873767204
"gmd"	0.7646577939173452	-0.8992059363081455	9.139192118773606	"yjhR"	0.6884737410607759	-0.0904104274414859	1.0643723942422278	"yiaV"	1.0891057825713888	1.3274824476222276	0.9479646419523107
"yfgJ"	0.7647457679543963	-0.049381785783371095	1.222517628985658	"yjaH"	0.48631044717235405	-0.09037611998938107	4.059982838395499	"mcbR"	0.8447612607269235	0.4834962398062289	0.9484527776768275
"yhgE"	0.7652521378591017	-1.3271435475427964	5.961743961560295	"ynfC"	1.0885713776366646	-0.0893862251801661	-1.144865407579794	"murR"	0.910573649623693	-0.9104140172389321	0.9488699964669474
"yeaO"	0.7657850767241543	-0.968565188750807	2.711272290916466	"phnE_1"	0.9033055037470877	-0.08931585086851543	1.4737977567715355	"yhdE"	0.6356742542347678	-1.078518739941501	0.9489183661418168
"mdtQ"	0.7659688779888238	-0.6177346670269145	-0.4681979992511782	"phnD"	0.9198480242320306	-0.08896410925010244	1.1461623727054597	"ydfV"	0.8482354328553231	-0.7066242105998882	0.9497498895202234
"yfcG"	0.7663105721941726	0.6380962087727808	1.4985380288452106	"insL-1"	1.3059758617614081	-0.08830639531580935	1.193675057052542	"ybhL"	0.6955218643391278	0.5643111245446251	0.9498432705681465
"seqA"	0.7670764958220679	-1.3516047558741573	1.565754717730405	"trmA"	0.6781658083576879	-0.08779160360718256	0.6114020608807333	"murG"	0.797173946534503	-1.1849030022813698	0.950173168849012
"htrE"	0.7672003260904801	0.9710626364636997	2.4686945682666517	"pdxH"	0.670582229666415	-0.08753291608050591	0.3644858778469042	"ymdC"	0.5937402717209582	0.03359304479673842	0.9511059312600199
"ydiM"	0.7673796998386152	0.8206665491685181	0.7466315921099862	"iraD"	1.144898689612011	-0.08714355254981253	0.32450629837152123	"aroL"	0.717955144658017	0.270517406583197	0.9514844041644226
"smrA"	0.7675559579060819	-1.4160352754765362	4.922257009246772	"yidQ"	0.6147270432628064	-0.08692131026143331	0.41858398147366227	"yehL"	0.5542349267963623	-0.3369350739778756	0.9525508802730611
"ucpA"	0.7679710165038623	0.027642093729784004	-0.17682615398098056	"arfB"	0.584177034562846	-0.0861747295204552	0.504484404149216	"thiF"	0.9437696746556973	1.0274618761247787	0.952989785777997
"puuE"	0.7680273649308709	-0.5239327444385549	0.5373999846745035	"rmf"	1.9679297496970845	-0.08565377980757477	-1.3941304911434884	"rsmE"	0.6174108100784762	-0.9238635466605655	0.9530816233826709
