"rank_range"	"range"	"rank_ci_95"	"ci_95"	"rank_iqr"	"iqr"	"rank_best_95"	"best_95"
"hpt"	4.34869	"ylbE_2"	0.9524105181763662	"rutG"	0.5071099999999991	"etk"	1.9178079999999955
"yidJ"	4.348840000000001	"yraP"	0.9524474441139014	"mnmC"	0.5075099999999999	"rng"	1.9200117499999987
"yfeY"	4.35096	"ycaI"	0.9524510459887753	"yeiQ"	0.5075900000000004	"coaE"	1.9213695000000008
"rph"	4.35719	"yjaH"	0.9531684764578139	"yjeH"	0.5076324999999997	"yfaS_2"	1.921400249999996
"setB"	4.35995	"menA"	0.9536734517601945	"ybbM"	0.5077475000000007	"yqeA"	1.922083250000001
"sstT"	4.36076	"trxA"	0.9536987913704416	"macB"	0.5077649999999991	"tesA"	1.9224299999999985
"acrD"	4.36626	"yqcC"	0.9545529482297966	"panE"	0.50779	"yddE"	1.922639499999999
"rffM"	4.366600000000001	"xylB"	0.9546904278239864	"ltaE"	0.5078300000000002	"sapB"	1.928289499999999
"yjjX"	4.36677	"yaaH"	0.9547197867865088	"yfeZ"	0.5079025000000019	"yraR"	1.9283447499999955
"frsA"	4.37063	"ycgV"	0.9547525648517343	"ybhJ"	0.5080749999999998	"yiiM"	1.9288357499999984
"rlmI"	4.37137	"yceB"	0.9548448045089217	"tauD"	0.50821	"hemH"	1.9301335000000002
"yceM"	4.3716099999999996	"psd"	0.95521433582256	"yiiM"	0.5084125000000004	"pspF"	1.9309314999999971
"ydcK"	4.3716800000000005	"yceM"	0.9552759884562176	"nhoA"	0.5086149999999989	"waaC"	1.930979500000003
"uup"	4.37645	"dnaT"	0.9564590723616397	"ypjD"	0.5087099999999989	"tusD"	1.9311669999999985
"helD"	4.379239999999999	"lpxM"	0.9567508714427971	"yfhM"	0.5088274999999989	"yccM"	1.9313357499999988
"ypfH"	4.3806400000000005	"ybjD"	0.9568809444180862	"deoR"	0.5094150000000006	"nudF"	1.9322500000000016
"nagA"	4.38191	"sugE"	0.9573995795745128	"eutC"	0.5103200000000001	"bglA"	1.932908750000001
"yhhY"	4.3828000000000005	"rffG"	0.9576316951246131	"yahJ"	0.5106924999999993	"leuS"	1.9353299999999987
"ftsK"	4.38356	"yebQ"	0.958631340923262	"acpP"	0.5108999999999995	"rlmC"	1.935732749999998
"trkH"	4.385199999999999	"ptsN"	0.9593928938271296	"recT"	0.5111325000000004	"tas"	1.935845500000001
"tyrS"	4.38538	"mak"	0.9594152751466727	"ecpE"	0.5117574999999999	"yfhG"	1.9361897499999952
"ydhP"	4.385400000000001	"yaeR"	0.9600859160484126	"radA"	0.5120474999999995	"lpxM"	1.9363857499999995
"yccF"	4.387219999999999	"gcvA"	0.9607587145346492	"alaC"	0.5121350000000007	"yigW_1"	1.9377375000000008
"ydgJ"	4.388820000000001	"leuS"	0.961302985201355	"plsC"	0.5121375000000015	"tehA"	1.9387504999999976
"yigW_1"	4.38974	"macA"	0.9613658083349728	"ycbF"	0.5127200000000007	"mutY"	1.9387519999999991
"ydcM"	4.390479999999999	"glpE"	0.9617382618404413	"eutJ"	0.5129824999999979	"ftsP"	1.9396999999999984
"mzrA"	4.3905400000000006	"yadH"	0.9617676470905291	"glpR"	0.5130275000000015	"rdgC"	1.9413472499999997
"speC"	4.391649999999999	"ydiU"	0.9621616967308346	"yfaS_2"	0.5132300000000019	"yfaZ"	1.9418005000000003
"ycjT"	4.39176	"yaaA"	0.9622669448962766	"yoaE"	0.5139649999999989	"ygdG"	1.9421497500000005
"nadR"	4.39282	"kefG"	0.9624838787199879	"ecpB"	0.5141100000000005	"bcsZ"	1.9428559999999973
"rsxC"	4.39392	"creC"	0.9625031966891217	"ydfU"	0.5142125000000002	"lolB"	1.9435622500000012
"acpH"	4.394019999999999	"lolE"	0.9629450171276182	"rpe"	0.5142500000000005	"yhbQ"	1.9471104999999973
"mlaD"	4.395530000000001	"kdsD"	0.9635200981290568	"yhbS"	0.5143450000000005	"dsbC"	1.9483542499999995
"mreD"	4.3973700000000004	"dhaR"	0.9638548273150209	"yihU"	0.5148825000000006	"yaaH"	1.9492734999999985
"eamA"	4.40045	"selD"	0.9657985879862552	"dcuS"	0.5151324999999982	"rnd"	1.9502609999999976
"ycgV"	4.409160000000001	"fucU"	0.9665539151357224	"modC"	0.5151500000000002	"ecpC"	1.9502847499999998
"yraQ"	4.40941	"kbaZ"	0.9672709717936913	"hybF"	0.5154575000000001	"ycaR"	1.9516999999999989
"csdL"	4.41782	"mlaC"	0.9673434124933074	"yhaK"	0.5160400000000003	"qseB"	1.9540717499999989
"xapB"	4.418430000000001	"hemD"	0.9681984716892369	"insG"	0.5163875000000004	"aaeA"	1.95427925
"yhjY"	4.418489999999999	"rffA"	0.9683367880927113	"ydbH"	0.5166225000000004	"ulaF"	1.9545207500000004
"lplA"	4.422339999999999	"lplT"	0.968448402041603	"surA"	0.5166749999999993	"wzyE"	1.9569139999999994
"ybhJ"	4.42242	"dinB"	0.9686352536097539	"yaiL"	0.5171050000000008	"rsmA"	1.9570149999999984
"ypjD"	4.422429999999999	"ydhP"	0.9689121238408357	"yfgC"	0.517177499999999	"rluA"	1.959565249999999
"ribC"	4.422700000000001	"ypdF"	0.9692782927945719	"hofC"	0.5177624999999981	"yjjV"	1.9596624999999985
"ppsR"	4.4229199999999995	"xapB"	0.9700213378093019	"ydjE"	0.5177849999999999	"azoR"	1.9614932499999984
"pyrE"	4.42396	"diaA"	0.970587154858733	"recB"	0.5178100000000008	"mreC"	1.9620080000000009
"yfeH"	4.4269	"yjjA"	0.9722566183457583	"mdtA"	0.5181399999999989	"ypdF"	1.9648309999999993
"ydcO"	4.4274000000000004	"yeaL"	0.9724349750771204	"eutS"	0.5182574999999989	"yeiE"	1.965282249999997
"yneJ"	4.42753	"yeiE"	0.9729402730987202	"amiC"	0.5188699999999997	"ydcP"	1.9655700000000005
"ackA"	4.43389	"ylbF"	0.9729930664011678	"yheU"	0.5191924999999991	"rffA"	1.9658992500000014
"kefG"	4.44043	"tufA"	0.9731714117311365	"yfeW"	0.5196474999999996	"gltX"	1.9659317499999975
"rraA"	4.441220000000001	"hcaE"	0.9736078596457446	"metH"	0.5196524999999994	"ycjW"	1.9663722499999983
"mdfA"	4.441949999999999	"ampG"	0.9738112354343323	"ypdF"	0.5197899999999995	"puuP"	1.9668177499999988
"yadH"	4.44293	"oxyR"	0.9742190497327634	"paoD"	0.5197950000000002	"yfcL"	1.9702727499999977
"yfeN"	4.443840000000001	"yhbS"	0.9742384116830662	"mlaC"	0.5198	"btuR"	1.9716632499999989
"ydhO"	4.44439	"tsaE"	0.9749719757276993	"wcaI"	0.5198700000000009	"wcaI"	1.9719059999999997
"ydhU"	4.444859999999999	"yigM"	0.9752262346810578	"yddE"	0.520385000000001	"ybiU"	1.9719902499999993
"potA"	4.446339999999999	"damX"	0.9757531618258871	"kduD"	0.5214574999999986	"ymbA"	1.972631749999998
"queD"	4.44965	"yphH"	0.9762573020793563	"rcnA"	0.5215899999999998	"ydcM"	1.9726972499999977
"yggD"	4.45087	"ubiH"	0.9771311946916562	"eutR"	0.5219850000000008	"xylB"	1.972756249999998
"yohK"	4.4525	"yhhT"	0.9773471903913835	"yidH"	0.5236074999999989	"yhdZ"	1.9739485000000005
"yaeR"	4.455310000000001	"yigA"	0.9778372184143707	"insA-7"	0.5238299999999985	"ydjL"	1.9751699999999994
"dacD"	4.45628	"plsB"	0.9778400227945511	"tauA"	0.5238849999999999	"ypeA"	1.9754950000000004
"kdsC"	4.4568200000000004	"yfhM"	0.9779810025067178	"ycbV"	0.5239500000000001	"mnaT"	1.9759744999999995
"trxB"	4.45696	"chbC"	0.9785531498257584	"potI"	0.5249050000000004	"ubiG"	1.9771672499999973
"damX"	4.459160000000001	"tadA"	0.9790379964011593	"eutB"	0.5255200000000002	"mltC"	1.9784647500000005
"fabI"	4.461359999999999	"ygdG"	0.979277177208156	"cusR"	0.5256149999999984	"mtn"	1.979148499999999
"mlaC"	4.461580000000001	"znuB"	0.9792772727231546	"yadH"	0.5258625000000006	"ybfP"	1.979633999999999
"flk"	4.46161	"baeR"	0.9796457527262679	"ssrA"	0.5264000000000006	"yceJ"	1.980442499999997
"nagK"	4.4627	"yqjA"	0.9797606544811486	"hyfB"	0.5269749999999993	"yfaY"	1.9814372500000008
"alaC"	4.467969999999999	"ydcP"	0.9800940544558786	"hofN"	0.5276824999999992	"psd"	1.9823970000000006
"yqjA"	4.469949999999999	"hyfE"	0.9803970719486743	"wcaB"	0.5276824999999992	"znuB"	1.9826674999999998
"prmC"	4.47083	"btuR"	0.9811181228323989	"xdhC"	0.5277399999999997	"lplT"	1.9837407500000008
"pspF"	4.47137	"menF"	0.9812335665003202	"ung"	0.5279175000000009	"lolE"	1.9838507499999967
"ycbL"	4.4753	"idnR"	0.9813194544763115	"ampG"	0.5281099999999999	"nagA"	1.985588
"yafL"	4.47597	"flk"	0.981456882164738	"rutR"	0.5281800000000008	"kefG"	1.987173249999998
"ybhK"	4.47622	"yeiQ"	0.9815830175371623	"b2084"	0.5285449999999994	"yicN"	1.9871815000000002
"fkpB"	4.4768099999999995	"xdhB"	0.9817696986396132	"hemB"	0.5290125000000003	"ydhP"	1.9875464999999997
"rpiA"	4.47775	"ftsE"	0.9820567559803969	"yehM"	0.5290225	"yjbB"	1.9878982499999989
"mreB"	4.47817	"ftsA"	0.9822419637736111	"yjaB"	0.5291200000000025	"ycgV"	1.9882349999999986
"yajI"	4.48129	"ydbH"	0.9832759061265135	"yhdZ"	0.5294050000000006	"dkgB"	1.9898882499999981
"ppdA"	4.483230000000001	"yihS"	0.9836289185346747	"torS"	0.5295199999999998	"ydiU"	1.9899794999999987
"yeiR"	4.483770000000001	"yfcF"	0.9851054831762533	"mntP"	0.529657499999999	"yeaM"	1.9903472499999983
"rfaE"	4.484440000000001	"agaA"	0.9851708429178446	"ybiR"	0.5302400000000009	"paaG"	1.992429500000001
"deoR"	4.48573	"qseC"	0.9856483756271304	"ybdF"	0.5303599999999999	"hypF"	1.9931727500000012
"yejF"	4.487150000000001	"yigZ"	0.9861038387973985	"thiL"	0.5305849999999985	"idnR"	1.9937827500000003
"recJ"	4.487219999999999	"phnN"	0.9862996986183497	"yjeP"	0.5306174999999982	"sfsB"	1.9940515000000003
"kdsD"	4.48744	"rsmD"	0.9866579184136921	"yigA"	0.5309749999999998	"mrcA"	1.9946164999999976
"yedA"	4.487760000000001	"basS"	0.9866725949809988	"glvG"	0.5317274999999988	"treR"	1.9949992500000011
"wzzE"	4.48992	"yihR"	0.9868197823331039	"yebQ"	0.5320424999999993	"hcaE"	1.9953487499999953
"rimJ"	4.49049	"dkgB"	0.9884314396993882	"nadD"	0.5323399999999996	"yeaY"	1.9967229999999994
"yfaZ"	4.4925500000000005	"yicC"	0.9886590007670524	"rsmA"	0.5323999999999991	"ycaQ"	1.9978244999999992
"ccmD"	4.49263	"mnmC"	0.9892432082252881	"mdlB"	0.5327999999999999	"yoaH"	1.998831749999999
"yceF"	4.501459999999999	"nagA"	0.9899443487602952	"nfrA"	0.5329900000000016	"yadH"	2.0005777499999997
"rffG"	4.50374	"yeeA"	0.9906168470977266	"ycbU"	0.5331925000000002	"thyA"	2.0010779999999997
"ybbJ"	4.505299999999999	"yggN"	0.9910336694594082	"sgcA"	0.5334900000000005	"selB"	2.0027582500000003
"macB"	4.5148600000000005	"yfaY"	0.9923491577066791	"ydhC"	0.5341349999999991	"glpX"	2.0055239999999994
"gsiC"	4.516919999999999	"yicH"	0.9925522988880956	"mmuM"	0.5341700000000014	"yiiD"	2.0058345000000024
"glpX"	4.51719	"yadG"	0.9926776205485246	"rsmI"	0.5341900000000006	"yrfG"	2.0066675000000007
"ansA"	4.51728	"dsbC"	0.9928826858744673	"ogt"	0.5346374999999988	"xdhC"	2.006962999999992
"yecC"	4.5175600000000005	"yfcL"	0.9931027464951566	"yhdY"	0.5357024999999993	"dcuR"	2.0073144999999997
"yciB"	4.52187	"dacD"	0.9933923601318816	"paaF"	0.5358099999999997	"yhfK"	2.0094204999999974
"rlmC"	4.52252	"prkB"	0.9944174167112126	"dnaT"	0.5360125000000018	"tadA"	2.0106582499999988
"mutH"	4.524490000000001	"yiaU"	0.9948742649971439	"yjfF"	0.5360550000000011	"yceB"	2.0114637500000008
"cutA"	4.52506	"yeiI"	0.9951807960353964	"yaeR"	0.5361200000000004	"yigM"	2.0133202499999996
"yphE"	4.52702	"alaC"	0.9957370174397696	"nudF"	0.5362099999999987	"malI"	2.014106749999998
"mukE"	4.528219999999999	"yaiL"	0.9960891049958224	"kptA"	0.5363799999999994	"flk"	2.0153867500000002
"yqiB"	4.532489999999999	"ydjL"	0.9962408820150452	"yedJ"	0.5366250000000008	"yadG"	2.0160529999999994
"ddlB"	4.53266	"ychG_2"	0.9983030048359427	"yjjA"	0.5371024999999996	"dinB"	2.0174689999999975
"lafU"	4.5370099999999995	"yidF"	0.9995360585910114	"lolD"	0.5373424999999994	"yeeA"	2.0178942499999977
"potI"	4.539620000000001	"inaA"	1.000413192952605	"molR_2"	0.5373874999999995	"yliE"	2.0182210000000005
"yfgD"	4.5397099999999995	"thyA"	1.0013153201252714	"btuR"	0.5373899999999985	"ubiH"	2.018360249999999
"rlmF"	4.539999999999999	"rng"	1.0013678335490286	"ynfH"	0.5373999999999999	"ycdY"	2.019416249999999
"pstA"	4.54254	"priA"	1.0017043178122038	"rlmF"	0.5375199999999989	"ycaI"	2.0203452499999974
"yjgR"	4.5446599999999995	"prlC"	1.0030722350534065	"rluF"	0.5378799999999995	"parE"	2.0212622499999977
"ubiE"	4.5452	"yigW_1"	1.0031201441986193	"ybfO"	0.5379199999999997	"yhfA"	2.0212782500000017
"mdoD"	4.549729999999999	"mdaB"	1.0033949321140931	"uvrD"	0.5380925000000012	"ruvB"	2.02388575
"rpe"	4.564759999999999	"rssA"	1.004347227924653	"ytfF"	0.5384074999999999	"eutS"	2.0240627499999997
"narQ"	4.56492	"ycbV"	1.0050845838608395	"uxaB"	0.538685000000001	"amiD"	2.0251265000000007
"tolQ"	4.567150000000001	"dcuR"	1.0053202032377757	"rlpA"	0.5387000000000004	"mlaD"	2.025539499999997
"frlD"	4.57519	"modC"	1.0053504873602317	"ydcM"	0.5392400000000013	"ybaP"	2.0266399999999987
"lpoA"	4.576300000000001	"yqeA"	1.0054429580309092	"yedI"	0.5394950000000005	"yohD"	2.026862249999998
"hepA"	4.577400000000001	"dcuS"	1.0060507375748744	"zitB"	0.5398774999999993	"oxyR"	2.02829075
"serB"	4.57844	"pdxK"	1.0062882624157488	"xylB"	0.5401499999999988	"ydcY"	2.0285899999999977
"phoQ"	4.57862	"ybaP"	1.0069087075624816	"basR"	0.5403100000000016	"sgbH"	2.029008
"rodZ"	4.5808100000000005	"pdxJ"	1.0080650938543998	"dcd"	0.5404049999999998	"eutL"	2.0307135
"hybG"	4.5812800000000005	"torS"	1.008454087790466	"qseB"	0.5407624999999996	"yegL"	2.03127775
"yoaE"	4.583	"ispB"	1.0086133979478358	"eutL"	0.5410599999999999	"ychO"	2.0340300000000004
"ygiB"	4.5837699999999995	"acpH"	1.0088591034127157	"yecE"	0.5410725000000003	"frlB"	2.035581249999998
"mngA"	4.5861	"ltaE"	1.0091853936627178	"fusA"	0.5414000000000012	"queD"	2.0385065000000004
"npr"	4.587869999999999	"tusD"	1.0092200927301738	"gshB"	0.5415749999999981	"yiaU"	2.0410304999999997
"murC"	4.59087	"hofM"	1.0092651320665909	"fhuC"	0.5416699999999999	"ptsN"	2.0411072499999996
"chbA"	4.590909999999999	"caiA"	1.0098107243006982	"hcaE"	0.5421800000000001	"ydiO"	2.041716499999999
"nth"	4.6000499999999995	"ycjO"	1.009856670173647	"mtn"	0.5424000000000007	"yecN"	2.0422199999999986
"recB"	4.603860000000001	"ychO"	1.0100353765445758	"yeeA"	0.5424100000000003	"cysG"	2.0426227499999996
"yciI"	4.60408	"ybaO"	1.01023924661884	"sugE"	0.5428100000000011	"yciK"	2.042793999999997
"trpR"	4.60502	"hycH"	1.0105477740750135	"yedY"	0.5430899999999994	"mngB"	2.0428882500000007
"slmA"	4.60541	"potI"	1.010809604818058	"sbcB"	0.5431775000000005	"mnmC"	2.0445517499999983
"rppH"	4.60593	"trpR"	1.0110263470684613	"eutG"	0.5432225000000006	"rssA"	2.044600749999999
"barA"	4.608020000000001	"hcaD"	1.0113853170043923	"ycjV"	0.5434799999999997	"mlaC"	2.0450592499999996
"envZ"	4.60891	"uidR"	1.01181479815844	"yddL"	0.5436424999999998	"fucU"	2.047311999999998
"recF"	4.61402	"waaC"	1.0124057413531047	"mukB"	0.5437750000000001	"yegD"	2.0483942500000003
"rsxB"	4.616149999999999	"narQ"	1.012755959197389	"hemF"	0.5443350000000002	"barA"	2.048484749999999
"zupT"	4.617290000000001	"rluA"	1.0128745670418198	"azoR"	0.5443574999999985	"xdhB"	2.0487199999999905
"rlmA"	4.61744	"yojI"	1.0129407285931673	"yhiN"	0.5448824999999999	"syd"	2.0492502499999983
"yigZ"	4.62167	"yeaM"	1.0130052924488857	"coaE"	0.5452200000000005	"aqpZ"	2.0495334999999963
"paaJ"	4.62204	"barA"	1.0136672690851423	"yffN"	0.5452599999999999	"ygfQ"	2.050088749999997
"rhtA"	4.6241	"lhr"	1.0138005731145598	"yihW"	0.5456099999999999	"ydbH"	2.050499249999998
"mdtK"	4.6242	"mrcA"	1.0142030023966977	"yfdP"	0.5456175000000005	"macA"	2.050997500000001
"cmoA"	4.6250599999999995	"glvG"	1.0146553164507381	"focB"	0.5456900000000005	"yrdB"	2.0511117499999987
"yebK"	4.627680000000001	"mtgA"	1.0153283565333278	"glcA"	0.5459700000000005	"orn"	2.0513699999999986
"rfaH"	4.63031	"yheU"	1.0159660995360866	"yaiW"	0.5460175000000014	"yeaL"	2.0517065
"gsiB"	4.6304099999999995	"atl"	1.016320455373666	"yraH"	0.5465200000000001	"yaeR"	2.0528447499999984
"visC"	4.630909999999999	"yoaH"	1.0171076385608486	"frvB"	0.5465524999999989	"mltF"	2.053086249999999
"yciS"	4.63376	"yggD"	1.0175479046769924	"eutH"	0.5465750000000007	"yedY"	2.053194999999997
"yeeZ"	4.6339999999999995	"yihU"	1.0179717078033699	"galR"	0.5468425000000003	"prkB"	2.0532822500000005
"ycfD"	4.63629	"rffC"	1.0183283422644416	"paaH"	0.5478750000000003	"yejA"	2.0534632499999947
"ydcP"	4.6368	"hyfG"	1.0188602945485385	"prkB"	0.5480499999999981	"inaA"	2.053486499999998
"aroC"	4.638800000000001	"qseB"	1.018892991767773	"tmk"	0.5480824999999996	"yeiQ"	2.053861249999999
"asnS"	4.63909	"eutB"	1.0189149320657627	"clpX"	0.5485000000000007	"dcm"	2.054073
"msrA"	4.639519999999999	"yihI"	1.019844616085988	"pepP"	0.5494999999999983	"frvB"	2.0541769999999984
"uidA"	4.639849999999999	"yraQ"	1.0201951791986383	"ftsP"	0.5497349999999983	"ampG"	2.054523999999999
"mutY"	4.64144	"yjeT"	1.0202645225519678	"ascB"	0.5497899999999998	"ispG"	2.054630249999997
"rsmI"	4.642309999999999	"mutY"	1.020622217537584	"eutT"	0.5498349999999999	"lptB"	2.0546875
"mqo"	4.6446000000000005	"xdhC"	1.0209501894869304	"yihI"	0.5499700000000001	"rhtB"	2.0569474999999997
"yhdE"	4.6447	"pabC"	1.0226180185626927	"dacD"	0.5505099999999992	"yigA"	2.0572684999999975
"rhlB"	4.6457	"yiaJ"	1.022921270173139	"yaaH"	0.5505724999999995	"ypdB"	2.0579604999999983
"fecR"	4.64627	"paaF"	1.0229402789804942	"yagK"	0.5507125000000004	"yojI"	2.0582572500000005
"orn"	4.64768	"rpe"	1.022958166077233	"fldB"	0.5508400000000009	"ygfI"	2.058648749999999
"ybaP"	4.648630000000001	"ytfF"	1.0232441554182798	"ylbF"	0.5513000000000003	"yfhM"	2.0607199999999946
"lolA"	4.6499299999999995	"yraN"	1.0235234116753933	"yigM"	0.5515024999999998	"cdaR"	2.061156999999996
"holB"	4.65417	"lolB"	1.0239358407807526	"btuC"	0.5515499999999989	"fixA"	2.0611984999999997
"yfbS"	4.65451	"queD"	1.024419548648823	"lolE"	0.55166	"rlmM"	2.0622570000000007
"ltaE"	4.655359999999999	"ybiU"	1.0260252270637096	"ssuB"	0.5518075000000007	"trpR"	2.0623400000000007
"fsr"	4.660099999999999	"frvB"	1.0270254636885412	"nagK"	0.5518149999999995	"hyfF"	2.0628642499999996
"rbsR"	4.666370000000001	"rhtA"	1.0270924898325169	"ynbD"	0.55274	"ychG_2"	2.063502250000001
"mak"	4.6673599999999995	"ycaQ"	1.0271156880484773	"sxy"	0.5527449999999998	"ytfF"	2.0646372499999996
"yecD"	4.66841	"lpoB"	1.0271529719171122	"ssuC"	0.5532625000000007	"hpt"	2.0646855000000013
"trmJ"	4.669150000000001	"orn"	1.027977135102801	"yqjA"	0.5533674999999985	"recO"	2.0680672499999995
"yfcD"	4.673769999999999	"hyfF"	1.028176855207518	"yfiH"	0.553427499999998	"acpH"	2.068291500000001
"yheU"	4.67997	"mreC"	1.0284157047504667	"rpoN"	0.5535750000000004	"agaA"	2.0684739999999984
"purK"	4.680070000000001	"ybgL"	1.0284219670374892	"csrD"	0.5537899999999993	"pdxJ"	2.068682749999999
"rnt"	4.680180000000001	"selB"	1.0286486003690232	"yidF"	0.5539725000000022	"ispB"	2.0699857500000007
"etk"	4.68032	"ypdB"	1.029255942539466	"frlR"	0.5542024999999988	"nagK"	2.0719314999999963
"ftsH"	4.68102	"mltC"	1.0293969602450388	"lptC"	0.5544249999999984	"yidF"	2.0721742499999998
"yhhJ"	4.68255	"rsmI"	1.0294209039660882	"ybjT"	0.5544949999999993	"viaA"	2.072669750000001
"yrdA"	4.684629999999999	"eutL"	1.0296192767584802	"mobA"	0.5549299999999988	"yihI"	2.072700249999997
"yiiD"	4.68714	"uxaB"	1.0299115833602603	"hemH"	0.5553875000000001	"mdaB"	2.0749014999999993
"yaiI"	4.687310000000001	"ygbN"	1.031081668028382	"hycD"	0.5554749999999995	"yfgO"	2.0764207500000005
"bcsE"	4.68738	"sapB"	1.0317945005524476	"rlmA"	0.5562649999999998	"prlC"	2.078324749999995
"yegE"	4.687760000000001	"rsxE"	1.032422135838899	"rof"	0.5566275000000012	"yaaW"	2.0792192499999995
"ydhF"	4.68916	"aqpZ"	1.0329265509581895	"caiA"	0.5571599999999997	"yfiM"	2.079389499999997
"mdtC"	4.690079999999999	"hypF"	1.0335123904798837	"yihR"	0.5573999999999995	"yigZ"	2.0796909999999986
"glpR"	4.69074	"lptB"	1.0338164248363138	"priA"	0.5574424999999987	"ydhZ"	2.0820862499999997
"mdlA"	4.69102	"mnaT"	1.0340590298169383	"stfR"	0.5575150000000004	"yggD"	2.082497499999999
"cptA"	4.69308	"ycbZ"	1.0349228710158298	"acrD"	0.5575799999999997	"tsaC"	2.082870999999999
"selB"	4.69915	"acrD"	1.0353865698407023	"yffP"	0.5582750000000001	"alr"	2.082917499999997
"ribA"	4.69981	"yjcO"	1.0355857597345206	"gor"	0.5587999999999997	"ligT"	2.0835589999999984
"fre"	4.70116	"yajQ"	1.0360590144599944	"allS"	0.5590200000000003	"cpxA"	2.083898249999999
"murG"	4.701429999999999	"recO"	1.0377389016421317	"rnd"	0.5590650000000004	"sspB"	2.083924999999999
"nei"	4.70311	"ispG"	1.0381278490056811	"mdlA"	0.5593149999999998	"rhtA"	2.0841252499999996
"xylB"	4.70402	"ssuB"	1.038718359504165	"bcsZ"	0.5596925000000006	"yrdA"	2.084323999999997
"nuoN"	4.70707	"csrD"	1.038890525977121	"yiaJ"	0.5598575000000015	"gpsA"	2.085246250000001
"ydhQ"	4.70717	"yfjR"	1.0393875432011073	"yohF"	0.5606475000000017	"ycbZ"	2.085572749999999
"fecD"	4.709169999999999	"btuD"	1.0394010993879317	"phnP"	0.5610575000000004	"yiiQ"	2.0864382500000005
"pyrF"	4.71137	"sfsB"	1.0397299278814884	"ccmB"	0.561630000000001	"uxaB"	2.090502749999998
"pdxK"	4.7115800000000005	"yciK"	1.0404741984318864	"yjiL"	0.5618649999999992	"ygiN"	2.090646999999999
"nlpE"	4.71315	"ybeY"	1.0409852534436015	"yggN"	0.5620474999999985	"dtd"	2.0906695000000006
"pepQ"	4.7152199999999995	"gfcD"	1.0414239290076777	"ynbA"	0.5622199999999999	"hemE"	2.0913994999999996
"ybhG"	4.71609	"tmk"	1.042388876697748	"yfcR"	0.5623699999999996	"yggT"	2.0929277499999976
"rep"	4.71853	"cysG"	1.0425933703388282	"yjaH"	0.5624299999999991	"ytfH"	2.093363499999999
"ybgJ"	4.722199999999999	"torY"	1.0426358376377662	"lsrR"	0.5627800000000001	"frwD"	2.0938509999999972
"glmM"	4.72255	"ydcY"	1.0426469955143896	"yhhJ"	0.5635199999999987	"yheU"	2.094398749999998
"prlC"	4.7241800000000005	"yccM"	1.043891413572406	"dusC"	0.5635874999999988	"phnN"	2.0950877499999994
"yidF"	4.72641	"yeaY"	1.0442481645734207	"acpH"	0.5637600000000003	"uvrC"	2.0959965
"yfeX"	4.727310000000001	"eutS"	1.0446858901475453	"lptB"	0.5638000000000005	"hyfG"	2.096619499999999
"yphB"	4.72743	"dmsD"	1.0447243463394387	"tsaE"	0.5642275000000012	"dmsD"	2.097368499999998
"yggS"	4.72902	"glpX"	1.0448136801138617	"wzyE"	0.5644350000000014	"narP"	2.097944
"yiaD"	4.72953	"rcnA"	1.0454399876987603	"yfaZ"	0.5649599999999992	"kdpD"	2.0988529999999983
"yigA"	4.7295300000000005	"ydiR"	1.0455085390391308	"prfH"	0.5657275000000004	"yhhK"	2.098866249999997
"glgB"	4.729760000000001	"panE"	1.0459425385480574	"elbB"	0.5665450000000014	"yihS"	2.0991620000000006
"mdtQ"	4.7371	"pyrE"	1.0463875538221472	"rnhA"	0.5666899999999995	"yhaL"	2.0996032499999995
"cpdA"	4.74098	"yqgE"	1.0482280319145811	"mdtB"	0.5668725000000006	"diaA"	2.0996485000000007
"ydfH"	4.74191	"yobB"	1.0486300767044634	"yfeO"	0.5669575000000009	"acpP"	2.1007999999999996
"yccX"	4.74659	"yceJ"	1.0486937946520734	"anmK"	0.5674925000000002	"rsxE"	2.1008789999999973
"yecE"	4.748529999999999	"yfcR"	1.04905589911543	"yeiR"	0.5674925000000002	"yaaI"	2.100934249999999
"nuoJ"	4.75231	"b2084"	1.0499009660503353	"metR"	0.5676474999999996	"yggN"	2.1013359999999963
"ycbF"	4.75332	"prfA"	1.0499250245156042	"lptA"	0.5678000000000001	"dacD"	2.1036657499999993
"fhuB"	4.7550799999999995	"hpt"	1.0500212594386467	"lacI"	0.5680375000000026	"uvrB"	2.104459249999998
