"genes_rank_std"	"std_rank_std"	"r_rank_std"	"genes_rank_r, ""std_rank_r"	"r_rank_r"
"rcsD"	1.2537580682073497	0.9795469399106218	"maeB"	1.544495187036422	0.9626712269378203
"pbl"	1.2559557364919023	0.9442944166464348	"paoA"	0.8425979669132216	0.9626560551766595
"glyA"	1.256263898475333	0.9861030022937752	"insC-1"	1.3912150789277238	0.9626270482220475
"flgL"	1.2568021788225987	0.9655854183371991	"eutK"	0.7928298593207086	0.9626167630583122
"hupB"	1.2574548086456458	0.9517001943803717	"smrB"	0.9352352644224465	0.9625458931934564
"hlpA"	1.2576251008551902	0.9077680590795878	"ssuE"	0.857985183948083	0.962536864580049
"hchA"	1.257970890568215	0.9779347550536198	"lpxD"	0.9625024031868914	0.9625321164768915
"xthA"	1.2581965957295558	0.9356275261240361	"nfsA"	1.1345456235204532	0.9624334855419459
"uspA"	1.2593696545073663	0.9929461172928408	"pspA"	1.0193222561127229	0.9623762366092936
"purL"	1.2598494916188736	0.9830946346597367	"entB"	1.128736031946169	0.962292596382098
"yihX"	1.2609213093333724	0.9872772056988042	"rzpQ"	1.1953692066490627	0.9622463734936938
"ygcP"	1.261153657638307	0.9741480429813405	"yhjH"	1.292582741543351	0.9622236280233242
"ydcD"	1.2615885415836454	0.9847708428981794	"yjgM"	1.3248333445500144	0.9622147118989699
"cusF"	1.2620888642103145	0.9355094192281215	"rdgB"	0.8861922046165718	0.9622124260620061
"yaiX"	1.2621151573605816	0.9504475647897351	"ykiA"	1.120529045611584	0.9621262882146915
"araE"	1.263117321100979	0.8889495980866872	"aldB"	1.2396832751725648	0.9620474407649368
"yehC"	1.2633022506009552	0.9503407873817136	"casC"	1.5186140781143584	0.9620259286301835
"lhgO"	1.2636318346968822	0.9777150716506443	"yehR"	0.7816856905941929	0.9619985210916914
"fis"	1.2640034143717098	0.9903033738917397	"appB"	0.8243992260914556	0.9619733755108977
"rhaD"	1.2640992728770586	0.9506398240867872	"hyfG"	0.5198266808921115	0.9618313820715299
"prpB"	1.2649225135026567	0.9612324831216603	"ynjF"	0.8592094495252367	0.9618124144225031
"yjfI"	1.2669991948888029	0.9717282443348649	"yqaB"	0.7538630869417382	0.9618061485754053
"b0309"	1.2672733936839948	0.9814332778754	"arpB_1"	1.3853790200997262	0.9617415679563792
"dppA"	1.26936410681749	0.9962421290061844	"smpB"	0.9903020654655367	0.9617024519790152
"exbB"	1.2712843399905223	0.9907411400499139	"hofO"	0.7039260720444083	0.9616831896470465
"setA"	1.27156482512461	0.890578377041911	"yfbL"	0.935421855340204	0.961679300326968
"setC"	1.2717577443729613	0.9529797116277198	"allD"	1.0412503132279358	0.9616405743293035
"argT"	1.2718461246926955	0.9963950598422319	"hupA"	1.003666958659779	0.9616091190136309
"arsB"	1.271896547166765	0.9734753759884578	"mobB"	0.7088074954320439	0.9616045771699624
"yohC"	1.2737589284543	0.9579817811740816	"menH"	1.145803973692982	0.9615877003184705
"wzxC"	1.2760952071176908	0.9243468254435036	"ymfL"	1.2879977776883362	0.9615655989066838
"yjiN"	1.2764264511231664	0.9379713446117371	"entA"	1.0247952944212557	0.9615367627603206
"eaeH"	1.2774407690064002	0.9342659157629921	"yijF"	0.9026077925331343	0.961514642707949
"cheZ"	1.277507850134025	0.9649350159250015	"cysN"	1.2367253152710331	0.9614540841578754
"ybeF"	1.278542285852319	0.9287611932555787	"yfjZ"	0.9514414701597663	0.9614367164383926
"mhpE"	1.2787758653510428	0.9344047549342611	"rhaA"	1.3428477111344754	0.9613811399187225
"yeeD"	1.2789793915962093	0.9838681359700597	"yadS"	0.6564279527336906	0.9613720486271367
"nikB"	1.2792713320031412	0.9568905574838772	"yqiI"	0.948133593391465	0.9613040228030981
"yqiH"	1.279823800565438	0.9628458237124596	"yhgA"	0.8274427395975958	0.9612905485260851
"tktB"	1.2800327381680099	0.9840424417123845	"leuO"	1.0726844494593788	0.9612901187235475
"ybcO"	1.280233697518231	0.9802295631653354	"yrhB"	1.085266363795733	0.9612789977172983
"gpmM"	1.2802954878044441	0.9825118364977288	"ymfM"	1.5837713802370812	0.961247220404354
"atpH"	1.2811682354379748	0.9812624086152661	"yjbM"	1.4442674974464123	0.9612455396308873
"evgS"	1.2822101414510134	0.9713554042136117	"prpB"	1.2649225135026567	0.9612324831216603
"fabG"	1.2827488080220106	0.9530195598873962	"yahC"	0.9452536722657143	0.961187511462307
"artQ"	1.2829033151516969	0.963261603652252	"norW"	0.6894795962442639	0.9610860770964615
"ynjI"	1.28308805522038	0.9753110943399487	"yohH"	1.304776330632481	0.9610452840054495
"rpsS"	1.2835025642670286	0.9423578758127195	"yahE"	0.9429035265031944	0.960963638754723
"ftnA"	1.2846493321405448	0.9974949525474863	"mmuM"	0.8529654769960914	0.9609200555334584
"elaB"	1.284776011054422	0.992348799926848	"rluF"	0.6798182656180232	0.9608934013979855
"dinD"	1.284945819755685	0.9947503462114784	"yiaM"	1.1436548227009555	0.9608737338638501
"cysK"	1.2849950559173475	0.991687258761599	"yhcA"	1.7650227794616382	0.9608220491036801
"yniA"	1.2851584453578635	0.9946035449107369	"frlA"	1.2182165867227088	0.9607975605921925
"ompL"	1.2852806211423102	0.9696354459889861	"recT"	0.7845721727826702	0.9607144949944719
"ymfL"	1.2879977776883362	0.9615655989066838	"ypjM_2"	0.85093037482966	0.9607042240302073
"mokB"	1.28938102350811	0.996640915710908	"thiH"	1.0141987495734421	0.9606743555995607
"mrp"	1.2906153557809767	0.9411362544178122	"rzpD"	1.570850287491189	0.9606266454223436
"hrpB"	1.2920600660573314	0.9587195602246099	"fepD"	0.9040466489498657	0.9606176296162806
"wbbJ"	1.2923057249006744	0.9802925841611675	"yraJ"	1.6683940096171366	0.9605384834264559
"rplV"	1.2923406999636993	0.9486241909544316	"ispD"	1.1878293415571062	0.9605320055151698
"yhjH"	1.292582741543351	0.9622236280233242	"modE"	0.5827426699466152	0.9604963045696309
"racR"	1.292972797334897	0.9767543732667643	"rplK"	1.0174698157846631	0.9604332556687477
"gntP"	1.2932992416768556	0.919923275688161	"atpF"	1.0689025493472866	0.9604221669132765
"yfdQ"	1.2937484911992898	0.9340263164896794	"hypD"	0.7930056170421115	0.9604107174218686
"lacI"	1.296099524545437	0.9055927144313853	"yggP"	0.9530960482841342	0.9603721165082071
"rpsN"	1.2963457393326738	0.9084879533330078	"hofP"	0.9786951697826615	0.9603580284026756
"gspC"	1.2976541234377155	0.9661256738357604	"nudB"	0.9978524630976234	0.9603474841936644
"lldR"	1.2977090812977639	0.9870360569885679	"yicI"	0.9682005058051939	0.9602823439321193
"ygiW"	1.298390647940143	0.988596526007944	"fes"	1.1166160923962685	0.9601884445833813
"gspM"	1.300120651459904	0.9639624900103932	"hrpA"	0.7956901104244524	0.9601777175069542
"osmB"	1.3013877391620943	0.979944124820831	"murG"	0.797173946534503	0.9601383343623907
"yadC"	1.303280938700485	0.9406564674881183	"ribD"	0.8392401439977174	0.9601109424375023
"ykgL"	1.304132492740122	0.9723951669202048	"yffR"	1.1676229456228917	0.9600364027622148
"yohH"	1.304776330632481	0.9610452840054495	"rplA"	1.1217975724110696	0.9599998951763278
"soxS"	1.3054337276165475	0.9963012568710468	"ydiS"	0.6654473701171811	0.9599834063132641
"fliN"	1.3055441862349557	0.9541882003924641	"baeS"	1.0005609887113258	0.9599749565114477
"insL-1"	1.3059758617614081	0.9779401690087254	"fliL"	1.49535411557962	0.9598964642037703
"znuA"	1.3061227649849652	0.9819720409522832	"yffP"	0.9431238346751682	0.9598847211666127
"entD"	1.3078804909417479	0.9303183798310849	"yejE"	0.8190201238330135	0.959794186053805
"yedV"	1.3083366101199756	0.9840887241030005	"yi82_1"	1.7845247999804807	0.959788959340082
"pgl"	1.309011950583177	0.9563138019738994	"pal"	1.01937838178649	0.9597681932442689
"yqeI"	1.310076754940098	0.9853284576444671	"yiaN"	1.766927072649585	0.9596792092168172
"yigL"	1.3108879404161793	0.9555777653484565	"ydeQ"	0.8811468194915965	0.9596181552307282
"ymfP"	1.3135350398782808	0.9757940598056921	"aspS"	0.9951876375635039	0.959607819491147
"yfjH"	1.3140766210436503	0.9724437258551274	"rplM"	0.9950373434798633	0.9596065973921122
"rfbD"	1.3141832663196154	0.9666451597890524	"rplO"	0.7174728779645282	0.9596001826714773
"yncH"	1.3154025466923112	0.9628404382834281	"ymdA"	1.1303556607140193	0.959457799936314
"yhiD"	1.3163767289208061	0.9860412115697369	"rfbB"	1.464200753659403	0.959445182942463
"yeaH"	1.3165924336503412	0.9843696838746191	"yicO"	1.0690111113442675	0.9593823662194492
"yhfL"	1.3166609887933822	0.9795784966160392	"adk"	1.0532466642022644	0.9593738000912262
"tbpA"	1.3171674500056156	0.9353389250273184	"ybbV"	1.2457450926018891	0.9592383228925015
"ybgS"	1.318302577429973	0.9730559556097649	"b0105"	1.425629632383569	0.9591171854164274
"waaJ"	1.318997672160081	0.9788987319516217	"sdsQ"	1.3753539932602268	0.9590460425302764
"lamB"	1.3195297967340531	0.9857560351081814	"rnk"	0.9348096206065996	0.9590115169909823
"serA"	1.319647797315038	0.9677262470451727	"ybaS"	1.3244776676037346	0.9589815885864135
"osmE"	1.3201524849620987	0.9947777955846783	"tfaQ"	1.8759272204589994	0.9589716333176964
"cstA"	1.3213348879255333	0.9816822445815494	"ygcG"	1.3743304269404994	0.9589374335855573
"srlE"	1.321462212561906	0.9901485425884055	"yihP"	0.8377118983989489	0.9589181836151235
"yjfL"	1.3221398993038083	0.9476661990665408	"fliC"	2.1939795528709185	0.9588728423323303
"cyaA"	1.3235068150977356	0.9948821007935739	"ygiD"	0.7443467149918904	0.9588697985065741
"yobF"	1.323578382816858	0.9463700184928691	"motA"	1.4752254892655414	0.9588116218174199
"ygdI"	1.323766168726364	0.9905809950386611	"zinT"	2.300095644616457	0.958793632693781
"ydiH"	1.323979035122959	0.9978039676993202	"hrpB"	1.2920600660573314	0.9587195602246099
"yddJ"	1.3240501464341397	0.925544386875361	"ynbC"	0.597684924129094	0.9587192089740034
"ybaS"	1.3244776676037346	0.9589815885864135	"yfcA"	1.1772660821207548	0.9587042509480551
"yjgM"	1.3248333445500144	0.9622147118989699	"narG"	1.0634892956338118	0.9586139237221739
"rplW"	1.3254025996159637	0.9229412218309461	"yjiS"	0.9732385360258332	0.9585989512716656
"yccJ"	1.3255895169662983	0.985637582737512	"mukF"	0.807481870341125	0.9585201582272355
"mutL"	1.326088166010163	0.9703529185023764	"caiE"	0.780094852289236	0.9584992771707133
"ycgB"	1.3267404310535271	0.9782778043219851	"narH"	0.9343228812966599	0.9584477827224991
"tap"	1.3296851835246855	0.9901215186985158	"yqiG"	0.8305537725441461	0.9584448775746659
"yjiH"	1.3300591040427554	0.9483512310711397	"flgE"	1.816834675092123	0.9583352673103448
"waaI"	1.3314034589479031	0.9992632822878734	"yahA"	1.202526261763196	0.9582964397513818
"secE"	1.3314504447093958	0.9706810006133679	"ybhM"	0.9406899441366222	0.9582257799326458
"cyoD"	1.3346865516681303	0.9759577695174367	"tdcR"	1.244113947647615	0.958136493821459
"tnaB"	1.3350087574728209	0.9800200102701896	"mntR"	0.7716825226333295	0.958132673600853
"glyU"	1.3364468757856744	0.9992643001676098	"srlD"	1.0892557569098864	0.958119214882388
"fliS"	1.3372507725737877	0.9545616773580705	"kduD"	0.7560483637111504	0.9580560107705952
"yddA"	1.337390757214174	0.9681027320654771	"rplU"	1.0047621973157	0.958022874150521
"sdaC"	1.3383581094330865	0.9970618788683642	"ydeM"	1.697120531763116	0.9580026255286971
"rhsB"	1.3387347986493359	0.9786432665935181	"ymfS"	1.3444159207705038	0.9579883246984905
"rpsC"	1.3389700641189617	0.9242142053371339	"yohC"	1.2737589284543	0.9579817811740816
"ibpA"	1.3394444075755978	0.9943273173900596	"ycbC"	1.3540765448769918	0.9579810343870037
"yiaB"	1.340159507242282	0.9861539483215321	"bioC"	1.9788348485664826	0.9579301577420227
"yadK"	1.3415728453159133	0.9392010840862154	"yadV"	1.0702641789246736	0.957915211657924
"yddK"	1.3415805804319523	0.9313029679424213	"yagF"	1.219841612697568	0.9578470050145526
"rhaA"	1.3428477111344754	0.9613811399187225	"ampH"	0.6669615355743546	0.9575566138968782
"yciE"	1.3431317616839793	0.9878212010820594	"rnlA"	1.0449458695705596	0.9575134087806468
"yqeK"	1.344325148176274	0.9197723122031365	"hyaA"	1.1183610414593712	0.9574528611443828
"ymfS"	1.3444159207705038	0.9579883246984905	"fepC"	0.9710757930889303	0.9574069677614797
"alaT"	1.3452483093440335	0.9909969812129215	"pgpB"	0.8208378379330225	0.9572783380321654
"galE"	1.3475839751143153	0.973110988814803	"wbbL_1"	1.4690729753526712	0.957256579783127
"treC"	1.3495920139772377	0.9769220136960282	"mcrD"	0.9244080230767459	0.9570926096827177
"malK"	1.3505656243981623	0.9898572238332123	"thiC"	1.2474321044008838	0.9570848987068135
"rpsJ"	1.3517745226561688	0.9632414671789875	"yigF"	1.5056241421051093	0.9568981157359315
"ybcW"	1.3522766303130729	0.9755134019711763	"insG"	0.7520753047034338	0.9568975828425257
"rcsA"	1.3527076854060498	0.9937201872846475	"nikB"	1.2792713320031412	0.9568905574838772
"phoH"	1.3536596786821822	0.9923902843059456	"yfdS"	0.8211519841584615	0.9568618024088063
"citT"	1.3538324117966918	0.9330176131623911	"leuC"	1.7712972783020182	0.9567423300467789
"ycbC"	1.3540765448769918	0.9579810343870037	"nagD"	0.6019341061556687	0.9567029633896889
"aldA"	1.3542092532699275	0.9908084427188324	"pepP"	0.7395931968432092	0.9566572137763985
"ydiF"	1.3545076935397347	0.9084908126126955	"gnsB"	2.458903250433943	0.9566499591566329
"fliG"	1.3552980836717072	0.9952488690362614	"rpmC"	1.4499202213072824	0.9566467201809997
"uxuB"	1.355914273599977	0.9209228487085399	"atoE"	0.7203762810283668	0.9565417637431025
"malE"	1.3560811559319912	0.9914727384871281	"rimK"	0.9994119130803446	0.9565130954717985
"yfbO"	1.356149008699791	0.9629577943580442	"bamD"	0.7910028709419725	0.9565057953512389
"rpsU"	1.3567106201690586	0.9727953431187888	"ybiB"	1.116956386740415	0.9564692230053958
"citG"	1.3574406224356899	0.9290813603064845	"surE"	0.8279303438231184	0.9564328650928853
"mglB"	1.3577201788689912	0.9903297667728589	"fldA"	0.9892161664510184	0.956388324319788
"glmS"	1.3584446707703564	0.9778193731080776	"ydeO"	1.5728885054311221	0.9563755670708212
"yjiK"	1.359206391102663	0.9451062932430967	"frwB"	1.1718647283320387	0.9563494960737676
"yedZ"	1.3606018136235625	0.9716407580789097	"yeaV"	0.9446045251668164	0.9563173173333734
"ymfE"	1.3614691664555674	0.9971814134122796	"pgl"	1.309011950583177	0.9563138019738994
"livJ"	1.361712515574389	0.930118772022568	"cheW"	1.5230882300829378	0.9562881121614751
"motB"	1.3630441457760816	0.981796103505965	"murP"	1.6641767617843393	0.9562382084474295
"panB"	1.3642555266547862	0.945075603674935	"nikA"	1.1414513591364492	0.9562264166924848
"djlC"	1.366669862231175	0.9255812711855185	"yfdV"	1.0604351339169023	0.9562137263185053
"htrL"	1.3672134933140612	0.9992068836467963	"recC"	0.7917437797219867	0.9561966484621339
"oppB"	1.3686768007125905	0.9909597347699907	"yaaU"	0.9183253101977168	0.9561475987189896
"uxuR"	1.3687254287310693	0.8298929026116811	"yidP"	0.9652031415745502	0.9560706205885674
"astD"	1.36928222923532	0.9635269961344021	"rutD"	1.0509092123502601	0.9560531002189756
"envC"	1.3711896374171342	0.9653840859783223	"allC"	1.741149612943908	0.9560267259900006
"uspF"	1.3713758767201387	0.9959659267808476	"proB"	0.8580391040850126	0.9559678918426215
"galT"	1.3718035582592105	0.9799857961159142	"yjjN"	1.1962784679979104	0.9558798898001486
"gadX"	1.3736121314954126	0.9982824588983823	"lptA"	0.7015810845213794	0.9558547869037364
"yjjM"	1.3736765638760424	0.9893528633901302	"hyaC"	0.9795086401494083	0.9558529045039376
"rpsF"	1.3741977293701286	0.9418102997933174	"b3975"	1.022819570472791	0.9557994709219714
"ygcG"	1.3743304269404994	0.9589374335855573	"yjcF"	1.7458395366100852	0.9557557096504868
"acrE"	1.3746467959621378	0.9406483053874747	"glvB"	0.9067082350589524	0.9557556817200552
"sdsQ"	1.3753539932602268	0.9590460425302764	"ygcW"	0.98226611052226	0.9557420526508427
"yhiL"	1.3756970970135072	0.9643902768864926	"nohA"	1.8416944806502755	0.9557188067669073
"gnd"	1.3770482197229095	0.9360535287759042	"yfaS_1"	0.8438995779944864	0.9556336495119909
"yjiE"	1.3776115620584275	0.8722968022445662	"yigL"	1.3108879404161793	0.9555777653484565
"ycgR"	1.3779050426726909	0.9709056018883464	"rusA"	1.1279846259919366	0.9555355101960882
"bssS"	1.3780784442025764	0.9982916010072677	"yciG"	1.1915675577899238	0.9554691856884525
"flhE"	1.3788343608696854	0.9822242732511938	"ybhD"	0.7727450514026616	0.9553471385730874
"yagM"	1.3792507337895223	0.94860758462176	"xapA"	0.715635888276757	0.9552989307367115
"ytfQ"	1.3796853280185757	0.9650992178824134	"flgA"	1.2240776824564719	0.9552827348703312
"pheM"	1.3823074781095228	0.9970952519359856	"yaiT"	1.109922679615989	0.9552719862792577
"mcrA"	1.3838394414864703	0.9891337899625716	"yeeO"	0.9994641559852027	0.9552401583126195
"arpB_1"	1.3853790200997262	0.9617415679563792	"hyfC"	0.8315293119912694	0.9552275367282621
"rfbA"	1.3866625849158205	0.9658698872268358	"yahI"	1.4301715342143506	0.9551494059945022
"yneK"	1.387127041655429	0.9720721382369449	"yjeO"	1.0993206860487412	0.9551050000502627
"csgE"	1.3875238628947517	0.9883918581881399	"ygeP"	1.6757347092766757	0.955079802032805
"relB"	1.3877221676555296	0.973087517281968	"hycE"	0.8058182134540202	0.9550358122307764
"insC-1"	1.3912150789277238	0.9626270482220475	"csiD"	1.444248808197499	0.9549417859084393
"ninE"	1.3927149484800112	0.9765714397036714	"ydfP"	0.8088341170226162	0.9548551240442812
"groS"	1.393346313292198	0.9743407012812245	"msrC"	1.092712617535257	0.9548311315105154
"ymfR"	1.3938927653494937	0.9724332624122732	"cvrA"	0.8720046184745265	0.9548143620423565
"fliM"	1.3944462707420744	0.9906997407283021	"sfmA"	0.821648854784369	0.9548072454855862
"flhD"	1.394758423324564	0.9960429329296029	"ybaM"	1.003818147280177	0.9546835832215489
"purP"	1.3950104242951005	0.9838890831106949	"yddL"	0.8652704142890392	0.9546406397318189
"cadC"	1.3964226572270253	0.9813581656406446	"ycfK"	0.898106347096286	0.9546268976468686
"astA"	1.3968304703031102	0.9870027528187119	"fliS"	1.3372507725737877	0.9545616773580705
"yodC"	1.3972306510171262	0.9947373123198869	"flgC"	1.5999606134624023	0.9545535675186259
"ymfN"	1.3973026461290108	0.9742015531890562	"yjhF"	0.9283701256306617	0.9544554179355745
"yjhE"	1.397946350170791	0.9799294213272026	"ssrA"	0.7694253160046114	0.9544384837400034
"sdhD"	1.3980976170714667	0.990842115827269	"dicA"	1.0277158572333114	0.9544264246824902
"proW"	1.3989643652917791	0.9962951348407882	"envR"	1.7406685577702203	0.9543774317759705
"flxA"	1.4000919287753932	0.9749285641488246	"yjiU"	1.138786711443681	0.9542784227808545
"rfaL"	1.4005920414143846	0.9841434851487914	"essD"	1.90947119344052	0.9542356139396391
"yjcH"	1.4009119020328251	0.9868597511544941	"fliN"	1.3055441862349557	0.9541882003924641
"acs"	1.4020440869816344	0.9640272697019499	"yjjJ"	0.6874594186422159	0.9541757371855293
"artJ"	1.4035456273042028	0.978278705400834	"rutA"	1.0597766675495677	0.954116568589629
"nanM"	1.4043094458987846	0.9768693953004911	"ygeX"	0.7609463156214673	0.9540753629032058
"yfdH"	1.4044145577161182	0.9756604893564281	"sieB"	1.5707709935058598	0.9539711580465714
"rhaS"	1.4048770964378365	0.9653280290778987	"yjbG"	1.1778643710330245	0.9539248963573322
"ymfD"	1.4066969925794712	0.9930721300765027	"yhfU"	0.9226130078679721	0.9539109177004137
"rplY"	1.4067792344655583	0.9388604761226412	"degS"	0.7503685935460583	0.9537966873828789
"wbbH"	1.4104664047384037	0.992024353986176	"thiF"	0.9437696746556973	0.9537857724793355
"edd"	1.4108095438813144	0.9520520315303465	"yfjP"	0.7410293329783006	0.9536705701887394
"glpD"	1.4137706585312924	0.9837066913792938	"fimZ"	2.040774729307588	0.9536547951259031
"fdoG"	1.4149506132590446	0.9956396162725901	"cysQ"	0.8849564462847357	0.9533478949842703
"envY"	1.4152393901033782	0.9729354050295203	"atpG"	1.1649542099763444	0.9532851683793087
"hycB"	1.4153199690584173	0.9662642995213289	"fliZ"	1.7588534701458163	0.9532533438632398
"ilvH"	1.4155303184965704	0.9699719798498115	"insK"	2.1092833923184	0.9532069705589121
"cysP"	1.4158433718712076	0.9953323508104637	"fliA"	1.7917564931801078	0.9531805739272107
"priB"	1.416473502109853	0.941898870102251	"fabG"	1.2827488080220106	0.9530195598873962
"pyrB"	1.4166026664323268	0.9698254096667309	"ada"	1.0260409709708924	0.9530059293560204
"pqqL"	1.417076854598398	0.9699260613409936	"ybcY"	2.692646607125804	0.9529912059030197
"pinE"	1.4180496441168682	0.9707627303486556	"setC"	1.2717577443729613	0.9529797116277198
"yfjW"	1.4200567360597416	0.9691019351589809	"yajC"	1.0184057811857412	0.9529089179722535
"tdcB"	1.4208632280648692	0.9877632428360367	"ydjO"	1.0875121247416166	0.9528755323451186
"csgC"	1.4210137218184407	0.9692130887007728	"pgaB"	1.7934737462549915	0.9528414392508577
"livG"	1.4215063146891418	0.9864621736762804	"argC"	0.9295392621335828	0.9527728662913676
"sufE"	1.421904095851817	0.9834912881106814	"ftsZ"	0.9216212962720168	0.9527674558780852
"fimH"	1.4219258837492335	0.8975038458751365	"ppx"	0.8219721533681961	0.952758538416454
"cheA"	1.4227592469437187	0.9396105553312587	"mdtD"	1.1663247500710872	0.9526130492167937
"rfaS"	1.4232200781055235	0.995460241226785	"yqaA"	0.9599767464726027	0.9525914992836502
"cspI"	1.4241887305286969	0.9905283003886203	"flgH"	1.247613069657256	0.9525857069264941
"leuE"	1.4242220992085417	0.9896367272569859	"nuoG"	1.9025616896619095	0.9525142652260611
"b0105"	1.425629632383569	0.9591171854164274	"fimD"	1.185148535707159	0.9524737758259126
"glf"	1.4257843026330002	0.9805829640099383	"ynbA"	0.831266401617141	0.9524559980784547
"rplD"	1.4268259196349349	0.9350658538187325	"ptsA"	1.153735900644137	0.9523269417501298
"nagE"	1.426915297092269	0.9708713677395359	"yjiM"	1.6290792458271408	0.9522873128346763
"yecR"	1.4281645226995512	0.9676434665494591	"flgG"	1.4498152882695292	0.9522064987926602
"ygaQ_3"	1.4284494577559284	0.8954721551910615	"relA"	0.8820003366086127	0.9521054458278003
"yahI"	1.4301715342143506	0.9551494059945022	"yhhZ"	2.2697104755549398	0.9520937583089908
"insJ"	1.4314006353440734	0.9497647752435271	"edd"	1.4108095438813144	0.9520520315303465
"acnB"	1.432644163878587	0.986334750689468	"cheB"	1.2153038341474844	0.9519796705629112
"hscA"	1.436644841457029	0.9658091784751099	"xylE"	0.8940885218239444	0.9519242551861564
"bluF"	1.436769728942733	0.9798090838360709	"hycF"	0.8399954359849688	0.9519075901299072
"rimM"	1.4380875198686383	0.9463265881825274	"cobC"	1.1779055588610068	0.9518739676795137
"yfdT"	1.4387877326162284	0.9630648750224601	"yqeJ"	2.5277919583778683	0.9518629032516749
"grcA"	1.440039168291533	0.9843392910637206	"ycjG"	0.8698988406642955	0.9518512683249293
"glpQ"	1.4400671423063904	0.9728233757776367	"rpsR"	1.1631716870596445	0.9518095219037189
"pyrD"	1.440705231138517	0.9851605387568628	"ygeY"	0.7391498106613953	0.9518008824051668
"flgM"	1.4411772069827633	0.935481397447801	"hupB"	1.2574548086456458	0.9517001943803717
"entE"	1.442831416298914	0.9664827458017738	"cobT"	1.670705608603968	0.9516773932762067
"csiD"	1.444248808197499	0.9549417859084393	"ogt"	0.852409302423015	0.9515531096806884
"yjbM"	1.4442674974464123	0.9612455396308873	"fepE"	1.1954856273041967	0.9513883962352035
"ymgC"	1.4453816518331124	0.9747630804505067	"arpB_2"	1.5010782473710944	0.9513634085169695
"hypE"	1.4460563677387495	0.9730551104785774	"murE"	1.1481193707119421	0.9512830886024249
"renD"	1.446484689709414	0.9661251654395574	"ytfR"	0.9814428773232026	0.9512513779380805
"cspA"	1.4465230608073985	0.9944432464617278	"prpR"	1.1198494218042165	0.9512347562758118
"ymfQ"	1.4485117597407893	0.9717875586409012	"mdtB"	0.6982208110841364	0.9511884003480647
"flgG"	1.4498152882695292	0.9522064987926602	"yhdJ"	1.1614149939751368	0.9510320989110603
"rpmC"	1.4499202213072824	0.9566467201809997	"yiaK"	1.040275073632207	0.9509847177241026
"fruK"	1.4514002505726036	0.9296154557855028	"ydbL"	0.8963776288282349	0.9507736811221471
"b1354"	1.4515568692773144	0.9770368280921401	"nagZ"	0.9902781945895808	0.9507416859198632
"flgN"	1.453185137373126	0.9423966372850324	"seqA"	0.7670764958220679	0.9507044357765245
"rcbA"	1.4535943498741133	0.9701096192301497	"rhaD"	1.2640992728770586	0.9506398240867872
"yabI"	1.4542195066964707	0.9176650951030878	"nudJ"	0.897149791134988	0.9505409049365959
"yjdN"	1.4560253505908296	0.9760192187142795	"rpsB"	1.129731488389891	0.9505182728628193
"yhcN"	1.4586372534446292	0.9916580921867332	"yaiX"	1.2621151573605816	0.9504475647897351
"speB"	1.4586437491356539	0.9744131989715136	"gspG"	0.9323116398059567	0.9504468190481179
"osmY"	1.4587839373920437	0.9833704465509162	"sfmC"	1.092277543109352	0.9504211003152722
"pphB"	1.4592484865431166	0.9471556731909145	"trmD"	0.9451502469391151	0.9503437456945071
"ilvC"	1.459890411676735	0.9772497689136093	"yehC"	1.2633022506009552	0.9503407873817136
"yjbI"	1.460282200683805	0.91948560578372	"ileS"	1.1087583342403002	0.9502263180554786
"rfaZ"	1.461233253266974	0.9927787770362994	"gatY"	1.7860506845084714	0.9501716516722128
"wrbA"	1.4620198989661635	0.9879035508823476	"ymfK"	1.4692780199418707	0.950095455365795
"astC"	1.462379032223864	0.9342815692516921	"flgK"	1.602168155741196	0.9498716903503197
"dsrA"	1.46395544805951	0.9875028770222956	"insJ"	1.4314006353440734	0.9497647752435271
"rfbB"	1.464200753659403	0.959445182942463	"ybjL"	0.7013610133399334	0.9495888717735123
"glpC"	1.4646985877883725	0.9800832466815607	"yehA"	1.1154522180054347	0.9495753410114781
"tar"	1.4653044090157095	0.9677381851418418	"ycgG"	1.5993551823276901	0.9493852052668957
"ybcV"	1.4668890341443102	0.9307801754813062	"nac"	1.1843944006915978	0.9492381540600237
"yagL"	1.4672620631309432	0.968751661481325	"rplP"	1.0774441015713903	0.9491645307624632
"wbbL_1"	1.4690729753526712	0.957256579783127	"cusS"	1.0392642342188407	0.9491413892152142
"ymfK"	1.4692780199418707	0.950095455365795	"ygaQ_1"	1.0014730263481526	0.9490595789327471
"ynaJ"	1.4713078426901653	0.9748517539895556	"yfdR"	1.0580199236160515	0.9488290570901247
"lacA"	1.4726088089696117	0.9814847531879337	"rpmI"	1.1280726851671354	0.9487701540241554
"yagU"	1.4728748692462068	0.9990248674856059	"yraK"	0.8931851721001154	0.9487584608929107
"mqsR"	1.4729400229816147	0.9911871033854586	"rtcA"	1.0112916221925126	0.9486429534340943
"cspD"	1.4747993332943454	0.9986441773403268	"rplV"	1.2923406999636993	0.9486241909544316
"motA"	1.4752254892655414	0.9588116218174199	"yagM"	1.3792507337895223	0.94860758462176
"ykgM"	1.476837826173372	0.9767529101489174	"yjdF"	0.8529334467441118	0.9485591022232864
"fadB"	1.4790789354751845	0.969028555588453	"yjiH"	1.3300591040427554	0.9483512310711397
