"genes_rank_std"	"std_rank_std"	"skew_rank_std"	"kurt_rank_std"	"genes_rank_skew"	"std_rank_skew"	"skew_rank_skew"	"kurt_rank_skew"	"genes_rank_kurt"	"std_rank_kurt"	"skew_rank_kurt"	"kurt_rank_kurt"
"ydhF"	0.5865497315230133	0.0023308296642910696	5.522341896960359	"gatD"	1.9338605272455434	0.23168733976432143	6.757355548260421	"rng"	0.5109019558923615	0.34151801857861913	3.9365669317792564
"yggU"	0.5866778033000881	0.7420166536324911	5.931064948351013	"yciH"	0.8144989650263404	0.23216913659453092	5.9537327842492305	"yrdD"	0.6357760312767963	0.9585628641632764	3.937560559716891
"ypfJ"	0.5868156842500551	0.5669844940564701	5.240128851088734	"leuB"	1.7433692864364605	0.23254476159739812	6.1265705721659245	"qseC"	0.5028818242995563	0.6495611415660505	3.9376320135732765
"ung"	0.5870247577164381	1.7862929047264913	4.911839300319949	"gcvT"	0.9965896892621608	0.232918570394735	6.8316133168814765	"ampG"	0.49684246705833285	0.5644266547923723	3.938337078584338
"pth"	0.5871287581642207	0.04495721709333013	5.500912974954575	"dcuD"	0.6685233173210282	0.2331259843158701	3.659292846251738	"yqaB"	0.7538630869417382	0.6537371577794231	3.9401964995093257
"avtA"	0.5871871596026739	0.31813476858356504	5.8074453270577155	"ltaE"	0.5148905069707744	0.23392692392766173	4.677064464221128	"yqhD"	0.7170180296038777	0.716235613651726	3.940659649876502
"elfD"	0.5877276139504013	0.1919280379244697	3.295159420010327	"higB"	1.0080667396666234	0.23407250849777073	5.845179264262068	"napA"	0.7383399526219909	0.47293579746088477	3.943723930886767
"yajD"	0.5878334337330904	0.24888463417737772	4.1729518309073885	"ytfT"	1.1311300462917293	0.23416591861620795	5.641776689032021	"recQ"	0.5645343823712443	0.6232490411817896	3.944208514140027
"hipA"	0.5879597708147654	0.4911833034737173	3.7927828209893963	"ynaI"	0.7233981496353096	0.23420895905226452	3.6713419535242187	"betB"	1.226667957777202	0.9528783605873637	3.944824946213104
"ycjQ"	0.588565463344505	1.1473865635508136	3.741749018965975	"yhhJ"	0.48344004065137614	0.23422336035955282	4.348346662202134	"glpR"	0.4177160008741446	0.0872454290784352	3.9450391640155873
"hyfR"	0.5886287990471225	1.0504655259067983	4.880811735701637	"fryB"	0.5708491117908411	0.23504264529714725	4.155727077271808	"mrdB"	0.8570866481414509	0.9324063515287809	3.9451900256313817
"paaY"	0.5887050451544836	0.8320815874583756	4.087420484744104	"gltB"	1.236667174477804	0.2351825746158653	6.443991418723029	"rhaB"	1.2200043496156552	1.5413529516821387	3.9483007200555917
"ansA"	0.5887994317705025	0.5966892104121817	5.572510177342347	"mutM"	0.5494443744835339	0.23525041336835	4.8976917241704205	"ydhW"	0.6314141902945865	0.7362095113341044	3.9487312439447946
"zntR"	0.5888885014599784	0.7866526822580271	3.1896949452096557	"lafU"	0.38890870859490306	0.2352740913964505	3.085551137383625	"prpD"	1.03697173328589	0.2844641047752012	3.9488585828984686
"rrrQ"	0.5889850706081732	0.6513172882659254	4.783193029212692	"pabB"	0.3840324108848185	0.236070943527328	4.135737272326476	"asnB"	0.816872310049653	0.8205278255044703	3.9491918704309192
"yfeA"	0.5889881540438406	0.31770450364904346	3.1057747400603777	"atoA"	0.7799580483580587	0.23609478165951467	5.278374086894818	"yohD"	0.4642451527795325	0.35850708691754	3.9495129894284355
"yccF"	0.5892918121274923	0.09702109613827195	5.765617664712886	"yebY"	0.9029868348957585	0.2364323200075696	4.509791447423996	"fabZ"	0.734353091467978	1.4464990497242782	3.951142429203845
"torD"	0.5895523498219916	0.6642267101893085	3.968846993520632	"mhpR"	0.8235158503563574	0.23652211758950986	4.790657343452786	"torT"	0.5441415235420755	0.7657595704337343	3.9525492273842158
"ycbL"	0.5895680519579614	0.1163145319695613	5.720172953965278	"ybhN"	0.7976974212217917	0.2365806332721101	6.354624547009058	"fepB"	0.9406682230592771	1.2786149099805828	3.9533339069169893
"uidB"	0.5895951651142944	0.45022935686734467	3.9815933194375726	"lacZ"	1.8448906488182966	0.23682654088961336	5.813160329121949	"yiiX"	0.8097518570371397	0.09374779680506655	3.9534174897642798
"btuE"	0.589781509310163	0.06178134905845167	3.679728160134074	"ytfB"	0.41937426659459254	0.23686867567188108	5.182896306481777	"yahD"	0.8935103583405175	1.3319572747692343	3.953651840285816
"ybjO"	0.5898179208049457	0.35864209465179175	4.711516252137193	"folB"	0.4418727210508966	0.2377006318081133	5.653327432206154	"yhbY"	0.7923339413416299	0.5163871316380417	3.9563818506475528
"kdpD"	0.5900023827040837	1.927095868158015	8.096509840739314	"yrbG"	0.6864613236277058	0.23838925260370714	6.11441122022881	"rpsB"	1.129731488389891	1.5633294167084082	3.95743439524811
"ybfN"	0.5901778357307678	0.5326476018275668	4.565402408132606	"dtpD"	0.5742481832386106	0.23904046779501256	4.058762470284957	"ghrA"	0.5673563136205297	0.6747143394295592	3.95809283397549
"ytfP"	0.5903960378772567	0.3478417762426442	5.62385379950754	"ydiT"	0.6081868670016403	0.23919599625611881	3.1632701504934397	"b3254"	0.8358011090043688	0.8486245145977368	3.959445771482848
"eutH"	0.5910936342994655	0.2644708133709665	4.231528344112036	"ydaQ"	0.8297952037089898	0.23958954910043467	3.3673503961939932	"ybeY"	0.5311149252263273	0.12371957476906177	3.95992593218661
"ycgN"	0.5911670459291538	0.06987776987655617	6.120579421058554	"b0501"	1.1431565571831552	0.24016420604349664	4.0819710095350885	"tfaE"	0.9650174539096152	0.4346377576730623	3.960349941875764
"kefF"	0.5912612050149658	0.1871369062302924	3.0969651805687395	"ugpB"	0.7872619323281501	0.24071772333993974	4.59281227172473	"rplU"	1.0047621973157	1.496340641189632	3.9609105035283276
"hycI"	0.5912894840319733	0.7249230724422778	3.046215969733117	"dld"	1.1239586284673828	0.24078646333287287	6.134072116217705	"agaV"	0.6212276521944116	0.49143799789092873	3.9612825745898483
"rpoN"	0.591601383283923	2.1691662541635965	22.125424349146144	"sfmH"	0.6244269439434061	0.2412097948789544	4.865649189897412	"nanR"	0.4270604155010572	0.5814540263428307	3.961372516251167
"qmcA"	0.5916335183324947	0.19207138166036375	4.682499368030726	"yafS"	1.0808533615016724	0.24172575002528923	6.910857143427419	"grxD"	0.9164697963369134	1.2751471925099211	3.964220943271391
"frvX"	0.5918824008571651	0.4032781695369168	4.323439418902328	"ybcC"	0.9605179108969045	0.24222676214821368	3.1250187153358127	"yjiR"	1.1966586405100814	1.7582406698729312	3.9642584491376747
"ygiN"	0.5921677957080944	0.6512478995109098	8.08849400732538	"lplA"	0.39454561941566435	0.24237240852951944	3.757189587355276	"panD"	0.6095251093624323	0.43431699323890327	3.9646902043165175
"cmoA"	0.5922708147814796	0.28258746215456787	5.490039935931685	"yjcO"	0.5283600814972044	0.24263995823746537	5.411734151000113	"metC"	0.6517001055029232	0.9947467911058316	3.965835115248188
"folA"	0.592439534545781	0.022307425328158402	3.41885872099145	"ybaV"	0.37735547861799473	0.24295930391906745	3.1150803614037654	"rpmC"	1.4499202213072824	1.5140534219493493	3.965998113507803
"sohB"	0.5925272918592224	0.8792539234644741	4.705799326562098	"ychF"	0.6962025934826231	0.24297168702999883	4.737327403542564	"rpoH"	0.7819963434702486	0.4359930023924441	3.9687183277077738
"trkA"	0.5926575733476112	0.27890735040126136	5.4859105164533055	"rcsA"	1.3527076854060498	0.24310531431676538	6.485231888516401	"torD"	0.5895523498219916	0.6642267101893085	3.968846993520632
"yjdL"	0.5926850382251763	0.23072342219406264	5.568212460310632	"yffQ"	0.8525003779797243	0.243321585826081	4.222937739859036	"fimE"	1.1652068625062837	1.1703180290273651	3.971976427303738
"cydC"	0.5927162564199693	0.976803571037672	5.185449160928634	"yfcD"	0.7304812967361974	0.2435777509802677	6.3746839196071186	"intR"	1.0899626973181085	0.8365859730650189	3.9722638883427113
"yjtD"	0.5931233378729536	0.43300450773500493	5.735961595790345	"ybcF"	0.6412422864783747	0.2437789959552709	4.388902858754136	"flhA"	0.7101926196200644	0.06254415783454158	3.972552485577128
"alsC"	0.5935855911815912	0.7899972655075113	3.1390732837933335	"cysM"	0.8189263217838093	0.24388028653566454	6.0431774992858935	"yeaN"	0.3558439808079917	0.06918108829398434	3.9760629479185594
"ymdC"	0.5937402717209582	0.03359304479673842	5.04889406873998	"ackA"	0.8676955368358036	0.24404395519395355	6.642432698671218	"hemL"	0.6149264036228456	0.8450523518060004	3.9764844036833056
"rimI"	0.5938199581358186	0.25602300120713517	4.936318925463271	"alsA"	0.8303452255033448	0.24428348184532608	4.430956738600666	"wcaJ"	0.9919744069518848	0.9275118434100852	3.9787526152298573
"ynjD"	0.5939727365461934	0.4995888158963578	6.107220559146395	"dosC"	0.8737291646995206	0.24453732966063918	6.4405511950038505	"mppA"	0.792810861629643	0.6273950268519841	3.9788441710565223
"yfdC"	0.5940755373440425	0.6394591550251824	5.565149010733323	"agaW"	0.5423862704828469	0.24517927694543515	3.914152671410296	"ymfL"	1.2879977776883362	1.0183941312137477	3.9790737727328382
"acrB"	0.5943040835612012	0.18354971027209274	4.691460600491481	"ilvN"	0.8652925403740274	0.24555502502595708	6.053398170729299	"rbsD"	1.6800135368422702	1.129666260826655	3.9794808782670836
"msbA"	0.5943659773833369	0.38172036851076824	4.32678953716303	"kdpE"	0.4812335940540419	0.24596673556387885	4.248016957533403	"queF"	0.6045921158715647	1.1754221994700267	3.9804615811502764
"higA"	0.5945155420666337	1.212274700118248	3.593651379163867	"yheT"	0.6098979538486429	0.24596838943763566	4.606593061422141	"uidB"	0.5895951651142944	0.45022935686734467	3.9815933194375726
"xerD"	0.5945342906052687	0.33879171752430165	5.453952725436721	"rcnA"	0.5333877488258981	0.2462860422283136	3.373689519389101	"yaeI"	0.771265979247604	0.5953619087298854	3.9857583502644527
"fsr"	0.5945921618011518	0.2116062150458388	5.660484603265685	"ytfJ"	0.8952429735078616	0.24692060588546577	6.332530340686145	"citT"	1.3538324117966918	1.3199127653780436	3.990374295106683
"panF"	0.5947921990210057	0.2072563556449277	5.483869421199094	"flhD"	1.394758423324564	0.24722027094139265	4.696421536782137	"fucU"	0.49313975262026655	0.21794426763330438	3.9923292779587483
"yhdY"	0.5947994096238282	0.1758452629442898	4.401211818848017	"ydiH"	1.323979035122959	0.24751561000625635	6.393482848640447	"modF"	0.9159258830932608	0.20306852477968731	3.9930821919425163
"acpP"	0.5948121725212284	2.790176439577437	13.547376654895274	"caiC"	0.660497633612191	0.2481382113504506	4.166305228538956	"hyaB"	1.1179367084939669	0.4376739211656568	3.9940961410275744
"yigW_2"	0.5948723586695788	0.1878779693825424	3.3314714621669896	"molR_2"	0.6689137898187617	0.24827970209919775	3.098290679624287	"yejL"	0.750000742276729	0.9331877628742534	3.9947561152316107
"tusE"	0.5950958192778407	0.9874471941131443	5.589151524559123	"yajD"	0.5878334337330904	0.24888463417737772	4.1729518309073885	"pheM"	1.3823074781095228	1.0878983229569645	3.9953574818360176
"yqgA"	0.595139181155468	0.27965033314355714	4.839843662838985	"livG"	1.4215063146891418	0.24909565442033588	5.8661444245311305	"sdsP"	0.6285223479973323	0.5767147451809371	3.9956497151188
"yidJ"	0.5957590164730673	0.9026916471957309	4.787875469754162	"fadJ"	0.8542090466224044	0.24988018768088407	5.133490070017185	"yqjF"	0.7218036488640195	1.0571524600041775	3.9962811361517767
"uvrB"	0.5964388378099437	0.7237771631568853	3.5041961917586617	"aceK"	0.9449970051679359	0.25098381957734367	5.453175240465173	"focB"	0.7471466468238178	1.0243464236017514	3.9964919824700145
"nadK"	0.5964859098365752	0.5518784303673093	3.874630916466523	"feaR"	1.026598249412431	0.2510893797339976	6.673766418306339	"gudP"	0.5984788742433781	0.7007855264124001	3.997399254441585
"nikE"	0.5967404144748133	0.8850858275692602	3.120679690619916	"ispB"	0.5145986724223652	0.25155821145870977	4.606252664989052	"ypjB"	0.9082525902035449	0.39541237305577637	3.9980418299049143
"ygfI"	0.5969824859769336	0.17775840305774032	6.166255239653161	"yjaA"	1.0644471687269406	0.25164658819912783	6.186240182614419	"ydbK"	0.7506546390063459	0.6924594558076091	4.000044646510194
"yhbX"	0.597042519436482	0.6144490905781754	4.182782176239495	"gsiB"	0.652125811318238	0.25195947860866585	5.797739289421759	"mutT"	0.6505127000205273	1.0796479079381862	4.000727332826465
"nfuA"	0.5970707020229934	0.2973550317822913	3.839225095190108	"ycjT"	0.5357507034413816	0.2526213389167646	4.95802902433077	"chiP"	0.6728941430457206	0.40465471013881205	4.00238032426874
"gudX"	0.5973984915483088	1.2766538484012717	4.1069409318697545	"yobB"	0.5350153452573793	0.2526989847545223	3.79942351002022	"menE"	0.6005466907233366	0.8896426096068505	4.004780057980562
"ynbC"	0.597684924129094	2.151166922445161	9.063719301796459	"yneG"	0.6716659018519483	0.2535985592507922	3.2754206977959317	"dsdX"	0.8436980420008927	0.5137067101991281	4.006250387133915
"mukE"	0.5977433293922316	0.738956485051319	5.531995027691275	"ybiA"	0.7311494948668894	0.2537836213424789	4.801851769771951	"mdaB"	0.5119361898541291	0.11827882566657687	4.006255238786325
"yohF"	0.5980424341513477	1.5553565944488192	5.520881082327589	"napD"	1.003620764069026	0.2541018288521029	5.711307058699316	"ebgA"	0.7075782034724961	0.21977587782358265	4.008470082609913
"speA"	0.598137969301582	0.29754661686901906	5.517004838099867	"sdaA"	0.7336263482201835	0.25472498507970054	5.907138836347828	"phnO"	0.5830872040939022	1.0165818707546195	4.011660380321946
"rstB"	0.5982469679509885	0.5015813006816948	3.826867628616184	"yajR"	0.4114689945996337	0.2553968741070994	3.533241302716985	"yjbH"	0.5461507557750436	0.27522284725862406	4.013225361741559
"hemG"	0.5984117044559518	0.36684850039169525	3.5123416940717114	"ycbV"	0.5127982570718569	0.2554324257123828	4.14296806260764	"yijE"	0.6788277559037736	0.06778514073312152	4.015472903904102
"mug"	0.5984141268489077	0.8357734873216656	4.510395067667768	"rnlB"	1.1451110796553836	0.25549864341926626	4.9085375175707044	"treF"	0.6933022903145409	0.6330353591552227	4.0167358833236175
"tauD"	0.5984609589541485	0.981927328084936	10.497380897220049	"ybiW"	0.830727530137275	0.2555982690037817	6.5728556516034855	"mnmE"	0.9342380632339743	1.7766921798405666	4.016974911645202
"gudP"	0.5984788742433781	0.7007855264124001	3.997399254441585	"gatB"	2.150326407184361	0.2557162150253175	7.242085263952075	"dxs"	0.7522871130568903	0.9405531743335794	4.018071521889673
"pepQ"	0.5985555017721833	1.0823677958010396	4.264016713702368	"cbpA"	1.0333150096955264	0.2557697385899985	5.647049926455794	"ydgI"	0.5986221098548627	0.6391284924594793	4.019299981672982
"ydgI"	0.5986221098548627	0.6391284924594793	4.019299981672982	"mhpA"	0.976807047487439	0.2559118958060521	6.772393294166733	"spoT"	0.8613591124830468	1.0090507832292235	4.021697355979253
"lptF"	0.5986928927630507	0.14472834504887808	5.735888165280432	"aat"	0.419880088569336	0.2559883463898867	4.411573779244004	"mnmC"	0.5047159225639225	0.2300871035670963	4.024928309234419
"folM"	0.5988753893575984	0.3651253709524059	3.733091637871409	"rimI"	0.5938199581358186	0.25602300120713517	4.936318925463271	"yqiC"	0.9020063276328019	1.4014881241409312	4.025009956387372
"yphD"	0.5989005096437138	0.5092112739207287	4.331870680656362	"nhaA"	0.9219415009018069	0.2580124833916521	5.458668704503888	"yhiN"	0.41499239463396126	0.002654965806568814	4.0265414590036
"nrfD"	0.5991026219242996	0.3832838721178799	4.82255259462195	"yfdK"	0.8157345932388425	0.2584296421007219	3.5876230247247802	"paaE"	0.6779324591735943	1.1349431704524138	4.026879631780711
"fdhE"	0.5992220920957204	0.20130259103845594	5.191535782741322	"ilvB"	0.8787986379633622	0.2591323061714622	6.395207478959559	"pspF"	0.4417346899220512	0.4503456727865122	4.027258046296202
"gluQ"	0.5997159942096364	0.08446217954652983	3.3363490076863798	"ompG"	0.7019935817641277	0.259376960750648	3.714031605511183	"grxA"	0.8358402408276728	1.2694808871272503	4.027545650956579
"gsiA"	0.5998278084518671	0.29382393918453653	5.8552767527899245	"fldB"	0.4120748792473738	0.25976642512913517	4.2752985132667405	"yqjI"	0.6393158195983359	0.00628425467167445	4.0309945921020995
"chiA"	0.5998948176742965	0.29346337888171553	3.88581432253317	"yqfE"	1.079544738094656	0.2598367751538781	7.0455172743961025	"rplK"	1.0174698157846631	1.4653691540853346	4.032677069104394
"menD"	0.5999214439673978	0.7196977674129355	5.4571819811128215	"kdpA"	0.7970363290013476	0.25988141322723224	4.128250508200085	"rhaM"	0.7068885175145742	0.42968288413741856	4.034357889391083
"ggt"	0.6000328058877337	0.5758052228781206	3.825358245939915	"rraA"	0.5496086174469824	0.25998209793782556	4.9582023108180024	"ybcQ"	0.8054877625426703	0.4464313188525062	4.0369109191710315
"greB"	0.6003360218673358	0.9520658830779618	5.6829009392753544	"ssb"	0.5730217493769185	0.2600461710889299	3.786668268465771	"kdpC"	0.6469488312278365	0.23161577400251612	4.038304861593195
"sad"	0.6004657140087456	0.3605026565090205	3.0186529237000146	"ttdT"	0.6486753661657086	0.2601835726493472	4.215553436641311	"frmR"	0.6825437462672118	0.488205671111216	4.038521266461769
"yaaJ"	0.6005430166349377	0.730378779931809	3.8214493597167225	"queG"	0.8428788500830711	0.2605506217324401	3.876290492877466	"thrS"	1.4983867342869295	2.1269860217367023	4.041369809270017
"yddW"	0.6005436038555436	0.13840021977847547	6.44948990990522	"ychG_1"	0.7189520476157667	0.2607559077839397	3.67024034173036	"rpiA"	0.6888435143766419	1.2227061074071999	4.043304223655666
"menE"	0.6005466907233366	0.8896426096068505	4.004780057980562	"ypjA"	0.8017803729369096	0.26089521087803874	5.002139141610494	"zitB"	0.5824863103388479	0.32732171837407	4.044490305574402
"glgP"	0.6005797193666358	0.31514459253071087	4.611893035208192	"ygdD"	0.5529198388884018	0.2613593137277742	4.801295851244186	"ynjA"	0.632229329029448	0.31158538019052906	4.046403269362845
"yccX"	0.6008500210253807	0.9307193894086793	4.436459454406929	"livH"	0.8196408583427445	0.26142254391436004	5.872419523909475	"yhfY"	0.5491557067795413	0.2703255214030908	4.047838723420665
"rimJ"	0.6009249691993891	0.21188000767600892	5.628946131450674	"kdsC"	0.4798303078436911	0.2615411773038495	4.49728147076719	"ynfE"	0.8801202229214714	1.145025592519303	4.048323167193759
"agaD"	0.601110596567152	0.7625562909567444	4.156553985360034	"tehB"	0.806966838809869	0.2631858416687727	4.8048596061277005	"proY"	0.3889420610855126	0.22548097916180912	4.050200349898524
"dmsC"	0.6011968101841358	0.6301460074011398	5.158044081012689	"efeU_1"	1.0850914787405221	0.2633233600770712	6.537918740873823	"betT"	0.8885029523819917	1.1993977930726667	4.050264254506795
"yddH"	0.601461352348183	0.28354858715271	4.083455532490115	"yafO"	0.9007509455891478	0.26347558607015265	6.616282934368847	"sfsA"	0.7715908848170261	0.18446819984850985	4.05101437340698
"ytjC"	0.6014624910838997	0.1931696552295907	5.724915289150087	"ribC"	0.6098544430381762	0.26349628723217433	5.711853319848048	"ydiF"	1.3545076935397347	1.6546000577937743	4.051248274088398
"ydhC"	0.6015348991839277	0.6121851272714325	5.677269589363389	"yacG"	0.8985827421116211	0.2635369802717281	6.002297843976017	"sfmF"	0.7051856361534604	0.5071772250901737	4.052196356382544
"nagD"	0.6019341061556687	1.3122790411370253	4.609322067164916	"yhcO"	1.0757059720582003	0.2635444110797133	6.455975527701929	"ecpA"	0.743569671762619	0.04172134730324018	4.053081478475641
"nhaB"	0.6019869555745855	0.3578336288224083	6.257417531612559	"glpX"	0.5330682041397253	0.26422461597634	4.6273403551396575	"ydiR"	0.5334227239995565	0.6463526124561325	4.053968950263127
"sseB"	0.6020360810723777	0.22308239388637888	4.404101325002563	"b2651"	1.1701310956844544	0.26444600709867405	6.017989341444411	"trpC"	0.9245030367607101	1.1616068364785628	4.054296832421182
"hofB"	0.602051337016586	0.17492103640810178	3.9094858776281773	"eutH"	0.5910936342994655	0.2644708133709665	4.231528344112036	"ygjJ"	0.8464078382055644	0.47703248994049713	4.0544242096776575
"ydbC"	0.6020877059505082	0.5615409838674702	5.318642621010243	"idnT"	0.9631341670264842	0.2647187188063787	6.838125124114535	"plsC"	0.4223601440682615	0.862065990019926	4.056463654962953
"nrdR"	0.6023253269921881	1.0400746316085232	4.584775755876397	"glpT"	2.224584926678496	0.2649954710075385	6.813291601252513	"yqiG"	0.8305537725441461	1.2955363500625592	4.05687378595565
"yghU"	0.6024554157917589	0.65703397075389	5.204937285319923	"ecoZ"	0.41061460424408464	0.26507366260906684	6.609037748926795	"dtpD"	0.5742481832386106	0.23904046779501256	4.058762470284957
"alx"	0.6025077738636135	0.9737826855072627	3.393292927405791	"yifK"	0.5672431893442027	0.2655589949463949	5.305547573887791	"mdtC"	0.39264037184592426	0.8648394197807567	4.059119592074092
"yajI"	0.6031588170215971	0.6221480342309534	5.529737415300353	"dtd"	0.5568008619247748	0.26559206858466355	5.375147103769253	"ybdM"	0.9678254346027524	0.5552253479004187	4.059906437805073
"mzrA"	0.6032200727552028	0.18598473723189965	5.698658340814465	"yfcI"	0.8706702140354057	0.26587999510980737	6.4437872641603	"yjaH"	0.48631044717235405	0.09037611998938107	4.059982838395499
"ubiC"	0.6032427830619302	0.22099115022021684	5.499168340719375	"hokD"	1.4997230213166675	0.26683912150237304	4.810042825492473	"aroK"	0.9685742794864495	1.237002041047871	4.06088557011917
"ribA"	0.6034555427648824	0.547075176110321	5.576719501125759	"udk"	0.7828416276817642	0.2676948636050526	6.4418415933900555	"uxaC"	0.5681762755127793	0.30612983046859715	4.061176648619754
"rimO"	0.6038532066448563	0.6120864243049944	7.121725466454432	"iaaA"	0.7003610029703303	0.2680721543443438	5.384177785917561	"mrp"	1.2906153557809767	1.5349366676312788	4.061183660034312
"yhbJ"	0.6038951342752822	0.4125739854322392	4.074359199924328	"ylaC"	0.7361156377797726	0.2685138266359384	5.212553042796134	"potI"	0.5157191861316622	0.3705239095244322	4.061250555711075
"elfG"	0.6039293299221634	0.9253184140236569	4.1525265510897755	"rlmH"	0.828560568663704	0.26864519396189096	4.551310707762864	"sdsR"	0.8322257079666284	0.6453518207228834	4.063864764349937
"ppiC"	0.6040344277509426	0.6112326669672139	4.09941555319696	"ydcZ"	0.6157276698139178	0.26921094749659086	4.641893709972612	"rpoZ"	0.8391080995207664	1.152304608358552	4.065030076621601
"hybG"	0.6041084570996722	0.5468637906048338	5.488948939950539	"cutC"	0.6927030783244842	0.2698356224444184	3.6150383644060584	"selD"	0.4927543816256404	1.0619711696556782	4.065394917987855
"yacH"	0.6042227609874617	0.41726875216273823	4.171177560807352	"kefC"	0.7503736867855557	0.269862560654037	5.295981425516468	"acrD"	0.5282584540003583	0.3037714134316927	4.069077943810854
"yibQ"	0.604525335684755	0.34343741275057393	5.961723247362809	"mhpC"	0.4513503532332579	0.2698641025921751	5.7081917914027915	"ttdB"	0.7100304729313798	0.5990151643368061	4.069126420965465
"queF"	0.6045921158715647	1.1754221994700267	3.9804615811502764	"yagU"	1.4728748692462068	0.269875423702023	5.558609610940372	"htpX"	0.8859081884643354	0.7283985844308262	4.070272603238931
"ygbA"	0.60503855170223	0.8672124614259537	4.324385980487998	"mngR"	0.43425881351966183	0.2702610194740696	3.4808446416038885	"ybeR"	1.7498285569471517	1.6088820207950318	4.071246148894587
"yfeW"	0.6050452128576972	0.8914235182727774	3.4055513977151213	"yhfY"	0.5491557067795413	0.2703255214030908	4.047838723420665	"mhpF"	0.9981031055597438	1.475598059402974	4.071792468419719
"eutE"	0.6052749938629469	1.5169597019670393	5.089126378239197	"ruvC"	0.6329509241901347	0.2704731697262149	4.2315832048404785	"flu"	0.9695918301875734	1.103086721385642	4.0718314260969235
"yqgF"	0.6053768601076666	0.1006749520377396	4.877584353319586	"yhaH"	0.6179143810906395	0.27051287127420504	4.872288319566709	"setA"	1.27156482512461	1.5751326566238668	4.072992036497449
"rof"	0.6055152106122116	0.9338628299431238	4.883482458044164	"aroL"	0.717955144658017	0.270517406583197	5.048515595835577	"menA"	0.4865680876327523	0.32536578675060795	4.07349779909738
"ccmB"	0.6056024018481907	0.631399056192623	4.791770969933367	"yciC"	0.6071595416188916	0.27052454379010216	6.076780154512602	"yhbJ"	0.6038951342752822	0.4125739854322392	4.074359199924328
"gmm"	0.6057664549653392	0.053033562978233736	10.842995119177843	"trpB"	1.2291302289763908	0.27071276259447147	6.241583665551173	"ssuD"	0.7821028687694175	0.15820393886018586	4.074673136122242
"ydfI"	0.6058356599886084	0.864607881903726	4.922450139542694	"yfaT"	0.7888956636948031	0.27084129392377687	5.069739913133342	"recX"	0.8739121546389406	1.0657461782961715	4.075187128200817
"gsiC"	0.605879573002336	0.17125850744485097	6.053068295688117	"sbmA"	0.6350219002174098	0.27113806249583156	5.220583123546215	"ubiF"	0.43282910827556126	0.2316477534985927	4.075542701636061
"yfaA"	0.605939285121316	0.7484993909805951	3.2894099668276677	"ybfG"	0.6474954436352972	0.2717145014534488	3.8651974905811146	"rnhA"	0.5443479801194676	0.4692922596053424	4.079887208922634
"hmp"	0.6060938015449698	1.1925693937312722	7.506385121214118	"sspB"	0.548548291369668	0.2718692470672061	4.916644531138445	"b0501"	1.1431565571831552	0.24016420604349664	4.0819710095350885
"ccmE"	0.6060985957171695	0.5072731748464476	5.421939289808026	"ycgJ"	0.6843629988216785	0.2726548050014868	5.734062366311095	"mgtA"	1.1313259328180725	0.6168929622842436	4.082113734560524
"yeiS"	0.6061447110254354	0.03019687092683065	3.0256378141193894	"csiR"	1.0743016091604056	0.27284639566989666	6.224031152921825	"ycgH_1"	0.9467874476823883	1.1177972946374752	4.082910263007134
"yfaP"	0.6063232346607298	0.39481537113914683	3.0310968074464952	"rob"	0.647543652675411	0.2730677717244498	4.92052936510753	"yddH"	0.601461352348183	0.28354858715271	4.083455532490115
"ssuC"	0.6064942829095992	1.1858199224087833	6.052887635179035	"yceF"	0.8232190282615773	0.27311862588093394	6.726993664942569	"exoX"	0.4141186043965592	0.0726007621828127	4.084830801139624
"tmcA"	0.6065851911030439	0.5740580278633337	5.023680893599382	"rbsA"	1.100345924709396	0.27338271808140896	5.853613111989832	"paaY"	0.5887050451544836	0.8320815874583756	4.087420484744104
"ytjB"	0.6066455947853594	0.5043953253389178	5.9587765103019565	"pspE"	0.9590482507736954	0.2733922701414953	6.097105030965616	"ygiD"	0.7443467149918904	1.3754026089237765	4.087677508918465
"brnQ"	0.6071244844655075	0.5557316922788373	4.960785012887702	"aceB"	1.5892431258286126	0.2735961270304913	6.469769383681206	"rpsD"	0.9713416453998287	1.4948280886579914	4.088527043229492
"yciC"	0.6071595416188916	0.27052454379010216	6.076780154512602	"ybcJ"	0.5698140676658636	0.27360912715982805	4.723174267110885	"dppD"	0.9964759974269108	0.6060757249781474	4.091505908585657
"yafL"	0.6073071888358865	0.8106534186041964	5.0658888194927485	"yejB"	0.44866197875762714	0.2736311841368571	5.225036646138948	"pepB"	0.5799411070625727	0.37388392015033817	4.092872063618033
"stfR"	0.6073349104931126	1.5360926656034133	9.114676254317168	"malX"	0.6683530941924334	0.27430529051259384	5.884459016514871	"ydcA"	0.8161213005666037	0.08322443993379448	4.093023952953919
"hcaT"	0.6073396758467602	0.6521849804876708	5.474409388773014	"wzb"	0.675838180974894	0.2747832440620226	3.64872749531579	"yidF"	0.5099673768321487	0.07854814723304412	4.093528124524245
"yfbK"	0.6075559691391542	0.8910390814849524	3.2744567569956615	"yebS"	0.8867940059455361	0.27480092627067193	6.623547022972725	"yhcG"	0.7891917506633157	0.9554169590787249	4.093832504235559
"yjgR"	0.607639849409263	0.7668107368005405	5.043319885267737	"torC"	0.6316264547839546	0.27486811682322654	3.3621569824467707	"agaC"	0.672949854176948	1.019401987843968	4.094378851863142
