"gene"	"num_peaks"	"peaks"	"areas"	"standard_devs"
"pdxH"	2	"[10.24, 12.34]"	"[1797, 15]"	"[0.0527, 0.0145]"
"malY"	2	"[7.5, 9.0]"	"[1229, 615]"	"[0.0555, 0.0346]"
"adhP"	2	"[8.78, 11.98]"	"[1690, 128]"	"[0.0577, 0.0333]"
"maeA"	2	"[6.57, 9.97]"	"[16, 1805]"	"[0.0463, 0.0391]"
"ddpF"	2	"[5.41, 8.31]"	"[2, 1811]"	"[0.0302, 0.0447]"
"ddpD"	2	"[4.62, 7.82]"	"[1, 1811]"	"[0.0, 0.0579]"
"ddpB"	2	"[4.78, 8.58]"	"[9, 1811]"	"[0.0611, 0.053]"
"ddpA"	2	"[7.72, 12.22]"	"[1810, 17]"	"[0.0658, 0.0659]"
"ddpX"	2	"[4.71, 8.11]"	"[3, 1810]"	"[0.0146, 0.0965]"
"lpxM"	2	"[6.98, 9.68]"	"[5, 1811]"	"[0.0478, 0.0357]"
"tam"	2	"[4.98, 9.18]"	"[1, 1811]"	"[0.0, 0.0727]"
"ynfE"	2	"[4.91, 7.61]"	"[7, 1811]"	"[0.0469, 0.0678]"
"clcB"	2	"[4.45, 7.85]"	"[2, 1810]"	"[0.0022, 0.0488]"
"mdtI"	2	"[4.26, 8.56]"	"[11, 1810]"	"[0.0647, 0.0552]"
"folM"	2	"[3.35, 8.35]"	"[1, 1811]"	"[0.0, 0.0501]"
"fumC"	2	"[4.98, 9.28]"	"[2, 1811]"	"[0.0845, 0.0832]"
"fumA"	2	"[9.19, 10.39]"	"[588, 1261]"	"[0.037, 0.0698]"
"manA"	2	"[6.44, 10.04]"	"[8, 1810]"	"[0.0596, 0.0411]"
"uxaB"	2	"[8.37, 12.77]"	"[1811, 9]"	"[0.0463, 0.0672]"
"nrdB"	2	"[5.45, 9.95]"	"[2, 1811]"	"[0.0582, 0.077]"
"znuA"	2	"[9.35, 11.75]"	"[1688, 124]"	"[0.0659, 0.0479]"
"otsA"	2	"[3.74, 7.84]"	"[9, 1811]"	"[0.097, 0.0997]"
"fbaB"	2	"[5.75, 9.65]"	"[16, 1808]"	"[0.0533, 0.1052]"
"thiM"	2	"[6.26, 9.16]"	"[19, 1793]"	"[0.0279, 0.0763]"
"metG"	2	"[6.46, 10.66]"	"[3, 1811]"	"[0.0832, 0.0532]"
"yehY"	2	"[8.41, 9.71]"	"[529, 1399]"	"[0.0555, 0.0436]"
"bglX"	2	"[5.88, 9.38]"	"[4, 1811]"	"[0.0366, 0.0356]"
"preT"	2	"[5.72, 8.82]"	"[1, 1811]"	"[0.0, 0.0882]"
"preA"	2	"[9.16, 13.16]"	"[1804, 8]"	"[0.0791, 0.0089]"
"mglB"	2	"[9.51, 11.81]"	"[1343, 498]"	"[0.0761, 0.0587]"
"cirA"	2	"[9.18, 12.88]"	"[1745, 68]"	"[0.0587, 0.0412]"
"fruB"	2	"[9.23, 14.03]"	"[1809, 17]"	"[0.0699, 0.0695]"
"lpxT"	2	"[7.04, 9.24]"	"[711, 1123]"	"[0.0421, 0.0608]"
"napC"	2	"[9.14, 13.14]"	"[1811, 5]"	"[0.0529, 0.0588]"
"napB"	2	"[8.29, 12.79]"	"[1811, 6]"	"[0.0628, 0.0442]"
"atoD"	2	"[5.54, 7.84]"	"[5, 1810]"	"[0.067, 0.0691]"
"atoA"	2	"[7.24, 8.64]"	"[307, 1528]"	"[0.0318, 0.0515]"
"gatZ"	2	"[7.7, 12.1]"	"[179, 1636]"	"[0.0501, 0.1013]"
"dcd"	2	"[6.91, 10.01]"	"[5, 1810]"	"[0.056, 0.0323]"
"rfbD"	2	"[4.32, 10.12]"	"[16, 1805]"	"[0.0745, 0.0749]"
"rfbX"	2	"[4.53, 9.33]"	"[60, 1752]"	"[0.0298, 0.0967]"
"araH_1"	2	"[8.37, 11.47]"	"[1783, 33]"	"[0.0658, 0.026]"
"araG"	2	"[4.76, 7.96]"	"[9, 1810]"	"[0.0713, 0.0674]"
"dcyD"	2	"[7.12, 9.82]"	"[50, 1769]"	"[0.0209, 0.0544]"
"amyA"	2	"[7.11, 9.31]"	"[72, 1768]"	"[0.0418, 0.0673]"
"shiA"	2	"[7.45, 9.25]"	"[1137, 705]"	"[0.0469, 0.05]"
"amn"	2	"[10.0, 12.5]"	"[1810, 3]"	"[0.0585, 0.0692]"
"hisD"	2	"[5.66, 9.26]"	"[15, 1803]"	"[0.0362, 0.0789]"
"torZ"	2	"[5.52, 8.32]"	"[4, 1811]"	"[0.0626, 0.0361]"
"hisH"	2	"[9.59, 12.99]"	"[1810, 2]"	"[0.0676, 0.0405]"
"hisI"	2	"[9.08, 13.08]"	"[1811, 2]"	"[0.071, 0.0475]"
"ugd"	2	"[8.52, 12.12]"	"[1801, 17]"	"[0.054, 0.0562]"
"gnd"	2	"[7.39, 11.79]"	"[71, 1749]"	"[0.0413, 0.0668]"
"wbbK"	2	"[5.37, 9.97]"	"[37, 1775]"	"[0.0224, 0.1014]"
"wbbJ"	2	"[6.86, 10.36]"	"[140, 1675]"	"[0.0322, 0.0713]"
"wbbI"	2	"[6.37, 10.27]"	"[179, 1638]"	"[0.0586, 0.0795]"
"glf"	2	"[6.41, 9.91]"	"[168, 1649]"	"[0.0507, 0.0783]"
"hisF"	2	"[9.78, 13.38]"	"[1810, 2]"	"[0.0707, 0.02]"
"yddG"	2	"[7.5, 8.9]"	"[1357, 485]"	"[0.0395, 0.0244]"
"fucO"	2	"[8.32, 12.82]"	"[1806, 6]"	"[0.0534, 0.0444]"
"fucI"	2	"[8.81, 12.31]"	"[1808, 19]"	"[0.0602, 0.0505]"
"purP"	2	"[6.81, 9.71]"	"[194, 1624]"	"[0.0636, 0.0679]"
"bglF"	2	"[5.4, 7.5]"	"[5, 1810]"	"[0.0486, 0.0531]"
"pstB"	2	"[10.58, 13.68]"	"[1809, 3]"	"[0.0498, 0.0039]"
"pstC"	2	"[9.23, 12.93]"	"[1810, 6]"	"[0.0553, 0.0445]"
"pstS"	2	"[10.09, 13.49]"	"[1799, 40]"	"[0.0639, 0.0413]"
"atpC"	2	"[6.0, 12.0]"	"[5, 1809]"	"[0.0693, 0.0739]"
"atpG"	2	"[6.46, 12.36]"	"[11, 1810]"	"[0.0616, 0.0711]"
"atpH"	2	"[6.97, 12.87]"	"[36, 1809]"	"[0.046, 0.0956]"
"atpB"	2	"[8.79, 12.19]"	"[158, 1713]"	"[0.0518, 0.0556]"
"atpI"	2	"[7.44, 11.04]"	"[83, 1781]"	"[0.0367, 0.0641]"
"asnA"	2	"[9.55, 13.25]"	"[1809, 6]"	"[0.0552, 0.0399]"
"kup"	2	"[5.4, 9.1]"	"[2, 1811]"	"[0.0311, 0.0564]"
"rbsD"	2	"[4.48, 12.18]"	"[45, 1804]"	"[0.0657, 0.1488]"
"rbsB"	2	"[7.22, 11.62]"	"[36, 1778]"	"[0.0352, 0.0972]"
"rbsK"	2	"[7.44, 10.14]"	"[34, 1780]"	"[0.0199, 0.0694]"
"tnaB"	2	"[7.81, 11.01]"	"[1628, 190]"	"[0.0852, 0.0509]"
"dgoT"	2	"[5.28, 7.78]"	"[9, 1807]"	"[0.0458, 0.0621]"
"yidK"	2	"[7.02, 8.52]"	"[409, 1424]"	"[0.0424, 0.0512]"
"ilvB"	2	"[6.91, 9.11]"	"[3, 1810]"	"[0.0621, 0.0802]"
"mtlD"	2	"[9.84, 12.94]"	"[1808, 15]"	"[0.0507, 0.0323]"
"lldP"	2	"[8.31, 12.01]"	"[1691, 127]"	"[0.0813, 0.0392]"
"cysE"	2	"[6.9, 10.7]"	"[4, 1811]"	"[0.0729, 0.0428]"
"gpsA"	2	"[7.82, 10.92]"	"[11, 1809]"	"[0.043, 0.0492]"
"grxC"	2	"[8.15, 11.95]"	"[21, 1797]"	"[0.0448, 0.0428]"
"tdh"	2	"[9.2, 10.8]"	"[583, 1248]"	"[0.0448, 0.0537]"
"rfaZ"	2	"[6.89, 8.89]"	"[497, 1341]"	"[0.0544, 0.0822]"
"ilvD"	2	"[6.59, 9.69]"	"[4, 1811]"	"[0.0593, 0.064]"
"waaY"	2	"[5.58, 8.88]"	"[44, 1772]"	"[0.0338, 0.0732]"
"waaG"	2	"[6.94, 9.44]"	"[42, 1770]"	"[0.0129, 0.0579]"
"waaQ"	2	"[7.25, 9.35]"	"[42, 1770]"	"[0.0067, 0.0577]"
"waaA"	2	"[5.62, 10.12]"	"[2, 1811]"	"[0.0432, 0.0648]"
"dfp"	2	"[10.63, 13.23]"	"[1810, 5]"	"[0.0555, 0.035]"
"gmk"	2	"[6.59, 10.59]"	"[3, 1811]"	"[0.0722, 0.0453]"
"ade"	2	"[8.58, 12.88]"	"[1811, 5]"	"[0.0469, 0.0701]"
"uhpT"	2	"[7.15, 8.75]"	"[200, 1618]"	"[0.0546, 0.0612]"
"waaB"	2	"[6.99, 9.29]"	"[214, 1615]"	"[0.0308, 0.0676]"
"selA"	2	"[10.29, 13.49]"	"[1810, 7]"	"[0.0478, 0.0623]"
"ilvA"	2	"[6.82, 9.32]"	"[11, 1810]"	"[0.0322, 0.0568]"
"gpp"	2	"[9.71, 11.81]"	"[1807, 11]"	"[0.049, 0.0411]"
"sbp"	2	"[9.37, 13.87]"	"[1801, 39]"	"[0.0773, 0.0559]"
"menA"	2	"[9.45, 12.15]"	"[1811, 4]"	"[0.0327, 0.0805]"
"metB"	2	"[9.49, 12.59]"	"[1803, 21]"	"[0.056, 0.0614]"
"gldA"	2	"[7.63, 9.13]"	"[345, 1489]"	"[0.0718, 0.0614]"
"fsaB"	2	"[8.28, 12.28]"	"[1811, 11]"	"[0.0503, 0.0386]"
"pflD"	2	"[7.83, 11.93]"	"[1811, 10]"	"[0.046, 0.0254]"
"pflC"	2	"[7.8, 9.3]"	"[584, 1238]"	"[0.0401, 0.0337]"
"argE"	2	"[6.89, 9.69]"	"[3, 1810]"	"[0.0251, 0.0511]"
"argC"	2	"[8.71, 10.61]"	"[1391, 499]"	"[0.0387, 0.0595]"
"murB"	2	"[5.43, 9.63]"	"[9, 1811]"	"[0.0436, 0.0522]"
"coaA"	2	"[5.12, 9.62]"	"[1, 1811]"	"[0.0, 0.0592]"
"thiH"	2	"[7.89, 10.09]"	"[1408, 418]"	"[0.0478, 0.0454]"
"thiG"	2	"[6.63, 9.43]"	"[6, 1810]"	"[0.0262, 0.0793]"
"thiF"	2	"[8.58, 10.48]"	"[1454, 477]"	"[0.0469, 0.0581]"
"nudC"	2	"[9.65, 12.65]"	"[1810, 4]"	"[0.0433, 0.0701]"
"fieF"	2	"[10.19, 13.39]"	"[1811, 2]"	"[0.0307, 0.104]"
"kdgT"	2	"[8.24, 13.24]"	"[1798, 55]"	"[0.0784, 0.0868]"
"rhaT"	2	"[7.74, 12.94]"	"[1811, 7]"	"[0.0599, 0.0796]"
"yihU"	2	"[8.19, 12.49]"	"[1811, 2]"	"[0.0394, 0.1214]"
"rffE"	2	"[6.74, 9.74]"	"[5, 1810]"	"[0.0364, 0.0574]"
"hemD"	2	"[7.84, 10.34]"	"[1, 1811]"	"[0.0, 0.0406]"
"cyaA"	2	"[8.39, 10.19]"	"[1098, 745]"	"[0.0728, 0.0442]"
"cyaY"	2	"[6.6, 10.2]"	"[97, 1774]"	"[0.0764, 0.0613]"
"dapF"	2	"[7.05, 11.05]"	"[7, 1811]"	"[0.0441, 0.0456]"
"pldA"	2	"[7.28, 9.68]"	"[43, 1769]"	"[0.0086, 0.0393]"
"rhtB"	2	"[5.69, 8.39]"	"[2, 1811]"	"[0.06, 0.0499]"
"ilvC"	2	"[8.7, 11.8]"	"[1255, 607]"	"[0.0644, 0.0685]"
"yigL"	2	"[5.3, 9.8]"	"[35, 1796]"	"[0.0274, 0.0924]"
"udp"	2	"[10.08, 11.78]"	"[1396, 457]"	"[0.0629, 0.0482]"
"ubiD"	2	"[10.41, 12.91]"	"[1809, 4]"	"[0.0494, 0.0237]"
"fre"	2	"[8.35, 10.65]"	"[8, 1804]"	"[0.0126, 0.0397]"
"mobB"	2	"[9.04, 12.84]"	"[1809, 14]"	"[0.0467, 0.0629]"
"mobA"	2	"[8.92, 12.12]"	"[1811, 3]"	"[0.0352, 0.0902]"
"hemN"	2	"[9.46, 11.96]"	"[1810, 4]"	"[0.0482, 0.0502]"
"ompL"	2	"[5.58, 11.58]"	"[1811, 2]"	"[0.0965, 0.1032]"
"metE"	2	"[8.9, 12.9]"	"[1283, 531]"	"[0.0338, 0.0755]"
"fucA"	2	"[7.88, 13.58]"	"[1806, 13]"	"[0.081, 0.1222]"
"aldB"	2	"[8.5, 11.7]"	"[1615, 207]"	"[0.0571, 0.0534]"
"yiaN"	2	"[5.27, 8.67]"	"[1190, 625]"	"[0.044, 0.0678]"
"exbD"	2	"[5.92, 9.92]"	"[1, 1811]"	"[0.0, 0.0868]"
"metC"	2	"[8.61, 11.71]"	"[1801, 17]"	"[0.0609, 0.0387]"
"mdaB"	2	"[9.81, 12.91]"	"[1811, 5]"	"[0.0426, 0.0478]"
"nudF"	2	"[9.92, 12.92]"	"[1811, 16]"	"[0.0391, 0.0109]"
"ttdT"	2	"[5.53, 8.53]"	"[1, 1811]"	"[0.0, 0.0525]"
"uxaA"	2	"[6.79, 8.99]"	"[5, 1809]"	"[0.0239, 0.0339]"
"tdcD"	2	"[7.67, 12.97]"	"[1783, 36]"	"[0.0935, 0.0448]"
"tdcC"	2	"[8.33, 13.73]"	"[1798, 51]"	"[0.0861, 0.0759]"
"tdcB"	2	"[7.19, 12.59]"	"[1750, 62]"	"[0.1082, 0.0578]"
"garK"	2	"[5.23, 9.33]"	"[5, 1810]"	"[0.0266, 0.0862]"
"garR"	2	"[6.83, 9.43]"	"[1, 1811]"	"[0.0, 0.0767]"
"garP"	2	"[7.62, 12.92]"	"[1810, 6]"	"[0.0901, 0.0529]"
"garD"	2	"[8.79, 13.49]"	"[1810, 4]"	"[0.0685, 0.0342]"
"kbaZ"	2	"[5.34, 8.64]"	"[8, 1805]"	"[0.0379, 0.0334]"
"glmM"	2	"[7.71, 10.71]"	"[2, 1810]"	"[0.0117, 0.0415]"
"yghZ"	2	"[6.82, 9.72]"	"[3, 1811]"	"[0.0195, 0.0652]"
"gss"	2	"[5.87, 8.67]"	"[3, 1811]"	"[0.0572, 0.0474]"
"pitB"	2	"[5.47, 7.87]"	"[9, 1807]"	"[0.0238, 0.0438]"
"glcD"	2	"[4.26, 8.46]"	"[5, 1811]"	"[0.1194, 0.0817]"
"fucK"	2	"[8.67, 12.37]"	"[1808, 10]"	"[0.048, 0.0624]"
"thyA"	2	"[7.96, 10.76]"	"[4, 1811]"	"[0.0346, 0.0454]"
"aas"	2	"[9.55, 12.85]"	"[1809, 14]"	"[0.0346, 0.0585]"
"glyU"	2	"[5.11, 9.01]"	"[23, 1798]"	"[0.0429, 0.1139]"
"xdhA"	2	"[8.37, 13.37]"	"[1808, 37]"	"[0.0611, 0.0869]"
"bglA"	2	"[7.14, 10.34]"	"[19, 1811]"	"[0.0229, 0.03]"
"gcvH"	2	"[7.33, 11.43]"	"[12, 1811]"	"[0.0424, 0.0923]"
"folP"	2	"[6.19, 9.89]"	"[10, 1810]"	"[0.0498, 0.0499]"
"gcvT"	2	"[9.67, 10.87]"	"[655, 1186]"	"[0.0326, 0.0632]"
"serA"	2	"[9.77, 11.97]"	"[1231, 592]"	"[0.044, 0.0582]"
"scpC"	2	"[5.65, 8.45]"	"[4, 1811]"	"[0.0664, 0.041]"
"pgk"	2	"[7.41, 12.01]"	"[26, 1807]"	"[0.0505, 0.071]"
"speB"	2	"[4.65, 10.15]"	"[37, 1806]"	"[0.0325, 0.0871]"
"rdgB"	2	"[6.7, 10.5]"	"[8, 1805]"	"[0.0116, 0.0439]"
"nupG"	2	"[5.26, 8.86]"	"[2, 1811]"	"[0.077, 0.0762]"
"glcB"	2	"[4.54, 8.24]"	"[3, 1811]"	"[0.1244, 0.0849]"
"fau"	2	"[8.33, 11.83]"	"[1808, 21]"	"[0.0457, 0.0568]"
"lyxK"	2	"[7.91, 12.01]"	"[1811, 3]"	"[0.0573, 0.0807]"
"dacB"	2	"[3.35, 8.95]"	"[41, 1811]"	"[0.0401, 0.0537]"
"yrbG"	2	"[6.02, 9.92]"	"[7, 1811]"	"[0.0573, 0.0543]"
"ugpA"	2	"[8.62, 12.62]"	"[1807, 13]"	"[0.0591, 0.0503]"
"livJ"	2	"[9.55, 13.05]"	"[1353, 460]"	"[0.0469, 0.0583]"
"zntA"	2	"[5.65, 9.65]"	"[3, 1811]"	"[0.0409, 0.079]"
"acpT"	2	"[6.73, 9.53]"	"[6, 1810]"	"[0.0418, 0.0414]"
"nikA"	2	"[5.13, 8.23]"	"[117, 1697]"	"[0.0414, 0.0574]"
"nikC"	2	"[5.39, 8.99]"	"[9, 1809]"	"[0.0241, 0.0625]"
"nikD"	2	"[7.67, 8.97]"	"[435, 1393]"	"[0.0523, 0.0523]"
"nikE"	2	"[5.52, 8.42]"	"[5, 1811]"	"[0.0499, 0.0397]"
"dppC"	2	"[9.24, 12.74]"	"[1807, 14]"	"[0.0616, 0.0447]"
"eptB"	2	"[5.07, 8.57]"	"[5, 1811]"	"[0.0425, 0.0509]"
"xylB"	2	"[8.39, 10.79]"	"[1810, 6]"	"[0.0328, 0.0192]"
"xylG"	2	"[5.24, 8.24]"	"[5, 1811]"	"[0.0649, 0.045]"
"xylH"	2	"[8.3, 12.3]"	"[1811, 12]"	"[0.0486, 0.0193]"
"malS"	2	"[5.14, 8.54]"	"[425, 1394]"	"[0.0901, 0.042]"
"yiaM"	2	"[6.64, 11.84]"	"[1811, 8]"	"[0.0869, 0.0457]"
"gntK"	2	"[7.86, 11.56]"	"[1788, 26]"	"[0.0631, 0.0346]"
"glpD"	2	"[8.82, 11.62]"	"[1177, 645]"	"[0.0574, 0.0534]"
"malP"	2	"[8.97, 10.07]"	"[617, 1230]"	"[0.0403, 0.0765]"
"feoB"	2	"[8.46, 12.76]"	"[1797, 24]"	"[0.0762, 0.0459]"
"lptA"	2	"[6.85, 10.45]"	"[10, 1808]"	"[0.0333, 0.0507]"
"gltB"	2	"[6.81, 10.51]"	"[7, 1808]"	"[0.0146, 0.0967]"
"nanK"	2	"[8.74, 12.94]"	"[1806, 14]"	"[0.0609, 0.0371]"
"nanA"	2	"[8.46, 13.56]"	"[1791, 26]"	"[0.0931, 0.0424]"
"mdh"	2	"[8.3, 12.5]"	"[3, 1811]"	"[0.0374, 0.0811]"
"panF"	2	"[9.07, 12.57]"	"[1811, 5]"	"[0.0462, 0.0719]"
"acrE"	2	"[7.23, 12.53]"	"[1809, 6]"	"[0.0883, 0.0616]"
"murA"	2	"[10.41, 12.51]"	"[1810, 7]"	"[0.0518, 0.0536]"
"acrF"	2	"[6.88, 11.08]"	"[1809, 7]"	"[0.0676, 0.054]"
"argD"	2	"[9.01, 10.61]"	"[1445, 488]"	"[0.0367, 0.0493]"
"pabA"	2	"[4.38, 8.78]"	"[3, 1811]"	"[0.0967, 0.0382]"
"nirD"	2	"[7.19, 8.99]"	"[481, 1341]"	"[0.0603, 0.0763]"
"nirC"	2	"[5.4, 9.3]"	"[2, 1811]"	"[0.1043, 0.0576]"
"cysG"	2	"[5.57, 8.87]"	"[3, 1811]"	"[0.1074, 0.0412]"
"frlD"	2	"[6.62, 9.02]"	"[4, 1811]"	"[0.0522, 0.0322]"
"yhfW"	2	"[7.87, 12.47]"	"[1810, 6]"	"[0.0663, 0.0518]"
"kefB"	2	"[5.34, 9.94]"	"[5, 1811]"	"[0.0579, 0.0565]"
"narU"	2	"[4.73, 8.23]"	"[21, 1809]"	"[0.0356, 0.0729]"
"narV"	2	"[8.0, 10.9]"	"[1810, 5]"	"[0.0507, 0.0382]"
"ansP"	2	"[5.0, 7.5]"	"[8, 1807]"	"[0.0306, 0.0524]"
"zntR"	2	"[9.24, 13.14]"	"[1809, 9]"	"[0.0515, 0.0642]"
"rtcR"	2	"[4.34, 8.44]"	"[6, 1811]"	"[0.0625, 0.0421]"
"glpR"	2	"[9.48, 12.48]"	"[1811, 1]"	"[0.0342, 0.0]"
"gntR"	2	"[6.51, 10.11]"	"[20, 1810]"	"[0.0406, 0.0377]"
"nikR"	2	"[6.29, 8.99]"	"[4, 1811]"	"[0.0498, 0.0502]"
"arsR"	2	"[4.87, 9.07]"	"[5, 1811]"	"[0.0586, 0.0501]"
"dctR"	2	"[5.7, 9.0]"	"[1353, 472]"	"[0.0653, 0.0705]"
"gadW"	2	"[6.67, 9.07]"	"[771, 1058]"	"[0.0555, 0.1096]"
"gadX"	2	"[8.97, 10.17]"	"[1286, 552]"	"[0.0868, 0.0593]"
"yiaG"	2	"[7.55, 10.05]"	"[962, 878]"	"[0.0607, 0.1]"
"cspA"	2	"[10.49, 12.69]"	"[1210, 881]"	"[0.101, 0.0625]"
"xylR"	2	"[4.22, 7.52]"	"[23, 1811]"	"[0.0366, 0.0576]"
"lldR"	2	"[8.76, 11.36]"	"[1583, 238]"	"[0.0771, 0.0485]"
"uhpA"	2	"[10.02, 12.72]"	"[1811, 4]"	"[0.0431, 0.0314]"
"yidL"	2	"[7.88, 10.58]"	"[1808, 9]"	"[0.0432, 0.0273]"
"envR"	2	"[5.17, 8.47]"	"[1557, 684]"	"[0.0694, 0.1052]"
"fis"	2	"[9.14, 11.64]"	"[282, 1660]"	"[0.0447, 0.0739]"
"aaeR"	2	"[8.54, 13.14]"	"[1806, 15]"	"[0.0668, 0.0677]"
"argR"	2	"[9.66, 12.86]"	"[1810, 11]"	"[0.0433, 0.0514]"
"norR"	2	"[8.86, 11.96]"	"[1810, 5]"	"[0.0297, 0.0714]"
"fhlA"	2	"[8.92, 11.42]"	"[1809, 4]"	"[0.0429, 0.029]"
"ygbI"	2	"[9.37, 12.97]"	"[1810, 6]"	"[0.0455, 0.049]"
"gcvA"	2	"[9.25, 11.85]"	"[1811, 4]"	"[0.0373, 0.0581]"
"lysR"	2	"[5.33, 8.53]"	"[11, 1811]"	"[0.0282, 0.0285]"
"ygeH"	2	"[4.25, 8.15]"	"[1717, 98]"	"[0.0626, 0.0665]"
"argP"	2	"[8.17, 9.87]"	"[1187, 628]"	"[0.0388, 0.0373]"
"asnC"	2	"[8.7, 12.4]"	"[1792, 41]"	"[0.0677, 0.0493]"
"glcC"	2	"[4.45, 9.05]"	"[2, 1811]"	"[0.1738, 0.0751]"
"mqsA"	2	"[3.83, 8.53]"	"[6, 1810]"	"[0.1363, 0.0863]"
"qseB"	2	"[8.96, 13.16]"	"[1810, 12]"	"[0.0404, 0.0783]"
"ttdR"	2	"[5.4, 8.2]"	"[2, 1811]"	"[0.0667, 0.0512]"
"agaR"	2	"[7.33, 9.83]"	"[17, 1795]"	"[0.024, 0.045]"
"sfsB"	2	"[8.46, 12.76]"	"[1811, 18]"	"[0.05, 0.0249]"
"ibaG"	2	"[7.72, 10.82]"	"[181, 1638]"	"[0.046, 0.0515]"
"nanR"	2	"[6.85, 9.55]"	"[2, 1811]"	"[0.0531, 0.0393]"
"yqhC"	2	"[9.16, 11.66]"	"[1807, 9]"	"[0.0296, 0.0488]"
"mprA"	2	"[10.92, 12.92]"	"[1807, 7]"	"[0.0587, 0.0343]"
"glnG"	2	"[5.51, 9.81]"	"[27, 1797]"	"[0.0451, 0.0663]"
"yihW"	2	"[9.72, 12.82]"	"[1811, 2]"	"[0.0368, 0.093]"
"pepA"	2	"[6.53, 10.33]"	"[3, 1810]"	"[0.0955, 0.0432]"
"nadR"	2	"[7.45, 9.95]"	"[80, 1735]"	"[0.0199, 0.0449]"
"yaaJ"	2	"[8.29, 11.39]"	"[1808, 5]"	"[0.0499, 0.0786]"
"ispH"	2	"[7.37, 9.87]"	"[7, 1809]"	"[0.036, 0.0309]"
"rihC"	2	"[6.13, 9.53]"	"[4, 1811]"	"[0.0583, 0.0562]"
"carA"	2	"[9.5, 11.8]"	"[1279, 551]"	"[0.0496, 0.0542]"
"carB"	2	"[9.52, 11.42]"	"[1252, 579]"	"[0.0454, 0.0516]"
"caiD"	2	"[8.23, 9.63]"	"[583, 1285]"	"[0.0415, 0.0419]"
"caiC"	2	"[8.22, 12.22]"	"[1811, 3]"	"[0.041, 0.0889]"
"caiB"	2	"[4.71, 8.41]"	"[7, 1809]"	"[0.0305, 0.0451]"
"thiP"	2	"[9.12, 11.72]"	"[1803, 27]"	"[0.0434, 0.0677]"
"setA"	2	"[9.21, 12.41]"	"[1809, 8]"	"[0.043, 0.0425]"
"ilvI"	2	"[8.42, 10.42]"	"[1392, 431]"	"[0.0457, 0.0336]"
"ftsI"	2	"[9.87, 12.17]"	"[1811, 5]"	"[0.0336, 0.0403]"
"murF"	2	"[4.97, 9.87]"	"[4, 1811]"	"[0.0843, 0.0358]"
"alaS"	2	"[7.88, 11.68]"	"[8, 1810]"	"[0.0528, 0.0566]"
"putA"	2	"[6.4, 9.4]"	"[6, 1811]"	"[0.0525, 0.0615]"
"hdfR"	2	"[7.88, 11.58]"	"[1811, 5]"	"[0.0605, 0.0656]"
"yjjM"	2	"[7.14, 8.64]"	"[947, 915]"	"[0.0477, 0.055]"
"frvR"	2	"[7.75, 9.05]"	"[578, 1246]"	"[0.0397, 0.0428]"
"cpxR"	2	"[10.56, 12.86]"	"[1807, 7]"	"[0.0339, 0.0674]"
"yijO"	2	"[7.96, 11.96]"	"[1811, 4]"	"[0.0508, 0.0757]"
"oxyR"	2	"[5.52, 9.82]"	"[14, 1811]"	"[0.0552, 0.0369]"
"fabR"	2	"[6.95, 10.85]"	"[2, 1811]"	"[0.0463, 0.0471]"
"birA"	2	"[9.64, 12.64]"	"[1810, 8]"	"[0.0515, 0.0548]"
"lexA"	2	"[9.68, 12.08]"	"[1529, 291]"	"[0.0566, 0.0269]"
"yihL"	2	"[4.56, 7.86]"	"[10, 1811]"	"[0.0687, 0.0496]"
"rpiR"	2	"[9.14, 13.34]"	"[1808, 8]"	"[0.0452, 0.0767]"
"melR"	2	"[4.34, 8.94]"	"[5, 1811]"	"[0.068, 0.076]"
"nsrR"	2	"[5.12, 10.02]"	"[14, 1811]"	"[0.0228, 0.0602]"
"yjfJ"	2	"[5.04, 8.24]"	"[17, 1800]"	"[0.0402, 0.0534]"
"aidB"	2	"[8.7, 11.1]"	"[1597, 222]"	"[0.0431, 0.0597]"
"ytfH"	2	"[6.83, 9.53]"	"[4, 1811]"	"[0.0539, 0.0461]"
"treR"	2	"[5.77, 8.97]"	"[15, 1811]"	"[0.0169, 0.0349]"
"yjhU"	2	"[6.63, 9.43]"	"[79, 1733]"	"[0.0174, 0.0442]"
"basR"	2	"[5.23, 8.93]"	"[1, 1811]"	"[0.0, 0.0361]"
"ddlB"	2	"[7.26, 10.56]"	"[10, 1811]"	"[0.0334, 0.0491]"
"rpoE"	2	"[6.94, 10.64]"	"[8, 1811]"	"[0.0534, 0.0635]"
"yphH"	2	"[8.3, 11.1]"	"[1810, 8]"	"[0.0364, 0.0468]"
"hupB"	2	"[6.62, 11.12]"	"[26, 1804]"	"[0.0555, 0.0839]"
"acrR"	2	"[7.63, 9.03]"	"[1298, 561]"	"[0.047, 0.0324]"
"allS"	2	"[8.32, 11.32]"	"[1810, 9]"	"[0.0385, 0.0508]"
"dpiA"	2	"[8.79, 11.39]"	"[1811, 3]"	"[0.0294, 0.0318]"
"nagC"	2	"[10.04, 13.74]"	"[1805, 12]"	"[0.0412, 0.0778]"
"fur"	2	"[7.48, 11.28]"	"[37, 1810]"	"[0.0417, 0.0503]"
"kdpE"	2	"[6.17, 9.57]"	"[1, 1811]"	"[0.1129, 0.0401]"
"mngR"	2	"[8.74, 11.44]"	"[1811, 12]"	"[0.0334, 0.0354]"
"ybhN"	2	"[4.34, 7.14]"	"[8, 1811]"	"[0.0489, 0.0706]"
