"gene"	"num_peaks"	"peaks"	"areas"	"standard_devs"
"folK"	2	"[9.23, 12.63]"	"[1942, 12]"	"[0.0531, 0.0318]"
"fhuA"	2	"[5.14, 9.54]"	"[16, 1942]"	"[0.0229, 0.0688]"
"fhuC"	2	"[9.71, 13.11]"	"[1940, 8]"	"[0.0403, 0.0525]"
"btuF"	2	"[6.37, 9.57]"	"[3, 1942]"	"[0.0541, 0.0328]"
"dapD"	2	"[4.69, 10.69]"	"[12, 1942]"	"[0.0597, 0.0483]"
"dxr"	2	"[5.26, 9.16]"	"[6, 1940]"	"[0.0846, 0.0421]"
"ispU"	2	"[5.49, 10.19]"	"[6, 1941]"	"[0.0621, 0.0543]"
"fabZ"	2	"[8.05, 11.45]"	"[13, 1940]"	"[0.0384, 0.0375]"
"ldcC"	2	"[5.65, 8.65]"	"[9, 1939]"	"[0.0432, 0.0642]"
"gloB"	2	"[7.78, 9.58]"	"[1182, 777]"	"[0.0547, 0.0443]"
"fadE"	2	"[9.14, 12.44]"	"[1927, 16]"	"[0.0639, 0.0177]"
"lpcA"	2	"[5.29, 10.29]"	"[3, 1942]"	"[0.0743, 0.0699]"
"pepD"	2	"[6.61, 10.81]"	"[1, 1942]"	"[0.0, 0.0564]"
"proB"	2	"[4.76, 10.16]"	"[13, 1939]"	"[0.0879, 0.0651]"
"proA"	2	"[5.34, 9.14]"	"[8, 1939]"	"[0.0398, 0.0703]"
"ykgF"	2	"[5.12, 8.62]"	"[41, 1902]"	"[0.0193, 0.0695]"
"sucD"	2	"[9.68, 11.48]"	"[538, 1445]"	"[0.0377, 0.0664]"
"queC"	2	"[6.86, 9.56]"	"[3, 1942]"	"[0.0721, 0.0327]"
"tesB"	2	"[6.71, 8.91]"	"[2, 1941]"	"[0.0, 0.0533]"
"cobC"	2	"[8.52, 12.62]"	"[1942, 3]"	"[0.0553, 0.1098]"
"leuS"	2	"[5.83, 10.83]"	"[5, 1942]"	"[0.1117, 0.0283]"
"rihA"	2	"[4.31, 8.91]"	"[8, 1942]"	"[0.0585, 0.0817]"
"gltJ"	2	"[9.34, 11.44]"	"[1919, 25]"	"[0.0468, 0.0109]"
"ubiF"	2	"[6.84, 9.54]"	"[3, 1942]"	"[0.0218, 0.0351]"
"asnB"	2	"[8.7, 13.5]"	"[1940, 12]"	"[0.0773, 0.0628]"
"nagB"	2	"[5.75, 9.35]"	"[5, 1941]"	"[0.0884, 0.0528]"
"glnS"	2	"[5.21, 10.61]"	"[17, 1942]"	"[0.0411, 0.0433]"
"fldA"	2	"[7.1, 11.2]"	"[24, 1919]"	"[0.0344, 0.0681]"
"potE"	2	"[5.41, 7.21]"	"[1, 1942]"	"[0.0, 0.0688]"
"kdpC"	2	"[5.33, 9.23]"	"[2, 1942]"	"[0.0847, 0.0549]"
"dtpD"	2	"[8.25, 11.05]"	"[1940, 7]"	"[0.0426, 0.0423]"
"gltA"	2	"[5.64, 10.64]"	"[162, 1827]"	"[0.0793, 0.1093]"
"sdhD"	2	"[8.22, 11.62]"	"[158, 1793]"	"[0.0534, 0.0961]"
"sucA"	2	"[10.86, 11.96]"	"[963, 1023]"	"[0.0722, 0.0492]"
"mrdA"	2	"[5.41, 9.21]"	"[4, 1942]"	"[0.0902, 0.0412]"
"cof"	2	"[6.0, 9.3]"	"[8, 1942]"	"[0.0781, 0.0331]"
"citG"	2	"[7.96, 11.56]"	"[1942, 6]"	"[0.0567, 0.0476]"
"entC"	2	"[5.41, 8.91]"	"[2, 1942]"	"[0.057, 0.0762]"
"acrB"	2	"[6.76, 10.26]"	"[4, 1942]"	"[0.053, 0.0465]"
"adk"	2	"[8.41, 11.21]"	"[117, 1830]"	"[0.0418, 0.0485]"
"hemH"	2	"[5.33, 9.43]"	"[14, 1942]"	"[0.0292, 0.0378]"
"ushA"	2	"[6.85, 10.05]"	"[135, 1809]"	"[0.0577, 0.0411]"
"ybaS"	2	"[8.77, 12.17]"	"[1705, 243]"	"[0.067, 0.0502]"
"allA"	2	"[4.62, 9.02]"	"[3, 1942]"	"[0.0787, 0.0534]"
"hyi"	2	"[4.89, 7.79]"	"[4, 1942]"	"[0.0465, 0.0464]"
"ybbW"	2	"[7.46, 11.76]"	"[1941, 4]"	"[0.0636, 0.0668]"
"glxK"	2	"[7.62, 9.02]"	"[745, 1233]"	"[0.0662, 0.0305]"
"ybcF"	2	"[5.45, 8.95]"	"[8, 1941]"	"[0.0555, 0.0547]"
"cusC"	2	"[7.1, 10.4]"	"[1821, 124]"	"[0.0704, 0.0608]"
"nfsB"	2	"[6.95, 10.45]"	"[18, 1925]"	"[0.0398, 0.0499]"
"fepA"	2	"[6.93, 9.53]"	"[5, 1940]"	"[0.0281, 0.0695]"
"fepG"	2	"[9.09, 12.39]"	"[1942, 6]"	"[0.0571, 0.0705]"
"fepB"	2	"[5.14, 7.94]"	"[10, 1940]"	"[0.058, 0.0503]"
"entE"	2	"[6.34, 9.04]"	"[465, 1484]"	"[0.0836, 0.0597]"
"fre"	2	"[8.35, 10.45]"	"[9, 1934]"	"[0.0124, 0.0393]"
"yigE"	2	"[5.04, 8.64]"	"[4, 1942]"	"[0.0539, 0.0526]"
"cadA"	2	"[4.26, 8.16]"	"[16, 1941]"	"[0.0451, 0.0952]"
"ylbF"	2	"[8.21, 11.31]"	"[1939, 16]"	"[0.0379, 0.0826]"
"yahN"	2	"[4.44, 7.74]"	"[30, 1913]"	"[0.0185, 0.0583]"
"idnT"	2	"[7.82, 9.62]"	"[727, 1217]"	"[0.0431, 0.0329]"
"yahK"	2	"[5.06, 8.86]"	"[50, 1900]"	"[0.0581, 0.0715]"
"ybcJ"	2	"[6.66, 9.46]"	"[4, 1941]"	"[0.0232, 0.0439]"
"yadK"	2	"[6.71, 13.21]"	"[1941, 10]"	"[0.0961, 0.0689]"
"pyrB"	2	"[9.94, 13.04]"	"[1622, 414]"	"[0.0872, 0.0442]"
"yadV"	2	"[6.82, 11.72]"	"[1938, 9]"	"[0.0802, 0.0695]"
"mgtA"	2	"[8.19, 13.29]"	"[1930, 27]"	"[0.0963, 0.0569]"
"gluQ"	2	"[8.91, 12.31]"	"[1941, 18]"	"[0.051, 0.0472]"
"treB"	2	"[8.67, 11.87]"	"[1199, 751]"	"[0.0612, 0.0717]"
"yahF"	2	"[5.24, 8.64]"	"[41, 1925]"	"[0.0316, 0.0658]"
"nrdD"	2	"[5.63, 9.23]"	"[3, 1941]"	"[0.1134, 0.0683]"
"sfmC"	2	"[5.42, 7.72]"	"[1550, 405]"	"[0.0369, 0.0534]"
"ppa"	2	"[6.84, 11.74]"	"[6, 1942]"	"[0.0673, 0.0705]"
"yadC"	2	"[6.8, 12.6]"	"[1941, 22]"	"[0.0942, 0.0551]"
"yahO"	2	"[5.51, 8.91]"	"[119, 1828]"	"[0.0562, 0.152]"
"ybjX"	2	"[6.4, 10.2]"	"[15, 1939]"	"[0.0421, 0.0834]"
"ylbE_2"	2	"[7.89, 12.69]"	"[1941, 12]"	"[0.0404, 0.087]"
"yaiX"	2	"[6.53, 8.63]"	"[1788, 164]"	"[0.0589, 0.0495]"
"yaiO"	2	"[8.35, 12.55]"	"[1942, 27]"	"[0.0552, 0.0315]"
"ybiA"	2	"[7.95, 12.75]"	"[1942, 4]"	"[0.0604, 0.0824]"
"ybbB"	2	"[9.4, 12.0]"	"[1942, 1]"	"[0.0606, 0.0]"
"yaiL"	2	"[6.83, 9.93]"	"[17, 1942]"	"[0.0253, 0.034]"
"uxuB"	2	"[4.62, 9.72]"	"[1, 1942]"	"[0.0, 0.05]"
"nanC"	2	"[6.88, 12.78]"	"[1934, 34]"	"[0.1016, 0.0686]"
"cysQ"	2	"[4.22, 9.22]"	"[7, 1942]"	"[0.0581, 0.051]"
"ybbV"	2	"[4.35, 7.25]"	"[541, 1408]"	"[0.0562, 0.039]"
"ybbY"	2	"[7.2, 11.0]"	"[1938, 10]"	"[0.0536, 0.0719]"
"ybjI"	2	"[8.86, 12.36]"	"[1942, 5]"	"[0.0525, 0.059]"
"ybjE"	2	"[7.34, 9.34]"	"[1574, 406]"	"[0.0511, 0.0348]"
"allE"	2	"[7.54, 8.94]"	"[1338, 622]"	"[0.0377, 0.0714]"
"fecC"	2	"[8.78, 12.98]"	"[1941, 3]"	"[0.0705, 0.0257]"
"yadD"	2	"[8.42, 11.52]"	"[1937, 7]"	"[0.0446, 0.0314]"
"idnD"	2	"[5.18, 8.28]"	"[6, 1942]"	"[0.0377, 0.0571]"
"sgcE"	2	"[8.21, 12.81]"	"[1942, 22]"	"[0.0546, 0.0387]"
"sfmD"	2	"[6.71, 10.61]"	"[1941, 6]"	"[0.0723, 0.0666]"
"ytfE"	2	"[8.43, 12.53]"	"[1924, 29]"	"[0.0626, 0.0406]"
"sfmF"	2	"[8.18, 12.28]"	"[1941, 3]"	"[0.0594, 0.059]"
"macA"	2	"[6.17, 9.37]"	"[2, 1942]"	"[0.0597, 0.0341]"
"b0165"	2	"[9.52, 13.32]"	"[1942, 30]"	"[0.0674, 0.0418]"
"phnN"	2	"[8.57, 10.97]"	"[1939, 13]"	"[0.0329, 0.0492]"
"glnD"	2	"[7.86, 9.56]"	"[108, 1837]"	"[0.029, 0.0444]"
"ybgS"	2	"[8.87, 12.87]"	"[1815, 129]"	"[0.0738, 0.062]"
"b0309"	2	"[5.25, 11.55]"	"[1942, 10]"	"[0.1154, 0.0416]"
"rpiB"	2	"[9.16, 12.66]"	"[1939, 10]"	"[0.0477, 0.049]"
"adiA"	2	"[7.87, 12.17]"	"[1937, 57]"	"[0.0703, 0.0551]"
"alsB"	2	"[8.63, 12.93]"	"[1938, 12]"	"[0.0528, 0.0665]"
"ykgI"	2	"[5.25, 12.25]"	"[1941, 12]"	"[0.0925, 0.1462]"
"eaeH"	2	"[6.36, 8.96]"	"[460, 1493]"	"[0.0688, 0.0535]"
"frr"	2	"[6.91, 11.21]"	"[33, 1935]"	"[0.0528, 0.0399]"
"nrfC"	2	"[6.79, 8.99]"	"[579, 1377]"	"[0.0662, 0.0536]"
"ybgF"	2	"[7.59, 11.59]"	"[17, 1940]"	"[0.0471, 0.0552]"
"dgkA"	2	"[9.85, 13.05]"	"[1942, 8]"	"[0.0341, 0.0479]"
"ybiT"	2	"[7.25, 10.05]"	"[2, 1942]"	"[0.051, 0.036]"
"alsA"	2	"[9.06, 13.36]"	"[1941, 9]"	"[0.0662, 0.0657]"
"insC-1"	2	"[10.29, 14.89]"	"[1931, 14]"	"[0.0926, 0.0156]"
"ybcM"	2	"[3.95, 7.15]"	"[154, 1897]"	"[0.0692, 0.0821]"
"yaeH"	2	"[9.34, 12.84]"	"[1942, 4]"	"[0.0738, 0.0434]"
"ybhH"	2	"[4.31, 6.71]"	"[5, 1940]"	"[0.0434, 0.0638]"
"dinG"	2	"[6.84, 8.94]"	"[130, 1844]"	"[0.0453, 0.0533]"
"yahC"	2	"[4.37, 8.87]"	"[53, 1918]"	"[0.059, 0.0664]"
"cycA"	2	"[9.57, 13.17]"	"[1939, 7]"	"[0.06, 0.0308]"
"ulaF"	2	"[8.57, 11.87]"	"[1940, 5]"	"[0.0406, 0.0515]"
"ulaE"	2	"[8.82, 12.82]"	"[1942, 1]"	"[0.0379, 0.0]"
"ulaC"	2	"[7.39, 8.79]"	"[524, 1441]"	"[0.067, 0.0288]"
"melB"	2	"[6.52, 8.22]"	"[1129, 841]"	"[0.0454, 0.0632]"
"intD"	2	"[4.54, 8.24]"	"[2, 1942]"	"[0.0888, 0.0635]"
"amiB"	2	"[10.02, 12.42]"	"[1938, 9]"	"[0.054, 0.0272]"
"psd"	2	"[6.64, 10.54]"	"[8, 1942]"	"[0.0618, 0.0372]"
"frdA"	2	"[4.13, 10.33]"	"[4, 1942]"	"[0.1462, 0.0933]"
"frdB"	2	"[5.38, 10.08]"	"[18, 1941]"	"[0.0646, 0.1033]"
"frdC"	2	"[3.9, 8.5]"	"[20, 1941]"	"[0.0352, 0.0909]"
"ybiW"	2	"[9.23, 11.93]"	"[1942, 3]"	"[0.0693, 0.0523]"
"dcuA"	2	"[6.85, 10.25]"	"[13, 1930]"	"[0.0218, 0.0539]"
"ulaG"	2	"[8.29, 11.69]"	"[1941, 3]"	"[0.0446, 0.0413]"
"yaiF"	2	"[6.34, 8.74]"	"[740, 1208]"	"[0.077, 0.0531]"
"yjjN"	2	"[8.96, 12.66]"	"[1941, 9]"	"[0.0684, 0.0343]"
"yaiP"	2	"[7.33, 10.53]"	"[1936, 10]"	"[0.0752, 0.0438]"
"mraZ"	2	"[7.21, 10.81]"	"[2, 1941]"	"[0.0068, 0.0676]"
"clpP"	2	"[8.35, 10.85]"	"[56, 1918]"	"[0.0545, 0.0378]"
"polB"	2	"[4.22, 8.72]"	"[10, 1942]"	"[0.0285, 0.0724]"
"clpX"	2	"[8.96, 10.86]"	"[29, 1914]"	"[0.0302, 0.0396]"
"sbcD"	2	"[4.02, 9.32]"	"[3, 1942]"	"[0.1027, 0.047]"
"kefF"	2	"[8.01, 12.11]"	"[1941, 11]"	"[0.052, 0.0617]"
"yaaU"	2	"[8.24, 13.24]"	"[1942, 9]"	"[0.0655, 0.0628]"
"phoR"	2	"[7.84, 11.14]"	"[1933, 39]"	"[0.0479, 0.0541]"
"fixC"	2	"[5.21, 8.41]"	"[3, 1942]"	"[0.0701, 0.0478]"
"ppiD"	2	"[6.85, 10.15]"	"[8, 1942]"	"[0.0483, 0.0585]"
"rpsT"	2	"[5.14, 11.94]"	"[18, 1940]"	"[0.0766, 0.1041]"
"fadM"	2	"[8.67, 12.87]"	"[1941, 16]"	"[0.0771, 0.0585]"
"araJ"	2	"[9.07, 12.27]"	"[1941, 4]"	"[0.0594, 0.0323]"
"ybaY"	2	"[8.81, 13.41]"	"[1937, 15]"	"[0.09, 0.0434]"
"atl"	2	"[8.67, 13.07]"	"[1942, 19]"	"[0.0414, 0.0443]"
"aroM"	2	"[7.13, 8.93]"	"[911, 1074]"	"[0.0459, 0.0388]"
"caiE"	2	"[8.7, 13.5]"	"[1942, 8]"	"[0.0583, 0.0604]"
"ybjS"	2	"[5.65, 8.65]"	"[2, 1942]"	"[0.0433, 0.0404]"
"ftsL"	2	"[6.6, 10.7]"	"[6, 1942]"	"[0.0588, 0.0524]"
"queA"	2	"[9.51, 13.41]"	"[1942, 2]"	"[0.0591, 0.0655]"
"yajO"	2	"[4.73, 9.43]"	"[20, 1942]"	"[0.0693, 0.0631]"
"yajD"	2	"[6.81, 9.71]"	"[13, 1940]"	"[0.0457, 0.0479]"
"ybhK"	2	"[7.3, 9.2]"	"[151, 1798]"	"[0.0311, 0.0301]"
"ybhB"	2	"[5.68, 9.28]"	"[1, 1942]"	"[0.0, 0.0546]"
"xseB"	2	"[8.28, 11.18]"	"[38, 1905]"	"[0.0377, 0.0466]"
"yajQ"	2	"[7.29, 10.89]"	"[7, 1942]"	"[0.039, 0.0403]"
"ybjP"	2	"[7.4, 9.7]"	"[121, 1839]"	"[0.0247, 0.0803]"
"ybjO"	2	"[8.4, 10.9]"	"[1937, 14]"	"[0.0394, 0.0394]"
"secD"	2	"[4.45, 10.15]"	"[1, 1942]"	"[0.0, 0.079]"
"ftsA"	2	"[8.11, 11.01]"	"[1, 1942]"	"[0.0, 0.0414]"
"yajR"	2	"[9.29, 11.79]"	"[1941, 3]"	"[0.0357, 0.0338]"
"hofC"	2	"[8.21, 11.61]"	"[1939, 7]"	"[0.0359, 0.049]"
"ftsQ"	2	"[7.03, 10.83]"	"[8, 1942]"	"[0.0741, 0.0451]"
"yajG"	2	"[5.35, 10.85]"	"[24, 1941]"	"[0.0491, 0.0728]"
"moaB"	2	"[9.95, 13.05]"	"[1932, 19]"	"[0.0585, 0.0396]"
"ftsW"	2	"[6.42, 9.62]"	"[5, 1939]"	"[0.033, 0.0608]"
"tgt"	2	"[8.25, 10.65]"	"[166, 1868]"	"[0.0415, 0.0611]"
"ybiJ"	2	"[9.25, 13.95]"	"[1939, 11]"	"[0.0674, 0.0703]"
"ylaC"	2	"[9.97, 13.77]"	"[1941, 3]"	"[0.0677, 0.0424]"
"htgA"	2	"[6.45, 10.55]"	"[1941, 6]"	"[0.08, 0.0363]"
"ybbM"	2	"[8.73, 12.03]"	"[1942, 3]"	"[0.0329, 0.106]"
"yadG"	2	"[3.96, 9.56]"	"[3, 1942]"	"[0.1982, 0.0376]"
"slt"	2	"[6.13, 9.43]"	"[5, 1942]"	"[0.065, 0.0498]"
"ybbN"	2	"[6.69, 10.59]"	"[12, 1942]"	"[0.0415, 0.0425]"
"serB"	2	"[10.16, 12.16]"	"[1942, 4]"	"[0.0364, 0.0377]"
"lplA"	2	"[9.31, 11.81]"	"[1941, 3]"	"[0.0285, 0.0341]"
"ybbO"	2	"[7.06, 9.96]"	"[16, 1938]"	"[0.0538, 0.0311]"
"ampH"	2	"[5.38, 8.88]"	"[3, 1942]"	"[0.0379, 0.036]"
"deoD"	2	"[7.85, 12.35]"	"[3, 1941]"	"[0.0269, 0.0727]"
"deoA"	2	"[6.9, 9.7]"	"[9, 1941]"	"[0.0414, 0.0826]"
"deoC"	2	"[6.45, 9.65]"	"[3, 1942]"	"[0.068, 0.0825]"
"ybbP"	2	"[9.32, 12.52]"	"[1942, 13]"	"[0.0601, 0.0195]"
"yjjG"	2	"[9.26, 12.26]"	"[1940, 3]"	"[0.0564, 0.0135]"
"yadI"	2	"[7.83, 11.63]"	"[1941, 3]"	"[0.0645, 0.0478]"
"ybbC"	2	"[6.83, 11.33]"	"[1941, 5]"	"[0.0854, 0.0429]"
"yadE"	2	"[6.99, 8.79]"	"[1183, 778]"	"[0.0293, 0.0396]"
"deoB"	2	"[10.48, 12.08]"	"[1544, 445]"	"[0.0683, 0.0328]"
"ybhQ"	2	"[6.74, 9.24]"	"[2, 1942]"	"[0.0329, 0.0665]"
"qmcA"	2	"[6.43, 9.13]"	"[4, 1942]"	"[0.0389, 0.0486]"
"sbmA"	2	"[8.73, 12.13]"	"[1942, 1]"	"[0.0552, 0.0]"
"yaaW"	2	"[8.88, 11.88]"	"[1941, 5]"	"[0.0483, 0.0273]"
"yaiA"	2	"[6.6, 9.9]"	"[2, 1942]"	"[0.0696, 0.0653]"
"yaaH"	2	"[6.81, 9.11]"	"[8, 1940]"	"[0.0216, 0.0422]"
"hofB"	2	"[7.49, 10.49]"	"[1941, 3]"	"[0.0469, 0.0316]"
"tomB"	2	"[5.31, 10.31]"	"[6, 1941]"	"[0.0696, 0.0836]"
"psiF"	2	"[5.04, 8.64]"	"[4, 1942]"	"[0.0801, 0.0961]"
"mscK"	2	"[9.39, 12.49]"	"[1940, 6]"	"[0.0412, 0.0805]"
"ybaT"	2	"[8.37, 12.17]"	"[1894, 52]"	"[0.0796, 0.032]"
"ybaM"	2	"[4.76, 9.46]"	"[16, 1937]"	"[0.0456, 0.0553]"
"yaiZ"	2	"[5.9, 8.8]"	"[2, 1941]"	"[0.0, 0.0612]"
"ybhF"	2	"[8.92, 12.52]"	"[1942, 2]"	"[0.0438, 0.0538]"
"yaiY"	2	"[5.73, 7.93]"	"[2, 1942]"	"[0.0494, 0.0733]"
"frlC"	2	"[8.46, 13.06]"	"[1942, 10]"	"[0.0341, 0.0385]"
"ybjT"	2	"[9.47, 12.07]"	"[1939, 9]"	"[0.038, 0.0428]"
"aes"	2	"[8.3, 11.4]"	"[1942, 4]"	"[0.034, 0.0628]"
"yacC"	2	"[4.78, 9.28]"	"[5, 1942]"	"[0.0773, 0.0613]"
"ybaB"	2	"[7.35, 10.75]"	"[9, 1939]"	"[0.0327, 0.0557]"
"lamB"	2	"[9.51, 11.51]"	"[1505, 455]"	"[0.0775, 0.0642]"
"nusB"	2	"[7.54, 11.14]"	"[32, 1918]"	"[0.0465, 0.0468]"
"mltD"	2	"[9.96, 13.96]"	"[1940, 3]"	"[0.1037, 0.0034]"
"lfhA"	2	"[7.56, 9.06]"	"[734, 1218]"	"[0.0454, 0.0345]"
"ybeZ"	2	"[6.56, 10.46]"	"[3, 1942]"	"[0.0843, 0.0519]"
"miaB"	2	"[6.09, 9.99]"	"[4, 1941]"	"[0.0384, 0.0505]"
"cstA"	2	"[6.72, 9.72]"	"[6, 1938]"	"[0.0381, 0.0937]"
"intF"	2	"[4.86, 8.56]"	"[49, 1894]"	"[0.027, 0.0877]"
"ycaD"	2	"[6.4, 8.9]"	"[1, 1942]"	"[0.0, 0.0448]"
"paoD"	2	"[5.54, 8.64]"	"[46, 1903]"	"[0.0549, 0.043]"
"tolA"	2	"[6.05, 9.95]"	"[14, 1942]"	"[0.0437, 0.0504]"
"ybfN"	2	"[5.52, 8.22]"	"[3, 1941]"	"[0.036, 0.0446]"
"paoC"	2	"[5.69, 8.49]"	"[48, 1904]"	"[0.0492, 0.0437]"
"ycaL"	2	"[4.97, 7.67]"	"[13, 1935]"	"[0.0244, 0.041]"
"fieF"	2	"[10.19, 12.89]"	"[1941, 3]"	"[0.0313, 0.0745]"
"kdgT"	2	"[8.24, 13.24]"	"[1929, 57]"	"[0.0787, 0.0887]"
"infA"	2	"[6.7, 12.0]"	"[3, 1942]"	"[0.0441, 0.0766]"
"lafU"	2	"[5.84, 8.44]"	"[5, 1942]"	"[0.0445, 0.0305]"
"nlpE"	2	"[6.41, 9.11]"	"[6, 1939]"	"[0.0369, 0.0403]"
"clpA"	2	"[6.81, 10.01]"	"[17, 1942]"	"[0.0308, 0.0703]"
"ybeM_1"	2	"[5.79, 9.09]"	"[13, 1941]"	"[0.0402, 0.0487]"
"paoA"	2	"[5.44, 8.24]"	"[44, 1901]"	"[0.0339, 0.0522]"
"coaA"	2	"[5.12, 9.52]"	"[1, 1942]"	"[0.0, 0.0587]"
"ybdF"	2	"[6.38, 9.38]"	"[18, 1933]"	"[0.0507, 0.0359]"
"thiH"	2	"[7.89, 10.09]"	"[1539, 434]"	"[0.0485, 0.0469]"
"ybdG"	2	"[7.38, 9.08]"	"[1248, 711]"	"[0.0528, 0.0432]"
"ybcH"	2	"[7.92, 11.62]"	"[1940, 5]"	"[0.0509, 0.0367]"
"thiG"	2	"[6.63, 9.43]"	"[7, 1941]"	"[0.0283, 0.0789]"
"arfB"	2	"[7.03, 10.03]"	"[4, 1942]"	"[0.0368, 0.0456]"
"rhaT"	2	"[7.74, 12.94]"	"[1942, 6]"	"[0.0622, 0.0805]"
"rcsF"	2	"[5.54, 10.64]"	"[18, 1942]"	"[0.0471, 0.0597]"
"ybfE"	2	"[5.77, 9.97]"	"[11, 1938]"	"[0.0769, 0.0588]"
"ybdN"	2	"[7.04, 13.44]"	"[1939, 19]"	"[0.0744, 0.1212]"
"ahpF"	2	"[6.36, 10.56]"	"[4, 1942]"	"[0.0725, 0.0502]"
"yagF"	2	"[5.61, 9.21]"	"[48, 1895]"	"[0.0349, 0.0534]"
"yafT"	2	"[7.31, 10.81]"	"[1937, 9]"	"[0.0683, 0.0241]"
"yafV"	2	"[5.2, 9.2]"	"[3, 1942]"	"[0.041, 0.048]"
"yafK"	2	"[6.07, 9.97]"	"[3, 1942]"	"[0.0692, 0.054]"
"gldA"	2	"[7.63, 9.13]"	"[450, 1516]"	"[0.0662, 0.0628]"
"metL"	2	"[9.59, 12.09]"	"[1936, 25]"	"[0.0487, 0.0371]"
"crcB"	2	"[8.69, 13.19]"	"[1940, 3]"	"[0.0453, 0.01]"
"dnaQ"	2	"[5.92, 9.22]"	"[5, 1941]"	"[0.0538, 0.0486]"
"yagH"	2	"[5.34, 8.94]"	"[59, 1889]"	"[0.0314, 0.0469]"
"dpiB"	2	"[7.54, 11.14]"	"[1935, 17]"	"[0.055, 0.0559]"
"yliL"	2	"[7.57, 11.37]"	"[1941, 14]"	"[0.0569, 0.0597]"
"yafQ"	2	"[4.12, 9.42]"	"[17, 1940]"	"[0.0578, 0.0907]"
"ybiR"	2	"[8.81, 12.11]"	"[1942, 16]"	"[0.0363, 0.0339]"
"menA"	2	"[9.45, 12.15]"	"[1942, 9]"	"[0.0341, 0.059]"
"lptE"	2	"[6.81, 10.71]"	"[122, 1838]"	"[0.0574, 0.0555]"
"fsaB"	2	"[8.28, 12.28]"	"[1942, 11]"	"[0.0519, 0.0386]"
"pflD"	2	"[7.8, 11.9]"	"[1942, 11]"	"[0.0483, 0.0246]"
"yagJ"	2	"[5.39, 7.79]"	"[41, 1902]"	"[0.0151, 0.0511]"
"ybeQ"	2	"[6.96, 11.26]"	"[1941, 7]"	"[0.0597, 0.0541]"
"pflC"	2	"[7.8, 9.3]"	"[716, 1243]"	"[0.0452, 0.0334]"
"argE"	2	"[5.68, 9.38]"	"[23, 1942]"	"[0.0317, 0.0506]"
"yagE"	2	"[5.2, 8.6]"	"[65, 1883]"	"[0.0381, 0.0736]"
"rtcA"	2	"[9.27, 13.67]"	"[1934, 22]"	"[0.0626, 0.0666]"
"djlB"	2	"[7.08, 11.48]"	"[1941, 6]"	"[0.0607, 0.0479]"
"argH"	2	"[5.89, 9.09]"	"[4, 1942]"	"[0.062, 0.0701]"
"rayT"	2	"[5.64, 8.54]"	"[12, 1941]"	"[0.0423, 0.0463]"
"ycaP"	2	"[6.16, 8.76]"	"[4, 1942]"	"[0.0667, 0.0616]"
"ahpC"	2	"[7.71, 12.31]"	"[29, 1937]"	"[0.0932, 0.0494]"
"dnaE"	2	"[9.26, 10.76]"	"[875, 1108]"	"[0.0477, 0.0434]"
"murB"	2	"[4.13, 9.63]"	"[19, 1936]"	"[0.0685, 0.0528]"
"thiF"	2	"[8.58, 10.48]"	"[1584, 395]"	"[0.0463, 0.0493]"
"cspD"	2	"[10.72, 13.62]"	"[1839, 112]"	"[0.1186, 0.0179]"
"rzpD"	2	"[6.85, 12.85]"	"[1936, 16]"	"[0.1108, 0.0663]"
"ompL"	2	"[5.64, 11.64]"	"[1942, 7]"	"[0.0967, 0.0704]"
"kdpD"	2	"[8.97, 13.27]"	"[1938, 12]"	"[0.052, 0.0851]"
"ecpB"	2	"[5.19, 7.79]"	"[53, 1892]"	"[0.0325, 0.0442]"
"ykgJ"	2	"[4.32, 8.52]"	"[49, 1912]"	"[0.069, 0.05]"
"nei"	2	"[9.09, 11.59]"	"[1941, 4]"	"[0.031, 0.0584]"
"ybfA"	2	"[5.24, 9.64]"	"[6, 1941]"	"[0.0221, 0.0823]"
"yafN"	2	"[7.65, 9.15]"	"[1006, 1027]"	"[0.0598, 0.0379]"
"metH"	2	"[7.88, 9.28]"	"[194, 1756]"	"[0.0357, 0.0391]"
"yafO"	2	"[7.27, 8.67]"	"[1078, 999]"	"[0.0476, 0.039]"
"insN-1"	2	"[9.55, 12.15]"	"[1941, 8]"	"[0.0646, 0.0247]"
"ybfB"	2	"[5.03, 7.43]"	"[1399, 595]"	"[0.0328, 0.0786]"
"ykfA"	2	"[4.93, 8.53]"	"[6, 1942]"	"[0.0476, 0.0417]"
"ybfO"	2	"[7.33, 10.53]"	"[1936, 11]"	"[0.0471, 0.0443]"
"lysC"	2	"[7.7, 9.0]"	"[1137, 845]"	"[0.0536, 0.0844]"
"ybiO"	2	"[8.37, 11.67]"	"[1942, 10]"	"[0.0473, 0.0163]"
"xylE"	2	"[6.28, 8.38]"	"[2, 1942]"	"[0.0419, 0.0582]"
"hemN"	2	"[9.46, 11.96]"	"[1941, 9]"	"[0.0505, 0.0469]"
"ycaI"	2	"[5.04, 7.84]"	"[7, 1942]"	"[0.0404, 0.0402]"
"yafP"	2	"[8.57, 12.37]"	"[1942, 35]"	"[0.0595, 0.0299]"
"ykfJ"	2	"[5.72, 7.92]"	"[275, 1754]"	"[0.0408, 0.0494]"
"ykfB"	2	"[5.71, 9.21]"	"[49, 1896]"	"[0.0332, 0.0803]"
"ybgI"	2	"[6.68, 10.28]"	"[15, 1942]"	"[0.0431, 0.0456]"
