lambda_sec,lambda_eff,lambda_kin,lambda_div,obj_total,obj_homeo,obj_kin,obj_eff,obj_sec,obj_div,,,
1.28E-08,1.01E-10,6.94E-08,1.56E-08,2.73964E-05,2.26E-11,22.19864633,249636.8269,40.7833544,0.004125148,,,
9.40993E-05,1.36E-07,6.88E-08,8.52E-07,0.000764616,2.24E-12,108.4942409,126.2534082,7.86408655,0.004732566,,,
1.44E-09,5.48E-09,6.70E-08,0.00016861,4.24E-06,4.68E-12,30.16222608,293.7708053,20.45704315,0.003438542,,,
3.67E-08,1.70E-10,6.56E-08,2.16E-08,4.52462E-05,1.34E-11,31.11383818,249507.4376,19.34280404,0.004294352,,,
1.42E-09,1.06E-07,6.54E-08,2.65517E-05,1.97789E-05,8.30E-12,107.0237159,119.6708797,8.567732244,0.003438542,,,
1.67E-06,8.34E-10,6.48E-08,6.45E-09,1.9992E-05,4.93E-12,42.90187018,4847.20364,7.86408655,0.005457808,,,
1.20E-07,3.94E-08,6.45E-08,6.40E-09,1.24367E-05,1.83E-12,100.7991098,125.8473601,8.122337116,0.012186558,,,
1.71E-07,3.76E-06,6.18E-08,4.26E-07,0.00045434,1.76E-12,109.2539555,118.5532293,8.546425295,0.012249559,,,
1.91E-08,1.13E-07,5.74E-08,1.07E-08,1.98419E-05,6.87E-13,109.182075,118.5758753,8.548550311,0.012257684,,,
7.36E-10,9.21439E-05,0.000384185,3.67E-08,0.037413624,0.000762629,36.43368455,245.8512279,13.02737151,0.01209913,,,
2.58E-06,2.88E-08,5.51E-08,2.40E-10,2.95656E-05,1.87E-12,98.66271721,132.5747525,7.86408655,0.0122486,,,
3.92E-10,1.36E-09,5.51E-08,2.39616E-05,1.90E-06,7.42E-12,22.19889863,421.6034741,51.56780753,0.003438542,,,
2.68E-07,1.30E-07,0.004750837,1.66E-08,0.077211546,0.019302018,12.17970827,300.3588819,25.08136287,0.011884617,,,
3.61E-08,1.46E-07,5.38E-08,2.67E-10,2.35138E-05,2.63E-12,109.1914749,118.5723772,8.548221687,0.012317537,,,
1.80E-07,3.42E-10,0.002848356,0.000483175,0.05405448,0.018910183,12.30630195,249515.1749,24.8097765,0.003566764,,,
7.47288E-05,1.46E-08,5.22E-08,0.001222108,0.000597733,4.07E-12,42.96113952,245.7170841,7.864387447,0.003438542,,,
4.54E-09,3.88E-08,5.15E-08,1.60E-08,1.01116E-05,3.48E-12,102.318058,123.6224607,8.301121882,0.012147386,,,
9.60E-10,1.95E-09,5.15E-08,3.27E-07,2.02E-06,8.04E-12,24.0163827,380.4962225,35.62058504,0.003445436,,,
2.04E-08,1.01E-07,5.15E-08,2.16E-06,1.77929E-05,3.26E-12,109.1830814,118.5887885,8.548775678,0.003463359,,,
3.62E-07,1.03E-09,5.11E-08,0.005421403,2.39403E-05,4.90E-12,42.6856368,256.0291591,7.88219003,0.003438542,,,
1.66E-08,2.33E-09,5.09E-08,3.19E-06,2.57E-06,1.73E-12,30.37641453,291.8376191,19.95834772,0.003438542,,,
9.51E-10,3.02E-09,4.90E-08,9.76E-09,2.34E-06,1.45E-12,24.45856506,368.4267495,31.88168137,0.004662851,,,
1.75E-09,1.17E-08,4.73E-08,1.33E-07,4.78E-06,2.89E-12,36.9965169,257.4459201,12.93259217,0.003669665,,,
4.92E-08,3.51E-09,4.71E-08,4.30E-06,3.22E-06,3.35E-12,39.03248115,257.0699058,9.505318471,0.003438542,,,
5.56E-10,1.59889E-05,4.35E-08,1.12E-06,0.001900303,2.03E-12,109.2539555,118.5532293,8.546425295,0.012249559,,,
2.19E-10,7.90539E-05,1.47E-06,5.15E-06,0.009217881,0.000132487,109.2541094,112.8919762,8.546356046,0.012249559,,,
1.88E-07,3.13E-06,4.29E-08,5.12E-07,0.000376944,2.34E-12,109.2539551,118.5532301,8.546424989,0.012242665,,,
7.11E-06,2.78E-10,4.27E-08,2.13205E-05,0.000127203,1.94E-11,42.90325813,249454.6022,7.864369232,0.003442678,,,
9.84E-06,3.46802E-05,4.72E-09,5.41E-09,0.004132181,0.000132487,109.2815052,112.8919756,8.546353656,0.012286467,,,
1.03E-09,1.31E-06,4.20E-08,1.07E-09,0.000159799,2.28E-12,109.2539419,118.5532291,8.546426551,0.012318915,,,
1.66E-08,8.23E-06,4.19E-08,4.10E-10,0.000979965,1.41E-12,109.2539419,118.5532291,8.546426551,0.012303749,,,
9.37E-06,1.61E-09,3.94E-08,4.77E-09,7.5778E-05,8.52E-12,42.90187018,251.4442432,7.86408655,0.011664021,,,
8.63E-06,5.02E-09,3.90E-08,8.26E-06,7.08582E-05,3.21E-12,42.90527334,251.4414716,7.864337402,0.003468874,,,
1.25E-10,1.44E-10,3.86E-08,0.002666301,4.60725E-05,6.83E-12,22.07253896,249689.8257,50.30454184,0.003438542,,,
7.3428E-05,8.81E-10,3.80E-08,9.62E-09,0.000583346,1.89E-12,42.90187018,4847.223353,7.86408655,0.005004207,,,
0.000389737,7.08E-08,3.74E-08,5.51E-08,0.00307791,5.17E-12,101.0712125,129.957164,7.86408655,0.01210755,,,
0.000244388,3.44E-06,3.69E-08,1.34E-07,0.002360173,1.52E-12,108.4943547,126.2455233,7.86408655,0.01224818,,,
0.000470369,2.39E-06,3.66E-08,9.63E-07,0.004004933,1.82E-12,108.4943547,126.2455246,7.86408655,0.012244044,,,
3.11418E-05,3.44E-08,3.64E-08,1.90E-08,0.000253049,4.30E-12,99.63645148,131.3918832,7.86408655,0.012163829,,,
5.51E-06,2.79016E-05,2.07318E-05,9.47E-09,0.005574765,0.000138586,104.4501917,115.5836873,8.308164117,0.012245275,,,
1.93781E-05,7.64E-09,3.61E-08,8.23E-10,0.00015583,5.82E-13,43.01228008,246.9448705,7.86408655,0.012150251,,,
6.45E-08,3.95E-09,0.008806248,2.39E-08,0.12650606,0.019530568,12.14736714,303.5806719,24.32991045,0.004205114,,,
9.28E-10,3.47E-10,3.36E-08,9.76E-09,8.61759E-05,1.33E-11,22.16667119,246243.7298,51.72322265,0.004268535,,,
6.07E-08,2.49E-10,3.29E-08,4.41E-08,6.40597E-05,9.43E-12,42.90191177,249455.1366,8.115613525,0.004027012,,,
0.00051276,5.85E-08,3.29E-08,0.000555221,0.004045397,5.50E-12,107.845407,126.583383,7.864349188,0.003456466,,,
9.32112E-05,4.60034E-05,4.20E-07,3.48E-08,0.006166539,0.000132262,109.2777131,112.9624851,8.494141054,0.012270092,,,
2.73E-08,2.58E-08,0.002603706,4.61E-10,0.050860924,0.01448876,13.965804,329.5389912,29.16313428,0.011942523,,,
3.59292E-05,1.09E-08,2.99E-08,4.42E-10,0.000286542,4.87E-12,45.28372754,241.2026685,7.86408655,0.01220586,,,
2.06E-07,3.16E-08,2.94E-08,0.000413108,1.00183E-05,7.35E-12,103.2188395,123.1079092,8.12007299,0.003438542,,,
4.94E-10,8.40E-09,2.89E-08,8.56E-07,3.29E-06,6.34E-12,41.8120466,246.8700109,11.48509892,0.003439921,,,
3.54E-08,2.69E-08,2.78E-08,0.000693923,8.85E-06,2.39E-12,103.1088318,122.8591668,8.28250393,0.003438542,,,
7.93E-07,6.21E-07,2.58E-08,7.42E-06,8.32659E-05,5.38E-12,109.2785083,118.6262839,8.494336946,0.003515751,,,
8.03572E-05,1.19E-08,2.47E-08,7.87E-07,0.000635954,4.78E-12,98.85108913,132.4227507,7.86408655,0.004732107,,,
0.000270248,5.26E-10,3.80E-10,2.93E-10,0.002128505,5.58E-12,901.4443787,5535.5244,7.86408655,0.012182422,,,
2.27E-10,2.02E-10,2.46E-08,0.00179978,5.71613E-05,1.18E-11,22.12781119,249629.2136,53.12620552,0.003438542,,,
2.47E-08,3.19428E-05,8.57E-07,8.39E-09,0.003832398,0.000132486,109.2539419,112.8919924,8.546426551,0.012275607,,,
7.21566E-05,3.68E-10,2.39E-08,1.03E-08,0.000660243,3.99E-12,42.95717176,249447.1149,7.86408655,0.004932513,,,
4.48767E-05,1.23108E-05,0.001449816,4.90E-09,0.038844024,0.008589969,16.91160462,353.2533574,30.8962507,0.011960447,,,
6.39735E-05,1.45108E-05,2.37E-08,0.00153463,0.002266732,3.78E-12,108.9330597,119.36276,8.235014622,0.003438542,,,
1.13E-10,1.01094E-05,2.31E-08,2.27E-10,0.001201024,2.22E-12,109.2539468,118.5532291,8.546426551,0.012306507,,,
1.09E-07,4.33E-09,2.25E-08,0.000654215,5.18E-06,3.58E-12,45.07743957,240.6092828,7.999345304,0.003438542,,,
5.15E-10,2.56E-07,2.18E-08,2.93E-07,3.26949E-05,4.40E-12,109.2538986,118.5603725,8.546426508,0.005021279,,,
2.26E-06,1.29E-09,2.13E-08,2.60E-10,1.8978E-05,5.07E-12,43.14504048,246.9925488,7.86408655,0.012116243,,,
7.73E-07,1.49E-09,2.03E-08,1.38624E-05,7.40E-06,4.49E-12,44.35441818,247.8124219,7.864387447,0.003438542,,,
1.43E-06,2.43E-07,2.02E-08,6.73E-10,4.30337E-05,1.73E-12,108.9066575,119.3848371,8.227713793,0.012316158,,,
1.96E-08,1.21E-06,1.99E-08,3.25E-10,0.000145706,2.29E-12,109.2539468,118.5532291,8.546426551,0.012306507,,,
5.58E-08,4.27631E-05,1.02E-06,0.001062962,0.005076058,0.000132481,109.2549988,112.9053594,8.546669658,0.00345233,,,
0.000307153,3.96E-07,1.96E-08,0.001301412,0.00247223,1.89E-12,108.6256434,126.2587601,7.864373978,0.0034413,,,
2.77E-06,5.09E-10,1.92E-08,2.99E-09,2.5074E-05,3.27E-12,44.67846065,4847.142107,7.86408655,0.011834983,,,
2.05E-10,2.61E-09,1.91E-08,2.19E-08,1.36E-06,2.25E-12,32.28476303,283.6703695,18.95662512,0.004059355,,,
1.15E-07,3.55E-10,1.90E-08,1.09E-07,9.03309E-05,1.16E-11,43.32182474,249452.5409,8.090635397,0.003556226,,,
1.41E-07,8.84E-06,1.86E-08,2.65E-09,0.001051343,6.52E-13,109.2539468,118.5532291,8.546426551,0.0123134,,,
1.40E-09,1.24128E-05,1.85E-08,1.84E-09,0.001473616,1.59E-12,109.2539468,118.5532291,8.546426551,0.012306507,,,
0.000145433,3.65E-06,1.82E-08,2.65E-07,0.001605946,3.52E-12,108.6672574,125.6048957,7.874813007,0.012242665,,,
7.62E-07,1.17E-06,1.73E-08,0.003847525,0.000160475,5.05E-12,109.2561315,118.5673701,8.545825921,0.003438542,,,
9.41503E-05,4.61E-08,1.72E-08,0.000335822,0.000749278,2.44E-12,108.6256434,126.2587601,7.864373978,0.0034413,,,
3.90E-10,9.89E-06,1.72E-08,4.47E-08,0.001174316,1.17E-12,109.2539528,118.5532291,8.546426551,0.012255074,,,
5.34755E-05,1.86E-08,1.68E-08,3.37E-07,0.000424655,1.02E-12,101.161167,130.005069,7.86408655,0.004732107,,,
4.38E-07,7.46E-06,1.65E-08,5.56425E-05,0.000890241,5.26E-12,109.254688,118.564687,8.546543352,0.00359423,,,
4.13E-06,1.01E-10,1.61E-08,2.85E-10,5.83424E-05,8.84E-12,45.83170974,249447.7469,7.86408655,0.008652883,,,
5.79E-08,4.12E-09,1.57E-08,1.04E-10,2.56E-06,5.08E-12,99.00863909,131.7737021,8.013170056,0.012207239,,,
9.81E-09,5.26E-06,0.003883039,2.05E-10,0.068177566,0.019302018,12.17970827,300.3233404,25.10124242,0.01193563,,,
0.000190098,3.01247E-05,1.12E-07,6.34E-06,0.005133029,0.000138497,108.9066658,113.4667611,8.227713487,0.012239908,,,
1.23E-06,9.57E-07,1.55E-08,1.98E-09,0.000125579,1.73E-12,109.2777179,118.6141358,8.494141054,0.012303749,,,
1.89E-08,2.63E-06,0.007862427,2.19E-06,0.115823668,0.019530568,12.14736714,298.9683022,24.91311075,0.011737782,,,
2.65E-10,1.58363E-05,1.50E-08,2.18E-09,0.001879083,8.53E-13,109.2539468,118.5532291,8.546426551,0.012318915,,,
1.04E-08,1.02507E-05,1.48E-08,6.61E-06,0.001217039,4.58E-12,109.2539641,118.5532873,8.546420393,0.012122716,,,
0.000765455,3.91E-08,1.46E-08,2.09E-10,0.006026117,2.56E-12,108.6244784,126.2455233,7.86408655,0.012306507,,,
3.95E-08,1.46152E-05,1.45E-08,3.35102E-05,0.001734877,4.62E-12,109.2538621,118.5614987,8.546445377,0.004365824,,,
3.75E-06,5.80441E-05,1.40E-07,1.58E-10,0.006732552,0.000132487,109.2541024,112.8919756,8.546353656,0.012309264,,,
1.98E-07,4.57E-07,1.34E-08,3.43E-07,5.73968E-05,4.19E-12,109.2540738,118.5533167,8.546372176,0.012081597,,,
4.89E-09,3.21484E-05,3.23607E-05,0.001166171,0.007238018,0.000138745,102.3175203,117.7085847,8.301376784,0.003446815,,,
1.81E-08,8.03733E-05,1.83E-06,8.96E-09,0.00940583,0.000132487,109.2541024,112.8919756,8.546353656,0.012276986,,,
0.000258275,8.19E-07,1.32E-08,0.005187237,0.00215392,1.33E-12,108.6256839,126.2589057,7.864387447,0.003438542,,,
2.04003E-05,6.73E-10,1.31E-08,1.89E-09,0.000164281,2.87E-12,45.13872345,4846.089585,7.86408655,0.011983885,,,
4.27E-10,2.95E-06,1.28E-08,3.39E-08,0.000351239,2.74E-12,109.2539528,118.5532291,8.546426551,0.012255074,,,
8.52E-07,8.31328E-05,5.59E-07,1.68E-09,0.009585845,0.000132487,109.2541024,112.8919756,8.546353656,0.012306507,,,
1.6886E-05,6.66E-10,1.28E-08,1.40E-09,0.000136595,1.05E-12,45.16261076,4841.844117,7.86408655,0.012007323,,,
2.63178E-05,1.93E-09,1.28E-08,3.56747E-05,0.000208145,2.52E-12,45.6485846,241.2392058,7.864352581,0.003453708,,,
8.7081E-05,9.64E-09,1.26E-08,6.83E-06,0.000687385,4.12E-12,99.75250612,132.7550946,7.864104383,0.004367234,,,
2.70E-07,9.72E-08,1.26E-08,0.002551158,2.39674E-05,7.63E-12,109.2789079,118.6278064,8.494410019,0.003438542,,,
0.000918147,5.33E-06,0.005969731,0.000872535,0.115727201,0.019980419,12.25906163,285.8315657,22.9117275,0.004083786,,,
1.67E-06,4.60E-07,1.25E-08,5.81E-08,6.99983E-05,1.22E-12,108.9318676,119.3490864,8.234746723,0.012239908,,,
5.04045E-05,7.58353E-05,9.94E-09,0.008669173,0.009156414,0.000132481,109.255289,112.9059023,8.546641249,0.003438542,,,
2.57372E-05,1.19E-08,1.20E-08,0.000115923,0.000205567,3.51E-12,99.99998317,131.1808614,7.864379917,0.003439921,,,
1.64E-10,1.38E-10,1.18E-08,7.12879E-05,3.49503E-05,5.74E-12,25.11241625,249596.1449,37.22050008,0.003438542,,,
2.37E-09,5.43E-09,1.17E-08,1.72E-09,1.89E-06,5.19E-12,99.00063283,131.9916351,8.080947867,0.012168634,,,
5.9951E-05,1.62E-07,1.15E-08,3.97E-10,0.000493156,4.89E-12,108.6244784,126.2455233,7.86408655,0.012320294,,,
5.17E-10,4.35E-07,0.008452396,0.000259666,0.122335825,0.019530568,12.14736714,298.9839524,24.91425816,0.003562628,,,
4.03E-07,2.67E-06,1.15E-08,2.37616E-05,0.000321549,3.53E-12,109.2547666,118.5650281,8.546548245,0.003552057,,,
0.000463178,2.75E-06,1.14E-08,5.74E-08,0.003990319,3.01E-12,108.6244837,126.2455233,7.86408655,0.01224818,,,
0.000174478,2.07E-09,1.13E-08,1.08E-10,0.001373517,5.79E-13,98.96275352,138.4564091,7.86408655,0.012221026,,,
1.83545E-05,3.13E-07,1.10E-08,8.34E-06,0.000185105,5.64E-12,108.6653187,125.8061765,7.871349328,0.003623784,,,
5.19E-07,2.15E-10,1.09E-08,2.51E-08,5.81148E-05,1.45E-11,46.04030749,249447.4557,7.86409005,0.004614915,,,
0.000297618,2.19575E-05,1.06E-08,0.000290183,0.00506273,4.92E-12,108.5019922,120.4810586,8.114674303,0.003572279,,,
1.59E-08,7.14E-06,1.02E-08,2.02E-09,0.000847948,7.48E-13,109.2539468,118.5532291,8.546426551,0.012318915,,,
0.000855562,1.14E-09,9.97E-09,6.34E-09,0.006729369,4.29E-12,99.61361818,139.7945806,7.86408655,0.005719028,,,
0.000178586,1.54E-07,9.69E-09,3.68E-06,0.001424973,2.94E-12,108.6243712,126.2534339,7.864086948,0.004710047,,,
2.72E-07,1.25526E-05,9.63E-09,7.05E-10,0.001491531,2.04E-12,109.2539468,118.5532291,8.546426551,0.012306507,,,
0.000142692,5.20E-09,9.51E-09,0.000316273,0.001124928,7.61E-13,100.9478281,133.5758615,7.864369232,0.003442678,,,
5.27E-06,1.98E-08,9.51E-09,0.000116675,4.54152E-05,3.48E-12,108.5952417,126.2893494,7.864387447,0.003438542,,,
1.54E-08,4.68694E-05,1.05E-10,0.003091918,0.005435091,0.00013248,109.2968156,112.9059111,8.546662526,0.003438542,,,
3.92E-10,1.84E-09,9.29E-09,2.72651E-05,1.26E-06,4.06E-12,96.22651041,147.3226224,12.6798184,0.003438542,,,
1.01E-09,1.25E-06,9.08E-09,1.82E-09,0.000148722,2.33E-12,109.2539482,118.5532291,8.546426551,0.012302371,,,
0.000187437,2.97E-09,9.06E-09,9.58E-07,0.001475329,4.84E-12,99.68309298,135.7450506,7.86408655,0.004732107,,,
3.18E-10,9.12E-07,8.97E-09,1.41E-06,0.000109098,3.13E-12,109.2539198,118.5607664,8.546436949,0.004736059,,,
4.11546E-05,2.89E-08,8.52E-09,3.30E-09,0.000328213,1.49E-12,108.5941814,126.2759558,7.86408655,0.012290849,,,
2.46E-06,2.03748E-05,8.36E-09,1.52E-08,0.002437452,4.38E-13,109.2542115,118.5532305,8.546377629,0.012257193,,,
8.76E-08,1.04E-07,8.13E-09,6.08E-08,1.3974E-05,2.68E-13,109.2550701,118.5537709,8.545542556,0.012126852,,,
0.000541108,1.01E-09,8.09E-09,2.29E-09,0.004256288,1.46E-12,102.162183,142.4580007,7.86408655,0.012004994,,,
0.000357256,1.64E-10,7.95E-09,0.000851542,0.002854267,6.84E-12,100.2099527,249338.5324,7.864369232,0.003442678,,,
1.00E-09,1.88E-07,7.83E-09,9.13E-06,2.31804E-05,5.60E-12,109.2552221,118.5666531,8.546689266,0.003442678,,,
3.34E-09,2.52E-10,7.56E-09,4.3845E-05,6.36745E-05,1.86E-11,88.84680743,249407.5583,19.63700719,0.003438542,,,
9.01E-07,5.09E-09,7.54E-09,2.04E-10,8.55E-06,2.56E-12,106.3442336,129.9694428,7.86408655,0.012272039,,,
1.02E-10,5.63757E-05,0.00013137,1.22E-06,0.019086442,0.000143249,45.09787104,230.9271306,8.108917633,0.012093615,,,
2.18E-08,2.33414E-05,7.28E-09,0.002245318,0.002776222,9.00E-12,109.2552829,118.5668808,8.546708139,0.003438542,,,
5.82E-08,9.07E-09,7.25E-09,7.22026E-05,2.60E-06,1.22E-12,103.4019948,124.0731733,8.131658547,0.003438542,,,
6.29E-10,3.87E-09,7.25E-09,9.37E-09,1.24E-06,1.10E-12,102.1381844,127.1971117,8.221401873,0.005345776,,,
3.06739E-05,2.98E-08,6.91E-09,2.2948E-05,0.000245823,3.83E-12,108.6255411,126.2577645,7.864317994,0.003490934,,,
0.000792102,7.24E-06,6.71E-09,4.05E-07,0.007143713,3.38E-12,108.6266356,126.2455233,7.86408655,0.01224818,,,
1.98E-09,4.18E-06,6.47E-09,0.000455964,0.000497882,8.27E-12,109.2573194,118.5668808,8.546708139,0.003438542,,,
6.01E-08,1.62E-10,6.40E-09,2.87E-10,4.16323E-05,1.19E-11,99.29757039,249338.5952,8.216369696,0.008740875,,,
6.64E-09,6.96E-07,6.34E-09,4.77E-10,8.32679E-05,2.18E-12,109.2561231,118.5532291,8.546426551,0.012322805,,,
8.42073E-05,5.36E-08,6.02E-09,3.06E-09,0.000669638,6.18E-13,108.6266545,126.2455233,7.86408655,0.012301633,,,
1.89E-06,6.46E-08,5.97E-09,6.42E-07,2.36056E-05,3.00E-12,108.6585727,125.492932,7.878531785,0.004034324,,,
4.37E-08,9.64E-09,5.95E-09,2.06E-10,2.17E-06,1.79E-12,108.4370588,121.6499108,8.114490004,0.012276175,,,
1.11E-06,8.30E-07,5.94E-09,0.000102468,0.000108925,7.06E-12,109.2810751,118.6278064,8.494410019,0.003438542,,,
4.16E-09,7.75E-08,5.75E-09,4.20E-08,9.86E-06,2.47E-12,109.2561296,118.5532548,8.546424713,0.012182001,,,
0.000325606,6.8246E-05,3.86748E-05,1.68E-08,0.014752649,0.000138463,104.4589578,115.6811724,8.229184046,0.012252169,,,
2.19E-10,2.6143E-05,2.473E-05,0.002647178,0.00575253,0.000138744,104.3742906,115.6522974,8.301398844,0.003438542,,,
1.68E-07,3.39927E-05,1.59E-06,2.09E-09,0.004144874,0.000132486,109.2539419,112.8919924,8.546426551,0.012320294,,,
0.000163304,6.18E-06,5.42E-09,1.99E-07,0.002062136,4.63E-12,108.6584746,125.4837805,7.878464721,0.012242665,,,
1.13E-09,1.03E-09,0.002253603,4.12E-08,0.045632874,0.01174035,15.03907214,372.401317,42.12855693,0.003768058,,,
0.000780812,3.01E-09,5.41E-09,1.58E-06,0.006141363,3.57E-12,106.3492349,134.0991154,7.86408655,0.004732107,,,
3.40E-07,4.17E-10,5.37E-09,1.85E-06,0.000107124,1.75E-11,106.5838768,249338.268,7.864380236,0.003439921,,,
6.16899E-05,1.53E-09,5.26E-09,0.000132743,0.000486383,2.63E-12,108.0021235,134.0735864,7.864369232,0.003442678,,,
1.16E-10,2.68E-10,0.003617774,0.000209044,0.063433019,0.019302018,12.17970827,249528.07,30.942512,0.003564006,,,
2.08E-09,8.68837E-05,3.65E-07,1.26E-06,0.009980857,0.000132487,109.2541147,112.8919756,8.546353656,0.012256453,,,
4.65E-08,3.52E-09,5.14E-09,0.005207744,1.92589E-05,5.71E-12,102.273749,127.6126057,8.114789907,0.003438542,,,
2.41E-06,6.11E-07,4.94E-09,0.000116519,9.37785E-05,5.16E-12,108.9604606,119.36276,8.235014622,0.003438542,,,
2.19E-06,9.19E-06,0.008472313,1.10961E-05,0.125250476,0.019530568,12.14736714,298.9752838,24.91311595,0.004769013,,,
1.04E-10,1.02E-08,4.79E-09,4.22E-07,1.77E-06,7.15E-12,108.6262396,122.2345695,9.063429943,0.003444057,,,
4.56E-10,1.01E-09,4.74E-09,0.004707764,1.68442E-05,1.26E-11,106.8973143,143.7056527,10.88802085,0.003438542,,,
4.2731E-05,1.73E-08,4.70E-09,1.79E-07,0.000338737,4.46E-12,108.621313,126.2838449,7.86408655,0.004732107,,,
3.97E-08,4.60E-07,4.58E-09,4.89E-06,5.53555E-05,1.33E-12,109.2822425,118.5653006,8.546560654,0.003524023,,,
2.15E-08,2.91E-06,4.47E-09,1.00E-08,0.000345722,1.84E-12,109.2813434,118.5532291,8.546426551,0.01226384,,,
2.60E-09,4.47E-09,4.29E-09,1.59E-07,1.03E-06,5.05E-12,106.7494383,123.234578,9.003546016,0.00345233,,,
1.38787E-05,8.35E-10,4.16E-09,2.11E-10,0.000113558,1.65E-12,110.3572409,4738.704171,7.86408655,0.012201724,,,
4.64E-07,5.08E-08,3.97E-09,5.26E-10,1.03181E-05,2.00E-12,108.9338749,119.385872,8.227572672,0.012316158,,,
0.000114339,2.39E-06,3.86E-09,1.88E-06,0.001201381,4.30E-12,108.694648,125.6049451,7.874812848,0.012162699,,,
5.36E-07,2.46E-07,3.85E-09,0.000616846,3.62443E-05,6.02E-12,109.3063839,118.6278064,8.494410019,0.003438542,,,
1.79E-10,7.90E-08,3.84E-09,5.47E-08,9.79E-06,2.50E-12,109.2813578,118.5532883,8.546425847,0.012122959,,,
1.77781E-05,1.06E-10,3.80E-09,8.40E-08,0.000166677,4.63E-12,106.9664573,249336.0435,7.86408655,0.004732107,,,
0.000118624,3.88E-09,3.76E-09,2.82E-06,0.000933793,1.07E-12,108.2442331,129.6386334,7.864086948,0.004710047,,,
6.16E-08,4.06E-09,3.61E-09,6.02313E-05,1.59E-06,1.50E-12,107.0212019,123.8993891,8.018685655,0.003438542,,,
8.14E-08,1.14E-09,3.50E-09,4.30E-07,1.17E-06,6.37E-13,106.3928667,129.0914779,8.005666739,0.0034413,,,
0.000489061,7.55E-07,3.31E-09,3.66789E-05,0.003941822,3.31E-12,108.6517986,126.2538593,7.864101451,0.004405349,,,
1.86E-09,2.83E-08,3.20E-09,1.86E-10,3.74E-06,2.09E-12,109.8458804,118.936272,8.776215403,0.012309264,,,
1.05E-07,1.55E-07,3.11E-09,0.001026025,2.3112E-05,9.28E-12,109.283629,118.5673701,8.545825921,0.003438542,,,
3.93092E-05,1.37549E-05,0.003017606,6.19E-08,0.061170207,0.019302018,12.17970827,301.7363546,24.53037355,0.011888753,,,
4.30E-06,8.69E-08,3.10E-09,7.72E-06,4.51371E-05,1.51E-12,108.6957823,125.6177366,7.875086814,0.003449572,,,
1.02E-09,1.83E-06,3.07E-09,1.56726E-05,0.000217747,5.97E-12,109.2820397,118.5649783,8.546591898,0.003557572,,,
3.56E-07,2.85E-08,2.95E-09,0.003058223,1.71514E-05,1.80E-12,108.5299721,120.4830325,8.114780741,0.003438542,,,
2.84E-09,1.15E-07,2.93E-09,1.40E-09,1.39242E-05,1.05E-12,109.2813513,118.5532291,8.546426551,0.012303182,,,
3.52E-10,1.36E-06,0.008083125,1.69E-09,0.118125742,0.019530568,12.14736714,298.9682251,24.9131078,0.011932872,,,
2.81E-09,2.06173E-05,2.83E-09,1.10E-08,0.002444577,7.11E-13,109.2813478,118.5532291,8.546426551,0.012259703,,,
1.48E-09,1.14799E-05,2.82E-09,0.000176747,0.001362058,9.49E-12,109.2822796,118.5657649,8.5466369,0.003484854,,,
3.74E-08,1.07E-10,2.79E-09,8.57E-06,2.72294E-05,4.72E-12,109.3754129,249343.7578,8.491225138,0.003438542,,,
1.39E-08,5.22E-07,2.65E-09,4.88993E-05,6.25167E-05,6.31E-12,109.2825773,118.5668808,8.546708139,0.003438542,,,
0.000109484,1.46E-10,2.51E-09,0.000711161,0.000900042,1.14E-11,108.7913789,249329.9763,7.864387447,0.003438542,,,
4.53E-08,2.38E-07,2.49E-09,7.9375E-05,2.91144E-05,4.97E-12,109.2826938,118.5668821,8.546662526,0.003438542,,,
1.47932E-05,4.59E-07,0.009678941,1.33E-10,0.137602131,0.019530568,12.14736714,300.5013337,24.32990597,0.011921842,,,
3.63E-10,3.24E-06,2.42E-09,0.009575991,0.000417475,5.32E-12,109.2826214,118.5668808,8.546708139,0.003438542,,,
1.17E-07,1.79157E-05,2.31E-09,3.25E-07,0.002125224,6.74E-12,109.2813509,118.5532292,8.546424897,0.012252316,,,
8.9895E-05,1.87E-10,3.76E-10,1.41E-08,0.000754236,7.56E-12,1311.058753,250939.2221,7.86408655,0.004778064,,,
9.16E-10,4.04E-10,2.30E-09,5.26E-08,9.96823E-05,1.78E-11,109.5981171,245942.8369,11.08729768,0.003442678,,,
4.28E-06,8.68E-06,2.29E-09,4.41E-10,0.001066185,9.17E-13,109.2814791,118.5532305,8.546377629,0.012327188,,,
7.85E-08,1.15E-09,2.23E-09,7.35E-06,1.04E-06,6.04E-13,108.1845449,127.2957986,8.005681105,0.003438542,,,
5.26E-10,9.41E-08,2.21E-09,0.000361255,1.26459E-05,7.88E-12,109.2825773,118.5668808,8.546708139,0.003438542,,,
2.35E-08,2.20E-07,2.13E-09,7.48E-07,2.64958E-05,3.14E-12,109.2815232,118.5622263,8.546442294,0.004096333,,,
5.09E-07,1.38E-07,2.12E-09,2.45E-07,2.08453E-05,1.67E-12,108.9592627,119.3565859,8.234761986,0.004752603,,,
0.000875833,3.31E-10,2.12E-09,0.000242855,0.006971494,7.35E-12,108.7930494,249329.9711,7.864224869,0.003721824,,,
9.90458E-05,5.60E-09,2.02E-09,1.47E-06,0.000779874,1.88E-12,109.4191255,132.4130726,7.86408663,0.004726592,,,
