lambda_hom,lambda_sec,lambda_eff,lambda_kin,lambda_div,fraction_kinetic_target,obj_total,obj_homeo,obj_kin,obj_eff,obj_sec,obj_div,obj_hom_w,obj_kin_w,obj_eff_w,obj_sec_w,obj_div_w,toya_pearson_r_squared,toya_r_squared
0.276080105,5.06E-06,1.93E-06,2.55246E-05,8.77048E-05,1,0.000841245,2.54E-12,17.87079435,177.3523999,8.465658388,0.001841046,7.02E-13,0.000456144,0.000342125,4.28145E-05,1.61E-07,0.753604085,-1.268072682
0.003042713,4.88374E-05,2.44829E-05,0.000207487,0.001012296,1,0.007632616,0.09859191,17.76035321,135.5069692,6.718506846,0.001840321,0.000299987,0.003685042,0.003317609,0.000328114,1.86E-06,0.428925123,0.311385669
0.004198042,6.80E-07,4.26057E-05,0.001927895,3.32517E-05,1,0.028267587,0.723098349,8.303717082,216.1020885,23.37392602,0.006221039,0.003035597,0.016008695,0.009207187,1.59011E-05,2.07E-07,0.396158148,-2.541362284
0.001016797,2.82203E-05,8.11E-06,1.38401E-05,0.002582669,1,0.001265029,0.032069134,73.68645921,21.56657583,1.171889517,0.001828719,3.26078E-05,0.001019825,0.000174802,3.3071E-05,4.72E-06,0.655363317,0.15079034
0.03748888,4.72E-06,2.31E-06,0.000315991,9.2099E-05,1,0.004145053,0.000332163,10.63719548,283.9616608,24.29617287,0.001897954,1.24524E-05,0.003361257,0.000656475,0.000114694,1.75E-07,0.694279779,-49.07504834
0.003837471,2.96E-06,3.62865E-05,0.0003097,0.000101266,1,0.010693709,0.164355772,15.30456863,145.8509682,10.30901589,0.002258082,0.00063071,0.004739825,0.005292417,3.05273E-05,2.29E-07,0.025575711,-0.919728882
0.148842764,7.91E-07,2.16447E-05,1.01234E-05,3.44041E-05,1,0.001532035,0.000504448,80.39926449,29.63286423,1.970992094,0.00249549,7.50834E-05,0.000813913,0.000641394,1.56E-06,8.59E-08,0.868508012,0.650316139
0.770267487,8.17E-07,2.56E-06,0.001639658,4.30618E-05,1,0.018240088,7.59E-12,10.66334682,286.8445015,25.08623332,0.001927683,5.85E-12,0.01748424,0.00073527,2.04947E-05,8.30E-08,0.687822795,-44.85867697
0.00422928,1.46E-06,5.49E-06,1.85869E-05,0.000624004,1,0.001181111,0.007755728,22.22326257,133.0954942,2.291054381,0.001828719,3.28011E-05,0.000413062,0.000730753,3.35E-06,1.14E-06,0.675966348,0.612602469
0.088570895,1.95223E-05,1.1415E-05,0.006254117,0.00055567,1,0.068081593,0.012458821,10.13994144,272.1901042,23.23618615,0.001892878,0.001103489,0.063416379,0.003107049,0.000453624,1.05E-06,0.692189485,-39.95231539
0.004320195,2.69E-06,1.16135E-05,0.000828121,0.00297307,1,0.011632473,0.043803207,10.1608156,254.7903938,23.91624201,0.001827994,0.000189238,0.00841438,0.002959019,6.44009E-05,5.43E-06,0.609740938,-25.65813976
0.001132454,2.89E-07,8.57E-07,7.30211E-05,0.00077775,1,0.000995942,0.012376908,10.14444958,271.8259799,23.22170848,0.001827994,1.40163E-05,0.000740759,0.000233025,6.72E-06,1.42E-06,0.692221277,-39.68424631
0.188652508,1.90366E-05,7.55E-07,0.005968195,0.000192105,1,0.063218167,0.005060651,10.32191502,280.1129499,23.55160351,0.001901579,0.000954705,0.061603207,0.000211548,0.000448343,3.65E-07,0.697152517,-42.88065944
0.020045368,9.78E-06,4.59241E-05,0.000158994,0.002572053,1,0.009820874,0.008454258,21.64696229,134.4489654,3.120107859,0.001832344,0.000169469,0.003441744,0.006174448,3.05007E-05,4.71E-06,0.68640859,0.612205534
0.692405621,7.04233E-05,6.47192E-05,6.03645E-05,1.12144E-05,1,0.007234738,0.000505503,79.38066053,30.24213236,1.925909942,0.006460451,0.000350013,0.004791775,0.001957248,0.000135629,7.24E-08,0.759752696,0.611201261
0.040073534,3.87E-06,1.61E-06,0.000142397,0.001274616,1,0.002076713,8.63351E-05,10.66341388,284.838656,24.40298038,0.001827994,3.46E-06,0.001518443,0.000457925,9.45551E-05,2.33E-06,0.694366823,-49.55055206
0.002967896,9.19E-06,5.49706E-05,0.000683535,0.000426151,1,0.018364913,0.290963224,10.51129246,184.5202076,18.77172673,0.00197844,0.000863548,0.007184837,0.010143191,0.000172493,8.43E-07,0.246547227,-1.110840191
0.022352357,2.74E-06,2.58E-06,0.001481805,4.59917E-05,1,0.016070675,0.012458818,10.13994144,272.1892877,23.23608373,0.001934209,0.000278484,0.015025413,0.000702988,6.37021E-05,8.90E-08,0.612469852,-35.26386462
0.004061396,1.1024E-05,3.17E-07,0.000967088,0.000817477,1,0.009868675,0.337488174,8.353552774,323.7800359,28.58264072,0.001853722,0.001370673,0.008078622,0.000102768,0.000315096,1.52E-06,0.704526573,-82.23968775
0.430613675,2.03E-06,1.57994E-05,0.005803769,0.009119513,1,0.066404608,0.000529733,10.61317357,285.5884474,25.18390278,0.001835245,0.00022811,0.061596403,0.004512134,5.12241E-05,1.67365E-05,0.68629978,-43.69259209
0.11822506,2.59E-07,1.37E-07,0.007387777,0.000109528,1,0.076404955,0.011892625,10.14577305,275.3892705,24.03065084,0.001889977,0.001406006,0.074954704,3.78096E-05,6.23E-06,2.07E-07,0.613758085,-35.53788476
0.010561277,9.12115E-05,2.20E-07,3.90111E-05,0.000823217,1,0.00115906,0.004897105,22.44569149,145.6058994,2.173187587,0.001828719,5.17197E-05,0.000875632,3.19837E-05,0.00019822,1.51E-06,0.681643787,0.595266601
0.03832313,1.44908E-05,6.65299E-05,0.005465466,0.000208027,1,0.074277719,0.018672855,10.1372911,267.4162005,25.22105091,0.002194522,0.000715602,0.055405021,0.017791168,0.000365472,4.57E-07,0.60936781,-32.87586998
0.101962521,6.70E-06,3.57E-06,2.08952E-05,0.000150423,1,0.001038115,0.000177534,22.94835722,145.7592781,2.931249491,0.00183742,1.81018E-05,0.000479509,0.000520597,1.96305E-05,2.76E-07,0.760413254,0.676951676
0.223137802,2.78E-06,6.30E-07,0.007424639,8.34612E-05,1,0.078007757,0.005060651,10.32191502,280.0684593,23.55848469,0.001899404,0.001129223,0.076636493,0.000176357,6.55254E-05,1.59E-07,0.61924001,-37.50594138
0.001739569,1.36234E-05,2.76E-06,5.99839E-05,4.8624E-05,1,0.001591198,0.012888987,16.3814599,167.1210429,9.135771491,0.002046686,2.24213E-05,0.000982623,0.000461593,0.000124461,9.95E-08,0.688225265,-1.284321613
0.001168306,2.40E-07,5.43E-06,6.27144E-05,5.09045E-05,1,0.001922606,0.083737457,15.05174473,161.8183413,10.73292789,0.002033911,9.7831E-05,0.000943962,0.000878134,2.58E-06,1.04E-07,0.692437364,-0.203611442
0.002204744,9.51E-07,8.26E-06,0.000183923,0.002102579,1,0.004041736,0.136973254,10.60777763,213.9956577,19.16304049,0.001827994,0.000301991,0.001951017,0.001766654,1.82308E-05,3.84E-06,0.589253479,-6.630407956
0.015310484,2.37E-07,1.11E-06,3.50935E-05,9.36183E-05,1,0.000692978,9.36924E-05,10.96501709,271.7745225,22.63783699,0.001829444,1.43E-06,0.000384801,0.000301214,5.36E-06,1.71E-07,0.618742157,-35.66462337
0.025125796,2.39E-07,1.45E-06,0.003041977,0.000387907,1,0.031548398,0.014625707,10.11748085,273.5728238,23.40063431,0.001885627,0.000367483,0.030777146,0.000397449,5.59E-06,7.31E-07,0.692178522,-40.72492563
0.002566758,1.16E-07,4.46E-06,2.36708E-05,4.37058E-05,1,0.001129261,0.008086806,18.3874946,150.7858741,6.331603691,0.002030601,2.07569E-05,0.000435246,0.000672435,7.34E-07,8.87E-08,0.737971372,0.051003477
0.017118252,1.85217E-05,7.59E-06,0.000207906,4.33913E-05,1,0.004675819,0.00609962,10.76547103,257.1685288,20.6413204,0.002201048,0.000104415,0.002238203,0.001950794,0.000382312,9.55E-08,0.622885799,-28.69369325
0.021128485,4.81E-07,5.80857E-05,0.005265845,0.000577082,1,0.069200094,0.053018402,10.10055658,256.157075,24.31463766,0.0020408,0.001120199,0.053187961,0.014879068,1.16894E-05,1.18E-06,0.610053326,-26.22066619
0.002124564,3.13345E-05,1.50E-06,0.000805689,0.000560131,1,0.008796019,0.377034512,8.265471089,321.1776735,27.18939276,0.001850097,0.000801034,0.006659397,0.000482585,0.000851967,1.04E-06,0.702059779,-80.46919248
0.562315274,5.16777E-05,4.20786E-05,0.000662971,0.000327937,1,0.019369293,0.00011869,15.05134283,204.3430008,14.0247107,0.002158992,6.67411E-05,0.009978604,0.008598475,0.000724765,7.08E-07,0.640587777,-9.734569616
0.062724583,3.20E-07,9.54233E-05,0.009636796,0.001201041,1,0.12438804,0.013768148,10.13583357,270.7599861,25.63873942,0.0020408,0.000863601,0.097676962,0.025836811,8.21E-06,2.45E-06,0.608923945,-34.92839715
0.014642209,1.33842E-05,1.04E-06,1.16855E-05,0.000814849,1,0.000461865,0.000468554,23.17285475,142.7169621,2.563482186,0.001827994,6.86E-06,0.000270786,0.000148418,3.43101E-05,1.49E-06,0.705487527,0.586500783
0.033168173,2.40E-06,1.21E-07,9.10712E-05,3.98385E-05,1,0.001064683,3.88E-12,10.66334755,288.5700754,24.3944831,0.001891428,1.29E-13,0.000971124,3.48421E-05,5.8642E-05,7.54E-08,0.69729402,-49.28872307
0.008761782,5.71325E-05,6.50E-06,2.37167E-05,1.46719E-05,1,0.001553899,0.0074837,23.84423268,129.0318351,1.464858453,0.002510741,6.55705E-05,0.000565507,0.000839094,8.36911E-05,3.68E-08,0.590576763,0.481512442
0.365588979,2.84E-06,5.13976E-05,3.57875E-05,6.44198E-05,1,0.004584361,0.000505106,79.60035524,30.06580389,1.942888325,0.00265703,0.000184661,0.002848701,0.001545311,5.52E-06,1.71E-07,0.770658109,0.610478482
0.053093961,1.37E-06,1.45E-07,4.44645E-05,0.000196671,1,0.000549643,2.39E-12,10.66341388,288.5538281,24.39611732,0.001827994,1.27E-13,0.000474143,4.17248E-05,3.34151E-05,3.60E-07,0.697305225,-49.2777601
0.030527233,7.65E-07,3.90E-07,0.000759749,4.21594E-05,1,0.008123808,0.005021068,10.32350573,278.1657557,24.30004374,0.001899404,0.000153279,0.007843277,0.000108581,1.8591E-05,8.01E-08,0.681462829,-38.48576102
0.540326427,5.13883E-05,1.06771E-05,6.5512E-05,0.00028003,1,0.003290922,3.58E-12,23.04489771,153.2726208,2.805718355,0.001867875,1.94E-12,0.001509718,0.001636499,0.000144181,5.23E-07,0.750913758,0.661095635
0.326542035,4.77E-07,2.68509E-05,0.000983,1.28863E-05,1,0.018097508,0.000112285,10.78537935,277.3285559,25.60716732,0.006280498,3.66657E-05,0.010602028,0.007446518,1.22152E-05,8.09E-08,0.693950941,-43.22364916
0.274413627,3.0419E-05,1.82E-07,0.001637604,0.000270006,1,0.01825741,1.95E-12,10.66334682,288.5700801,24.39448455,0.001893603,5.36E-13,0.017462342,5.25015E-05,0.000742055,5.11E-07,0.697294019,-49.28872845
0.004751466,3.82E-07,1.23E-06,0.000160597,0.00011338,1,0.002028958,0.00670153,10.27751323,273.5446911,23.23753593,0.001868949,3.18421E-05,0.001650542,0.000337475,8.89E-06,2.12E-07,0.617801691,-36.30542178
0.002879846,8.52E-06,5.20E-07,0.000406426,0.007539073,1,0.004508678,0.014904298,10.11589561,273.1590925,23.3110141,0.001827994,4.29221E-05,0.004111366,0.000142112,0.000198496,1.37814E-05,0.692189268,-40.56095732
0.117568116,2.26E-06,7.84566E-05,2.49044E-05,0.004266774,1,0.00430634,0.001441667,80.22832204,27.11029904,1.770870632,0.001835245,0.000169494,0.00199804,0.002126981,3.99E-06,7.83E-06,0.888165261,0.643511891
0.025464008,2.06E-07,1.11534E-05,0.001810999,0.00713435,1,0.021726777,0.012486138,10.1399853,271.3975157,25.68321419,0.001827994,0.000317947,0.018363498,0.003027,5.29E-06,1.30415E-05,0.690095785,-38.06859886
0.112496274,2.39E-07,2.67E-06,0.000180865,0.000947304,1,0.00270295,1.23E-12,10.66341388,286.8458088,25.08639031,0.001827994,1.38E-13,0.00192864,0.000766592,5.99E-06,1.73E-06,0.687823018,-44.85945394
0.191373454,6.99E-07,3.86418E-05,0.003190844,0.008238741,1,0.044581073,0.004590069,10.35585385,274.9791263,25.7321525,0.001829444,0.000878417,0.033043917,0.010625677,1.79889E-05,1.50723E-05,0.694380891,-41.15264157
0.007690251,1.99506E-05,4.10E-06,0.000379017,3.70302E-05,1,0.005517151,0.012457375,10.19171144,268.9043158,22.82726608,0.002140864,9.58003E-05,0.003862831,0.001103023,0.000455417,7.93E-08,0.692106178,-37.9993079
0.007144162,1.53752E-05,5.42004E-05,0.001231102,0.000395527,1,0.02520301,0.274294499,10.32822963,188.8056368,19.13221208,0.002038987,0.001959604,0.012715101,0.010233337,0.000294161,8.06E-07,0.357211388,-0.80802125
0.029682105,4.12E-07,5.21E-07,0.000119055,0.001696447,1,0.001432283,4.99E-12,10.66341388,286.8576959,25.06358932,0.001827994,1.48E-13,0.001269534,0.000149311,1.03372E-05,3.10E-06,0.623534901,-42.37344495
0.006616799,2.68E-06,1.21E-07,0.000130409,0.000279923,1,0.00147698,0.004783401,10.33498671,280.1747022,23.55506017,0.001829444,3.16508E-05,0.001347779,3.38411E-05,6.31962E-05,5.12E-07,0.619222057,-37.56325033
0.100435172,1.95E-07,1.93E-06,0.000203951,4.37764E-05,1,0.002734234,1.47E-11,10.66334682,286.8448061,25.08626839,0.00191028,1.48E-12,0.002174798,0.00055445,4.90E-06,8.36E-08,0.687822812,-44.8588541
0.173856662,1.40553E-05,4.10E-07,0.000809287,0.000915086,1,0.009092627,2.08E-12,10.6633943,288.5703558,24.39450773,0.00183742,3.62E-13,0.008629747,0.000118327,0.000342871,1.68E-06,0.697293886,-49.28887232
0.026068548,2.39831E-05,3.21509E-05,0.000330827,0.008196506,1,0.011264071,0.007783932,17.50302923,158.0958973,7.203978611,0.001827994,0.000202916,0.005790472,0.005082926,0.000172774,1.49832E-05,0.738665535,0.008900516
0.148388176,4.79221E-05,3.97E-06,0.002587196,0.000371194,1,0.02968573,0.004487278,10.35378362,276.7620086,23.64675039,0.001898679,0.000665859,0.026787269,0.001098695,0.001133202,7.05E-07,0.619292075,-37.96952014
0.03398699,4.5419E-05,7.34E-07,1.46013E-05,5.55051E-05,1,0.000566242,3.77E-13,24.89226096,149.2477645,2.048831769,0.001878764,1.28E-14,0.00036346,0.000109622,9.3056E-05,1.04E-07,0.698856833,0.591406206
0.137598965,1.03E-06,2.09277E-05,0.005030697,1.32298E-05,1,0.058363869,0.006727224,10.27750816,272.7823304,25.56867785,0.006230828,0.000925659,0.051703031,0.005708709,2.63867E-05,8.24E-08,0.611762098,-36.3675918
0.004730475,5.80E-07,3.81E-06,0.00599943,2.0531E-05,1,0.051471414,0.531506982,7.948852446,327.708015,35.69224204,0.002161167,0.00251428,0.047688585,0.001247795,2.07098E-05,4.44E-08,0.699887906,-75.43416226
0.164637642,4.89517E-05,3.22E-06,5.39793E-05,0.002146209,1,0.001877148,1.66E-12,20.85736297,165.2432393,4.384499681,0.001827994,2.74E-13,0.001125865,0.000532731,0.000214629,3.92E-06,0.736880393,0.014425631
0.139756518,2.74E-07,3.49E-07,2.00599E-05,0.000285612,1,0.000321129,2.25E-12,10.77737556,280.4481582,24.21785542,0.001827994,3.15E-13,0.000216193,9.77737E-05,6.64E-06,5.22E-07,0.683944824,-40.93602408
0.006306917,1.51E-07,9.67488E-05,0.00051948,4.22648E-05,1,0.022896499,0.110788583,18.09111234,132.2858,6.824800275,0.006455509,0.000698734,0.009397968,0.012798496,1.03E-06,2.73E-07,0.346122425,0.180572982
0.046549281,8.76E-07,9.49E-06,1.5578E-05,0.00380394,1,0.001530155,0.000505621,75.17099565,34.46960906,1.937369342,0.001827994,2.35363E-05,0.001171011,0.000326957,1.70E-06,6.95E-06,0.770620941,0.630682106
0.368073884,1.90941E-05,3.66835E-05,4.88818E-05,0.000203343,1,0.005162375,0.000505694,75.17072646,34.46631683,1.937196223,0.002114885,0.000186133,0.003674478,0.001264344,3.69891E-05,4.30E-07,0.77063891,0.6306542
0.005604901,1.20948E-05,1.90194E-05,0.000333195,0.002439204,1,0.008569382,0.093645036,11.85090423,204.2403852,17.10338179,0.001827994,0.000524871,0.003948659,0.003884531,0.000206862,4.46E-06,0.687048475,-6.991675023
0.161413313,9.14462E-05,3.23E-06,0.00069412,0.002715675,1,0.010547873,2.95E-12,10.77945113,282.087008,23.51522071,0.001828719,4.76E-13,0.007482228,0.0009103,0.002150378,4.97E-06,0.696793091,-44.96943044
0.7276125,1.20E-06,1.07E-07,3.82749E-05,0.00142479,1,0.000470844,2.53E-12,10.66341388,288.5705157,24.39452803,0.001827994,1.84E-12,0.000408141,3.08636E-05,2.92343E-05,2.60E-06,0.623580207,-42.37423447
0.396940817,6.72E-07,1.00002E-05,0.006283677,0.008274138,1,0.069624403,0.004390925,10.35383328,278.9651682,24.41207722,0.001835245,0.001742937,0.065060149,0.00278972,1.64114E-05,1.51851E-05,0.680339138,-39.28543373
0.016016228,1.36E-06,2.01E-07,3.4992E-05,0.004905708,1,0.000473235,1.71E-12,10.66341388,288.5538281,24.39611732,0.001827994,2.73E-14,0.000373135,5.78708E-05,3.32616E-05,8.97E-06,0.623534901,-42.37344495
0.066316745,2.22213E-05,7.66293E-05,2.89046E-05,2.37856E-05,1,0.004519057,0.00499898,79.27754019,24.26565602,1.639691664,0.006548189,0.000331516,0.002291488,0.001859461,3.6436E-05,1.56E-07,0.895904892,0.566977946
0.944735865,4.39E-07,5.59E-07,3.06874E-05,0.000107462,1,0.000498477,2.06E-12,10.77942961,280.3459642,24.20345379,0.001828719,1.95E-12,0.000330793,0.000156852,1.0636E-05,1.97E-07,0.683934428,-40.87188934
0.050735534,6.97018E-05,1.26E-06,0.006145741,0.007290257,1,0.064908238,0.014409568,10.11989026,273.3023881,23.29825056,0.001830894,0.000731077,0.062194229,0.000345655,0.00162393,1.33477E-05,0.693926455,-40.48815917
0.002213517,3.45E-06,4.52E-06,0.004328257,0.000926206,1,0.035320257,3.481228757,6.02847471,313.4214956,30.39350654,0.001866774,0.007705758,0.026092789,0.001415165,0.000104816,1.73E-06,0.708396385,-75.3517496
0.00136865,2.23581E-05,3.22E-06,1.25638E-05,0.000214387,1,0.000752593,0.018559547,23.66618119,125.6546391,1.112003942,0.001842496,2.54015E-05,0.000297338,0.000404596,2.48623E-05,3.95E-07,0.39954917,0.260254244
0.234932732,3.03239E-05,9.24E-06,0.001513025,0.003858,1,0.019531821,8.78609E-05,10.6634088,284.8180465,24.39611442,0.001829444,2.06414E-05,0.016133999,0.002630337,0.000739786,7.06E-06,0.694229435,-49.66747455
0.018658854,2.73E-06,2.24049E-05,1.66137E-05,0.000825413,1,0.001957103,0.005481381,78.74927417,24.12762689,1.614566884,0.001845034,0.000102276,0.001308316,0.000540577,4.41E-06,1.52E-06,0.821445443,0.522598473
0.005500962,1.67538E-05,1.8747E-05,1.68241E-05,0.000129336,1,0.001798766,0.016744825,78.02229176,19.92874647,1.201752001,0.002013607,9.21127E-05,0.001312654,0.000373604,2.0134E-05,2.60E-07,0.844271106,0.308641677
0.011041195,1.24E-06,5.29977E-05,1.69068E-05,6.51242E-05,1,0.002557399,0.017578504,78.12056539,19.63979121,1.210941197,0.002730267,0.000194088,0.001320766,0.001040863,1.50E-06,1.78E-07,0.863344767,0.298746922
0.187119307,2.70884E-05,2.57E-06,0.003082215,0.003575273,1,0.034103039,0.004390908,10.35383183,280.8797386,23.64679314,0.00183742,0.000821624,0.031912736,0.000721556,0.000640555,6.57E-06,0.619292378,-37.96973628
0.024873792,2.96285E-05,4.00E-06,0.000191561,0.003469746,1,0.003848381,0.003900501,10.8488155,260.4223908,21.06152319,0.001827994,9.70203E-05,0.002078209,0.001042789,0.00062402,6.34E-06,0.622160192,-30.35622127
0.403179533,5.00E-06,4.19017E-05,0.000468909,0.005687456,1,0.015627743,0.000150629,17.51366661,174.177933,9.197695494,0.001827994,6.07306E-05,0.008212314,0.007298351,4.59512E-05,1.03966E-05,0.731985422,-1.913944683
0.160242151,4.51E-07,7.03E-07,1.2372E-05,0.002257517,1,0.000341171,4.71E-12,12.33716969,249.4514973,20.00623253,0.001827994,7.55E-13,0.000152636,0.00017538,9.03E-06,4.13E-06,0.689506733,-25.68397553
0.835684701,8.14085E-05,5.47E-07,0.005042839,3.5835E-05,1,0.055917258,2.21E-12,10.66334682,288.5663432,24.39396592,0.002211925,1.85E-12,0.053773541,0.000157763,0.001985875,7.93E-08,0.697294409,-49.28619782
0.462925709,6.93329E-05,1.07E-07,0.008832182,0.000146364,1,0.095148859,0.004390925,10.35378362,280.8789058,23.64670434,0.001911005,0.002032672,0.091446497,2.9915E-05,0.001639496,2.80E-07,0.697133596,-43.49495231
0.005802854,7.24E-06,1.64226E-05,5.07616E-05,9.64362E-05,1,0.003367292,0.017348444,23.33490406,126.1577833,1.390308221,0.002146624,0.00010067,0.001184518,0.002071837,1.00594E-05,2.07E-07,0.404279832,0.278022699
0.09488066,8.94629E-05,1.15547E-05,0.000932278,5.93783E-05,1,0.015316746,0.003887149,10.52549883,269.9714128,22.53089038,0.0022112,0.000368815,0.009812694,0.003119427,0.002015679,1.31E-07,0.693328989,-39.74360228
0.001152469,3.22E-06,6.76E-07,0.001087449,0.002422019,1,0.009572957,0.520999557,7.958159838,330.0626049,28.15394673,0.001828719,0.000600436,0.008654092,0.000223232,9.0767E-05,4.43E-06,0.704488139,-88.51483477
0.940416355,1.34E-06,2.45E-07,0.007922107,2.36549E-05,1,0.084579654,3.56E-12,10.66334682,288.5086539,24.40292022,0.001895778,3.35E-12,0.084476179,7.07791E-05,3.26509E-05,4.48E-08,0.697438822,-49.16139089
0.006067619,2.41E-06,1.34E-07,0.000282682,0.000273919,1,0.003034052,0.0118928,10.14578248,277.2091079,23.33095787,0.001859523,7.2161E-05,0.002868032,3.71878E-05,5.61619E-05,5.09E-07,0.614080158,-35.53458153
0.098715484,1.37E-07,2.91E-06,5.17302E-05,0.003952912,1,0.001371934,2.30011E-05,12.03568115,253.4377307,20.7036118,0.001827994,2.27E-06,0.000622608,0.000736987,2.84E-06,7.23E-06,0.68817358,-27.77315119
0.352744998,4.44E-06,3.81E-07,0.000120461,0.002327622,1,0.001506916,4.44E-12,10.66341388,288.5705157,24.39452803,0.001827994,1.57E-12,0.00128453,0.000109824,0.000108307,4.25E-06,0.623580207,-42.37423447
0.003029661,9.97E-06,2.39989E-05,0.000829536,6.3405E-05,1,0.014076292,0.289300943,10.14073765,191.2415872,19.85695175,0.002222076,0.000876484,0.008412105,0.004589588,0.000197975,1.41E-07,0.361723782,-0.893103235
0.34965362,2.13E-07,7.08111E-05,0.000261494,1.27833E-05,1,0.01621764,0.000498141,22.38332509,143.8960592,3.974691246,0.006394224,0.000174177,0.0058531,0.010189435,8.47E-07,8.17E-08,0.732797498,0.585148013
0.001088271,5.85E-07,2.14081E-05,1.7307E-05,0.000174434,1,0.00174391,0.063090949,77.5208572,15.52300899,1.608109486,0.00193157,6.866E-05,0.001341655,0.000332318,9.40E-07,3.37E-07,0.394034866,-0.086287617
0.021180266,1.45731E-05,3.58745E-05,0.002643009,0.000603278,1,0.03713928,0.016972453,10.16523893,267.0543966,22.73897127,0.001906655,0.000359481,0.026866821,0.00958045,0.000331378,1.15E-06,0.612180899,-32.36268376
0.026068309,2.40309E-05,9.38376E-05,0.003915672,0.003666479,1,0.065146312,0.169950473,10.16659016,217.366668,20.93168588,0.001850097,0.004430322,0.039809031,0.020397168,0.000503008,6.78E-06,0.584584776,-6.000670897
0.013251717,9.06987E-05,1.6689E-05,0.000272268,0.000384422,1,0.008161042,0.007783788,17.50262224,158.1002441,7.202030854,0.001910293,0.000103149,0.004765403,0.002638541,0.000653215,7.34E-07,0.738521586,0.007423575
0.057432039,5.75E-07,5.03E-06,0.000371887,6.27248E-05,1,0.005417294,0.000224305,10.65033186,283.7037144,26.44519823,0.002066903,1.28823E-05,0.003960721,0.001428355,1.52061E-05,1.30E-07,0.6954369,-47.35469276
0.555299198,3.3444E-05,2.69174E-05,0.000298346,0.001181053,1,0.010301021,0.000150779,17.87256938,170.8813214,8.468844177,0.001836695,8.37273E-05,0.005332205,0.004599687,0.000283232,2.17E-06,0.753550519,-1.267671364
0.009571221,3.28E-07,4.92E-06,0.000388364,0.000160315,1,0.005399013,0.011842491,10.15339872,271.3398676,25.64932053,0.001882001,0.000113347,0.003943211,0.001333732,8.42E-06,3.02E-07,0.60894139,-35.27073884
0.054673851,2.47E-07,1.98E-06,2.03173E-05,0.002990273,1,0.000717355,0.000150489,17.52608035,174.0468995,9.174253785,0.001827994,8.23E-06,0.000356083,0.000345312,2.27E-06,5.47E-06,0.726783959,-2.164568416
0.42893114,1.54032E-05,1.25E-07,0.00019994,1.17808E-05,1,0.002543916,1.14E-12,10.66334682,288.5665285,24.39399982,0.002152466,4.89E-13,0.002132025,3.61211E-05,0.000375745,2.54E-08,0.697294522,-49.28619782
0.208442458,2.18E-06,8.49E-06,0.00022061,0.000180731,1,0.004795421,9.22331E-05,10.96869171,271.6876444,22.63010833,0.001903754,1.92253E-05,0.002419807,0.002306806,4.92384E-05,3.44E-07,0.618749588,-35.60722114
0.001324951,2.40863E-05,4.92668E-05,0.009843352,0.000184703,1,0.073786383,5.037453336,5.675665664,215.5192439,25.99388193,0.00214884,0.006674378,0.055867574,0.010617937,0.000626097,3.97E-07,0.355193593,-3.029107056
0.673553803,7.04E-07,1.20076E-05,1.39946E-05,0.000578936,1,0.001609198,8.03E-13,75.51251388,45.79230472,2.157958636,0.001830169,5.41E-13,0.001056765,0.000549853,1.52E-06,1.06E-06,0.73940265,0.653286649
0.001380196,4.36E-07,1.63E-06,8.63807E-05,0.000119079,1,0.001345889,0.013329262,10.17278723,268.3055792,25.109674,0.00183307,1.8397E-05,0.000878733,0.000437591,1.09502E-05,2.18E-07,0.608778021,-33.59675409
0.058381523,4.43E-06,7.09E-06,0.0003076,0.000160888,1,0.005397744,0.000262762,10.76632242,277.3579884,23.40390902,0.00190448,1.53404E-05,0.003311717,0.001966703,0.000103678,3.06E-07,0.69379253,-44.70298281
0.053218283,2.22E-07,2.74706E-05,0.003481016,0.001602057,1,0.043425936,0.012433527,10.14128562,271.3286777,25.67610576,0.00187475,0.000661691,0.035301979,0.007453568,5.69E-06,3.00E-06,0.690100585,-38.01845538
0.22864973,6.86E-07,1.9621E-05,0.000241942,3.26473E-05,1,0.007683919,0.000114484,15.53519773,198.253581,13.29277107,0.00247609,2.61768E-05,0.003758617,0.003889927,9.12E-06,8.08E-08,0.643608817,-7.733351092
0.002788234,3.15E-07,2.98E-06,7.46482E-05,5.18931E-05,1,0.001588326,0.007486269,10.58118932,258.8168439,23.5406793,0.001877651,2.08735E-05,0.000789867,0.000770066,7.42E-06,9.74E-08,0.60987121,-29.43614742
0.003452321,9.12E-07,1.22E-06,0.000403464,2.02844E-05,1,0.004486146,0.012659074,10.13745251,272.2238472,23.24796627,0.001931308,4.37032E-05,0.004090096,0.000331098,2.12093E-05,3.92E-08,0.612462305,-35.26474631
0.180435006,1.97923E-05,1.55E-06,7.78181E-05,5.92942E-05,1,0.001722131,3.41E-12,11.20099537,271.0453545,21.7255298,0.002049501,6.16E-13,0.00087164,0.000420372,0.000429998,1.22E-07,0.62459018,-33.29909773
0.002808758,2.30E-07,5.29331E-05,0.000441534,0.000328226,1,0.01491728,0.185986383,14.37356394,151.9862191,11.73367617,0.002019046,0.000522391,0.006346421,0.008045104,2.70E-06,6.63E-07,0.075134319,-0.667959544
0.025605625,6.85E-06,3.23E-07,0.001173764,3.69382E-05,1,0.012462729,0.011892625,10.14577305,277.2087607,23.3309062,0.001897228,0.000304518,0.011908743,8.96124E-05,0.000159786,7.01E-08,0.693885058,-40.29298023
