Time,T 600,Series1,Series2,Series3,Series4,Series5,Series6,Time_seconds,mean,ID
22:16:02,37.10,1.21,1.20,1.15,1.17,1.16,1.16,166562.00,1.0758333333333334,RM
22:21:02,37.00,1.21,1.21,1.15,1.17,1.16,1.16,166862.00,1.08,RM
22:26:02,37.00,1.22,1.21,1.15,1.17,1.16,1.16,167162.00,1.0763333333333331,RM
22:31:02,37.00,1.22,1.21,1.15,1.17,1.16,1.16,167462.00,1.0796666666666666,RM
22:36:02,37.10,1.22,1.21,1.15,1.17,1.16,1.16,167762.00,1.0763333333333334,RM
22:41:02,37.00,1.22,1.21,1.15,1.17,1.16,1.16,168062.00,1.0803333333333334,RM
22:46:02,37.00,1.22,1.21,1.15,1.17,1.16,1.16,168362.00,1.0758333333333334,RM
22:51:02,37.00,1.23,1.21,1.15,1.17,1.16,1.16,168662.00,1.0823333333333334,RM
22:56:02,37.00,1.23,1.21,1.15,1.17,1.16,1.16,168962.00,1.08,RM
23:01:02,37.00,1.23,1.21,1.15,1.17,1.16,1.16,169262.00,1.0838333333333334,RM
23:06:02,37.00,1.23,1.22,1.15,1.17,1.17,1.16,169562.00,1.0815000000000001,RM
23:11:02,37.00,1.23,1.22,1.16,1.17,1.16,1.16,169862.00,1.0838333333333334,RM
23:16:02,37.00,1.23,1.22,1.16,1.17,1.16,1.16,170162.00,1.08,RM
23:21:02,37.00,1.24,1.22,1.15,1.17,1.16,1.16,170462.00,1.09,RM
23:26:02,37.00,1.24,1.22,1.16,1.17,1.16,1.16,170762.00,1.0838333333333334,RM
23:31:02,37.00,1.24,1.22,1.16,1.17,1.17,1.16,171062.00,1.0879999999999999,RM
23:36:02,37.00,1.24,1.23,1.16,1.17,1.17,1.16,171362.00,1.0853333333333335,RM
23:41:02,37.00,1.24,1.23,1.16,1.17,1.17,1.16,171662.00,1.0893333333333333,RM
23:46:02,37.00,1.24,1.23,1.16,1.17,1.16,1.16,171962.00,1.09,RM
23:51:02,37.00,1.24,1.23,1.16,1.18,1.16,1.16,172262.00,1.0886666666666667,RM
23:56:02,37.00,1.24,1.23,1.16,1.18,1.17,1.16,172562.00,1.0911666666666666,RM
00:01:02,37.10,1.24,1.23,1.16,1.18,1.17,1.16,172862.00,1.0878333333333332,RM
00:01:02,37.00,0.11,0.11,0.11,0.11,0.13,0.11,62.00,0.01,R
00:06:02,37.00,0.11,0.11,0.11,0.11,0.13,0.11,362.00,0.01,R
00:11:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,662.00,0.01,R
00:16:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,962.00,0.01,R
00:21:02,37.00,0.11,0.10,0.11,0.11,0.12,0.11,1262.00,0.01,R
00:26:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,1562.00,0.01,R
00:31:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,1862.00,0.01,R
00:36:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,2162.00,0.010166666666666671,R
00:41:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,2462.00,0.010499999999999982,R
00:46:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,2762.00,0.010333333333333333,R
00:51:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,3062.00,0.010333333333333333,R
00:56:02,36.90,0.11,0.11,0.11,0.11,0.12,0.11,3362.00,0.010499999999999982,R
01:01:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,3662.00,0.010833333333333334,R
01:06:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,3962.00,0.010999999999999996,R
01:11:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,4262.00,0.010666666666666672,R
01:16:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,4562.00,0.010999999999999982,R
01:21:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,4862.00,0.011666666666666672,R
01:26:02,37.10,0.11,0.11,0.11,0.11,0.12,0.11,5162.00,0.01,R
01:31:02,37.10,0.11,0.11,0.11,0.11,0.12,0.11,5462.00,0.012666666666666646,R
01:36:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,5762.00,0.012499999999999983,R
01:41:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,6062.00,0.013166666666666674,R
01:46:02,37.00,0.11,0.11,0.11,0.11,0.12,0.11,6362.00,0.013999999999999999,R
01:51:02,37.10,0.11,0.11,0.11,0.11,0.13,0.11,6662.00,0.014499999999999985,R
01:56:02,37.00,0.11,0.11,0.12,0.11,0.13,0.12,6962.00,0.015833333333333324,R
02:01:02,37.00,0.11,0.11,0.12,0.11,0.13,0.12,7262.00,0.02,R
02:06:02,37.00,0.11,0.11,0.12,0.12,0.13,0.12,7562.00,0.017833333333333326,R
02:11:02,37.00,0.11,0.11,0.12,0.12,0.13,0.12,7862.00,0.019666666666666652,R
02:16:02,37.00,0.12,0.12,0.12,0.12,0.13,0.12,8162.00,0.02,R
02:21:02,37.00,0.12,0.12,0.12,0.12,0.14,0.12,8462.00,0.02,R
02:26:02,37.00,0.12,0.12,0.13,0.12,0.14,0.13,8762.00,0.03,R
02:31:02,37.00,0.12,0.12,0.13,0.13,0.14,0.13,9062.00,0.029333333333333322,R
02:36:02,37.10,0.13,0.13,0.13,0.13,0.15,0.14,9362.00,0.03,R
02:41:02,37.00,0.13,0.13,0.14,0.14,0.15,0.14,9662.00,0.038500000000000006,R
02:46:02,37.00,0.14,0.14,0.15,0.15,0.16,0.15,9962.00,0.05,R
02:51:02,37.00,0.14,0.14,0.15,0.15,0.17,0.15,10262.00,0.05,R
02:56:02,37.00,0.15,0.15,0.15,0.15,0.17,0.15,10562.00,0.05,R
03:01:02,37.10,0.16,0.15,0.16,0.16,0.17,0.16,10862.00,0.06,R
03:06:02,37.10,0.16,0.16,0.16,0.16,0.17,0.17,11162.00,0.06,R
03:11:02,37.00,0.17,0.17,0.17,0.17,0.19,0.18,11462.00,0.07,R
03:16:02,37.00,0.18,0.18,0.18,0.18,0.20,0.19,11762.00,0.08,R
03:21:02,37.00,0.18,0.19,0.19,0.19,0.21,0.20,12062.00,0.09,R
03:26:02,37.00,0.19,0.20,0.20,0.20,0.22,0.21,12362.00,0.10266666666666666,R
03:31:02,37.10,0.20,0.21,0.21,0.21,0.23,0.22,12662.00,0.11316666666666664,R
03:36:02,37.00,0.21,0.22,0.22,0.22,0.24,0.23,12962.00,0.12466666666666665,R
03:41:02,37.10,0.23,0.23,0.23,0.24,0.26,0.25,13262.00,0.13916666666666666,R
03:46:02,37.10,0.24,0.25,0.25,0.27,0.27,0.26,13562.00,0.15666666666666665,R
03:51:02,37.00,0.26,0.26,0.27,0.29,0.29,0.29,13862.00,0.17816666666666667,R
03:56:02,37.00,0.28,0.28,0.28,0.31,0.31,0.30,14162.00,0.19216666666666662,R
04:01:02,37.00,0.30,0.31,0.30,0.34,0.32,0.31,14462.00,0.21,R
04:06:02,37.00,0.33,0.34,0.32,0.33,0.35,0.36,14762.00,0.23700000000000002,R
04:11:02,37.00,0.35,0.34,0.34,0.35,0.42,0.42,15062.00,0.27,R
04:16:02,37.10,0.37,0.42,0.44,0.39,0.41,0.42,15362.00,0.3071666666666666,R
04:21:02,37.00,0.43,0.43,0.40,0.43,0.44,0.45,15662.00,0.33033333333333326,R
04:26:02,37.00,0.45,0.43,0.43,0.47,0.45,0.50,15962.00,0.35583333333333333,R
04:31:02,37.00,0.47,0.47,0.46,0.46,0.48,0.49,16262.00,0.3706666666666666,R
04:36:02,36.90,0.50,0.50,0.49,0.50,0.54,0.51,16562.00,0.4045000000000001,R
04:41:02,37.00,0.54,0.55,0.50,0.55,0.53,0.57,16862.00,0.4408333333333334,R
04:46:02,37.00,0.57,0.58,0.56,0.55,0.57,0.58,17162.00,0.47,R
04:51:02,37.00,0.60,0.58,0.59,0.58,0.61,0.60,17462.00,0.49,R
04:56:02,37.00,0.60,0.62,0.61,0.60,0.59,0.65,17762.00,0.5108333333333333,R
05:01:02,37.00,0.61,0.62,0.58,0.62,0.62,0.62,18062.00,0.5123333333333333,R
05:06:02,37.00,0.58,0.66,0.61,0.60,0.62,0.61,18362.00,0.5118333333333333,R
05:11:02,37.00,0.62,0.61,0.64,0.62,0.67,0.69,18662.00,0.5408333333333333,R
05:16:02,37.00,0.65,0.63,0.65,0.63,0.68,0.67,18962.00,0.5529999999999999,R
05:21:02,37.00,0.67,0.66,0.65,0.65,0.67,0.70,19262.00,0.5656666666666668,R
05:26:02,37.00,0.68,0.69,0.69,0.69,0.70,0.72,19562.00,0.5956666666666668,R
05:31:02,37.00,0.72,0.72,0.69,0.70,0.72,0.72,19862.00,0.6101666666666667,R
05:36:02,37.00,0.71,0.74,0.70,0.68,0.71,0.73,20162.00,0.6114999999999999,R
05:41:02,37.00,0.71,0.74,0.69,0.66,0.68,0.67,20462.00,0.5920000000000001,R
05:46:02,37.00,0.70,0.80,0.67,0.67,0.71,0.72,20762.00,0.6120000000000001,R
05:51:02,37.00,0.71,0.83,0.63,0.60,0.77,0.76,21062.00,0.6176666666666666,R
05:56:02,37.00,0.79,0.76,0.58,0.61,0.80,0.75,21362.00,0.62,R
06:01:02,37.00,0.81,0.83,0.58,0.67,0.80,0.56,21662.00,0.61,R
06:06:02,37.00,0.68,0.82,0.52,0.65,0.68,0.47,21962.00,0.5358333333333334,R
06:11:02,37.10,0.52,0.86,0.56,0.65,0.60,0.49,22262.00,0.5136666666666667,R
06:16:02,37.10,0.49,0.87,0.61,0.66,0.58,0.46,22562.00,0.51,R
06:21:02,37.00,0.46,0.87,0.49,0.65,0.58,0.44,22862.00,0.48016666666666663,R
06:26:02,37.10,0.37,0.85,0.39,0.64,0.58,0.41,23162.00,0.44266666666666665,R
06:31:02,37.00,0.31,0.84,0.38,0.64,0.58,0.41,23462.00,0.4268333333333334,R
06:36:02,37.00,0.29,0.83,0.38,0.64,0.58,0.41,23762.00,0.42,R
06:41:02,37.00,0.28,0.84,0.38,0.63,0.58,0.41,24062.00,0.42,R
06:46:02,37.00,0.28,0.83,0.39,0.63,0.58,0.41,24362.00,0.4181666666666667,R
06:51:02,37.10,0.27,0.83,0.39,0.63,0.57,0.41,24662.00,0.4185000000000001,R
06:56:02,37.00,0.28,0.83,0.40,0.63,0.57,0.40,24962.00,0.42,R
07:01:02,37.00,0.29,0.83,0.40,0.63,0.57,0.40,25262.00,0.41866666666666674,R
07:06:02,37.00,0.29,0.83,0.40,0.63,0.57,0.39,25562.00,0.41700000000000004,R
07:11:02,37.00,0.29,0.83,0.40,0.63,0.57,0.39,25862.00,0.41666666666666674,R
07:16:02,37.00,0.29,0.83,0.40,0.63,0.57,0.38,26162.00,0.42,R
07:21:02,37.00,0.29,0.83,0.40,0.63,0.57,0.38,26462.00,0.41666666666666663,R
07:26:02,37.00,0.29,0.83,0.40,0.63,0.57,0.38,26762.00,0.41633333333333333,R
07:31:02,37.00,0.29,0.83,0.40,0.62,0.58,0.38,27062.00,0.4159999999999999,R
07:36:02,37.00,0.29,0.83,0.40,0.62,0.58,0.37,27362.00,0.41633333333333333,R
07:41:02,37.10,0.29,0.83,0.40,0.62,0.58,0.37,27662.00,0.4165000000000001,R
07:46:02,37.00,0.29,0.83,0.40,0.62,0.58,0.37,27962.00,0.41700000000000004,R
07:51:02,37.00,0.29,0.83,0.41,0.62,0.58,0.37,28262.00,0.41700000000000004,R
07:56:02,37.00,0.29,0.83,0.41,0.62,0.59,0.37,28562.00,0.42,R
08:01:02,37.00,0.29,0.83,0.41,0.62,0.59,0.37,28862.00,0.41649999999999987,R
08:06:02,37.00,0.29,0.83,0.41,0.62,0.59,0.36,29162.00,0.41733333333333333,R
08:11:02,37.00,0.29,0.83,0.41,0.62,0.59,0.36,29462.00,0.4171666666666666,R
08:16:02,37.00,0.30,0.83,0.41,0.62,0.60,0.36,29762.00,0.41900000000000004,R
08:21:02,37.00,0.30,0.84,0.42,0.61,0.60,0.36,30062.00,0.4201666666666667,R
08:26:02,37.00,0.30,0.84,0.42,0.62,0.60,0.36,30362.00,0.4198333333333334,R
08:31:02,37.00,0.30,0.84,0.42,0.62,0.60,0.36,30662.00,0.42166666666666663,R
08:36:02,37.00,0.30,0.84,0.42,0.62,0.60,0.36,30962.00,0.42233333333333334,R
08:41:02,37.00,0.30,0.84,0.42,0.62,0.61,0.35,31262.00,0.42233333333333345,R
08:46:02,37.00,0.30,0.84,0.43,0.62,0.61,0.35,31562.00,0.42366666666666664,R
08:51:02,37.10,0.30,0.84,0.43,0.62,0.61,0.35,31862.00,0.4245000000000001,R
08:56:02,37.00,0.30,0.84,0.43,0.62,0.61,0.35,32162.00,0.42433333333333334,R
09:01:02,37.10,0.31,0.84,0.43,0.62,0.61,0.35,32462.00,0.42599999999999993,R
09:06:02,37.10,0.31,0.84,0.43,0.62,0.62,0.34,32762.00,0.42633333333333334,R
09:11:02,37.00,0.31,0.84,0.43,0.63,0.62,0.34,33062.00,0.42666666666666675,R
09:16:02,37.00,0.31,0.85,0.43,0.63,0.62,0.34,33362.00,0.4261666666666666,R
09:21:02,37.00,0.31,0.85,0.42,0.63,0.62,0.34,33662.00,0.4271666666666667,R
09:26:02,37.00,0.30,0.85,0.42,0.63,0.62,0.34,33962.00,0.42766666666666664,R
09:31:02,37.00,0.30,0.85,0.42,0.63,0.62,0.34,34262.00,0.4268333333333334,R
09:36:02,37.10,0.30,0.85,0.42,0.64,0.62,0.34,34562.00,0.42600000000000005,R
09:41:02,37.10,0.29,0.86,0.41,0.64,0.63,0.33,34862.00,0.42599999999999993,R
09:46:02,37.00,0.29,0.87,0.41,0.64,0.63,0.33,35162.00,0.4251666666666667,R
09:51:02,37.10,0.29,0.87,0.40,0.64,0.63,0.33,35462.00,0.4251666666666667,R
09:56:02,37.00,0.29,0.88,0.40,0.64,0.63,0.33,35762.00,0.42533333333333334,R
10:01:02,37.00,0.28,0.88,0.39,0.65,0.62,0.33,36062.00,0.4251666666666667,R
10:06:02,37.00,0.28,0.88,0.39,0.65,0.62,0.33,36362.00,0.42433333333333345,R
10:11:02,37.00,0.28,0.88,0.39,0.65,0.62,0.33,36662.00,0.42433333333333345,R
10:16:02,37.00,0.28,0.88,0.39,0.65,0.62,0.32,36962.00,0.42333333333333334,R
10:21:02,37.00,0.28,0.88,0.38,0.65,0.62,0.32,37262.00,0.42133333333333334,R
10:26:02,37.00,0.28,0.88,0.38,0.65,0.61,0.32,37562.00,0.41966666666666663,R
10:31:02,37.00,0.27,0.88,0.38,0.65,0.61,0.32,37862.00,0.41733333333333333,R
10:36:02,37.00,0.27,0.88,0.38,0.65,0.60,0.32,38162.00,0.41666666666666674,R
10:41:02,37.00,0.27,0.88,0.38,0.65,0.60,0.32,38462.00,0.4158333333333334,R
10:46:02,37.10,0.27,0.88,0.37,0.65,0.60,0.32,38762.00,0.4128333333333333,R
10:51:02,37.00,0.27,0.88,0.37,0.65,0.60,0.32,39062.00,0.41316666666666657,R
10:56:02,37.00,0.27,0.88,0.37,0.65,0.60,0.32,39362.00,0.4151666666666667,R
11:01:02,37.00,0.27,0.87,0.37,0.65,0.60,0.32,39662.00,0.41300000000000003,R
11:06:02,37.00,0.27,0.88,0.38,0.65,0.60,0.32,39962.00,0.41449999999999987,R
11:11:02,37.00,0.28,0.87,0.38,0.65,0.60,0.32,40262.00,0.4151666666666667,R
11:16:02,37.00,0.28,0.87,0.38,0.65,0.60,0.32,40562.00,0.42,R
11:21:02,37.00,0.28,0.88,0.38,0.65,0.60,0.32,40862.00,0.41866666666666663,R
11:26:02,37.00,0.28,0.87,0.38,0.65,0.60,0.33,41162.00,0.41900000000000004,R
11:31:02,37.00,0.28,0.87,0.39,0.65,0.60,0.33,41462.00,0.42100000000000004,R
11:36:02,37.10,0.29,0.88,0.39,0.65,0.61,0.33,41762.00,0.42333333333333334,R
11:41:02,37.10,0.29,0.87,0.39,0.65,0.61,0.34,42062.00,0.42433333333333334,R
11:46:02,37.10,0.29,0.87,0.40,0.65,0.61,0.34,42362.00,0.4258333333333333,R
11:51:02,37.00,0.30,0.87,0.40,0.65,0.61,0.35,42662.00,0.43,R
11:56:02,37.00,0.30,0.87,0.40,0.65,0.61,0.35,42962.00,0.43066666666666664,R
12:01:02,37.00,0.30,0.87,0.41,0.65,0.61,0.36,43262.00,0.4321666666666666,R
12:06:02,37.00,0.31,0.87,0.41,0.65,0.61,0.36,43562.00,0.4341666666666666,R
12:11:02,37.00,0.31,0.87,0.41,0.65,0.61,0.36,43862.00,0.43599999999999994,R
12:16:02,37.00,0.32,0.87,0.42,0.65,0.61,0.36,44162.00,0.4384999999999999,R
12:21:02,37.00,0.32,0.87,0.42,0.65,0.61,0.37,44462.00,0.43966666666666665,R
12:26:02,37.00,0.32,0.87,0.42,0.65,0.62,0.37,44762.00,0.4414999999999999,R
12:31:02,37.00,0.32,0.87,0.43,0.65,0.61,0.38,45062.00,0.4421666666666667,R
12:36:02,37.00,0.33,0.87,0.43,0.65,0.62,0.38,45362.00,0.4448333333333334,R
12:41:02,37.00,0.33,0.87,0.43,0.65,0.62,0.38,45662.00,0.4468333333333333,R
12:46:02,37.00,0.33,0.87,0.43,0.65,0.62,0.39,45962.00,0.44866666666666655,R
12:51:02,37.00,0.34,0.87,0.44,0.65,0.62,0.39,46262.00,0.45,R
12:56:02,37.00,0.34,0.87,0.44,0.65,0.62,0.39,46562.00,0.4524999999999999,R
13:01:02,37.00,0.34,0.87,0.44,0.65,0.62,0.39,46862.00,0.45333333333333337,R
13:06:02,37.00,0.35,0.87,0.44,0.65,0.62,0.40,47162.00,0.45533333333333326,R
13:11:02,37.00,0.35,0.87,0.45,0.65,0.62,0.40,47462.00,0.46,R
13:16:02,37.00,0.35,0.87,0.45,0.65,0.63,0.40,47762.00,0.46,R
13:21:02,37.00,0.36,0.87,0.45,0.65,0.63,0.41,48062.00,0.4600000000000001,R
13:26:02,37.00,0.36,0.87,0.46,0.65,0.63,0.41,48362.00,0.46333333333333326,R
13:31:02,37.00,0.36,0.87,0.46,0.65,0.63,0.41,48662.00,0.4641666666666666,R
13:36:02,37.00,0.37,0.87,0.47,0.65,0.63,0.41,48962.00,0.46699999999999997,R
13:41:02,37.00,0.37,0.87,0.46,0.65,0.64,0.42,49262.00,0.4666666666666667,R
13:46:02,37.00,0.37,0.87,0.47,0.66,0.64,0.42,49562.00,0.4698333333333333,R
13:51:02,37.10,0.37,0.87,0.47,0.66,0.64,0.42,49862.00,0.4723333333333334,R
13:56:02,37.00,0.38,0.87,0.48,0.66,0.64,0.43,50162.00,0.48,R
14:01:02,37.00,0.38,0.87,0.48,0.66,0.64,0.43,50462.00,0.47650000000000003,R
14:06:02,37.00,0.38,0.87,0.48,0.66,0.64,0.43,50762.00,0.4783333333333334,R
14:11:02,37.00,0.38,0.87,0.49,0.66,0.65,0.44,51062.00,0.4808333333333332,R
14:16:02,37.00,0.39,0.87,0.49,0.66,0.65,0.44,51362.00,0.4833333333333334,R
14:21:02,37.00,0.39,0.87,0.49,0.66,0.65,0.44,51662.00,0.49,R
14:26:02,37.00,0.39,0.87,0.49,0.67,0.66,0.45,51962.00,0.48750000000000004,R
14:31:02,37.10,0.40,0.87,0.50,0.67,0.66,0.45,52262.00,0.4906666666666668,R
14:36:02,37.00,0.40,0.88,0.50,0.67,0.66,0.45,52562.00,0.4930000000000001,R
14:41:02,37.00,0.40,0.88,0.51,0.67,0.66,0.46,52862.00,0.49550000000000005,R
14:46:02,37.00,0.40,0.87,0.51,0.67,0.66,0.46,53162.00,0.4966666666666667,R
14:51:02,37.00,0.41,0.87,0.51,0.67,0.67,0.46,53462.00,0.4986666666666667,R
14:56:02,37.00,0.41,0.88,0.52,0.67,0.67,0.47,53762.00,0.5021666666666667,R
15:01:02,37.00,0.41,0.88,0.52,0.67,0.67,0.47,54062.00,0.5031666666666667,R
15:06:02,37.00,0.42,0.87,0.53,0.67,0.67,0.48,54362.00,0.5051666666666668,R
15:11:02,37.00,0.42,0.88,0.53,0.68,0.67,0.48,54662.00,0.5076666666666667,R
15:16:02,37.00,0.42,0.88,0.53,0.67,0.67,0.48,54962.00,0.5096666666666667,R
15:21:02,37.00,0.43,0.88,0.53,0.68,0.67,0.49,55262.00,0.5138333333333334,R
15:26:02,37.00,0.43,0.88,0.54,0.68,0.68,0.49,55562.00,0.5148333333333335,R
15:31:02,37.00,0.43,0.88,0.54,0.68,0.68,0.50,55862.00,0.5176666666666667,R
15:36:02,37.10,0.44,0.89,0.54,0.68,0.68,0.50,56162.00,0.5203333333333333,R
15:41:02,37.10,0.44,0.88,0.55,0.68,0.68,0.50,56462.00,0.52,R
15:46:02,37.10,0.44,0.89,0.55,0.68,0.68,0.51,56762.00,0.5251666666666668,R
15:51:02,37.00,0.45,0.88,0.56,0.68,0.68,0.51,57062.00,0.5271666666666666,R
15:56:02,37.00,0.45,0.88,0.56,0.68,0.69,0.51,57362.00,0.53,R
16:01:02,37.00,0.45,0.88,0.56,0.68,0.69,0.52,57662.00,0.5311666666666668,R
16:06:02,37.00,0.46,0.88,0.57,0.69,0.69,0.52,57962.00,0.53,R
16:11:02,37.00,0.46,0.88,0.57,0.69,0.69,0.52,58262.00,0.5346666666666667,R
16:16:02,37.00,0.46,0.89,0.57,0.69,0.70,0.52,58562.00,0.54,R
16:21:02,37.00,0.46,0.89,0.57,0.69,0.70,0.53,58862.00,0.54,R
16:26:02,37.00,0.47,0.89,0.57,0.69,0.70,0.53,59162.00,0.5406666666666667,R
16:31:02,37.10,0.47,0.89,0.58,0.69,0.70,0.53,59462.00,0.5416666666666667,R
16:36:02,37.10,0.47,0.89,0.58,0.70,0.70,0.53,59762.00,0.54,R
16:41:02,37.10,0.48,0.89,0.58,0.70,0.70,0.54,60062.00,0.5473333333333334,R
16:46:02,37.10,0.47,0.89,0.58,0.70,0.71,0.54,60362.00,0.5483333333333333,R
16:51:02,37.00,0.48,0.89,0.58,0.70,0.71,0.54,60662.00,0.5501666666666666,R
16:56:02,37.00,0.48,0.89,0.59,0.70,0.71,0.55,60962.00,0.5526666666666666,R
17:01:02,37.00,0.48,0.89,0.59,0.70,0.71,0.55,61262.00,0.5549999999999999,R
17:06:02,37.00,0.49,0.89,0.59,0.70,0.71,0.55,61562.00,0.5558333333333333,R
17:11:02,37.10,0.49,0.89,0.60,0.70,0.72,0.55,61862.00,0.56,R
17:16:02,37.10,0.49,0.90,0.60,0.71,0.72,0.56,62162.00,0.5609999999999999,R
17:21:02,37.00,0.50,0.90,0.60,0.71,0.72,0.56,62462.00,0.5626666666666666,R
17:26:02,37.10,0.50,0.90,0.60,0.71,0.72,0.56,62762.00,0.5646666666666668,R
17:31:02,37.10,0.50,0.90,0.60,0.71,0.73,0.57,63062.00,0.5668333333333334,R
17:36:02,37.10,0.50,0.90,0.61,0.71,0.73,0.57,63362.00,0.5681666666666666,R
17:41:02,37.00,0.51,0.90,0.61,0.71,0.73,0.57,63662.00,0.5706666666666667,R
17:46:02,37.00,0.51,0.90,0.61,0.71,0.73,0.57,63962.00,0.57,R
17:51:02,37.00,0.51,0.90,0.61,0.71,0.73,0.58,64262.00,0.5756666666666665,R
17:56:02,37.00,0.52,0.90,0.62,0.72,0.73,0.58,64562.00,0.5766666666666668,R
18:01:02,37.00,0.52,0.90,0.62,0.72,0.74,0.58,64862.00,0.5793333333333335,R
18:06:02,37.00,0.52,0.90,0.62,0.72,0.74,0.58,65162.00,0.5811666666666666,R
18:11:02,37.00,0.52,0.90,0.62,0.72,0.74,0.59,65462.00,0.58,R
18:16:02,37.00,0.53,0.90,0.63,0.72,0.75,0.59,65762.00,0.5850000000000001,R
18:21:02,37.00,0.53,0.91,0.63,0.72,0.75,0.59,66062.00,0.5866666666666667,R
18:26:02,37.00,0.53,0.91,0.63,0.72,0.75,0.59,66362.00,0.59,R
18:31:02,37.10,0.54,0.91,0.63,0.73,0.75,0.60,66662.00,0.5923333333333333,R
18:36:02,37.00,0.54,0.91,0.64,0.73,0.75,0.60,66962.00,0.59,R
18:41:02,37.00,0.54,0.91,0.64,0.73,0.75,0.60,67262.00,0.5948333333333333,R
18:46:02,37.00,0.54,0.91,0.64,0.73,0.76,0.61,67562.00,0.5988333333333332,R
18:51:02,37.00,0.55,0.91,0.64,0.73,0.76,0.60,67862.00,0.5984999999999999,R
18:56:02,37.00,0.55,0.91,0.65,0.73,0.76,0.61,68162.00,0.60,R
19:01:02,37.00,0.55,0.92,0.65,0.74,0.76,0.61,68462.00,0.6043333333333333,R
19:06:02,37.00,0.55,0.91,0.65,0.73,0.77,0.61,68762.00,0.6048333333333333,R
19:11:02,37.00,0.56,0.92,0.65,0.73,0.77,0.61,69062.00,0.6068333333333333,R
19:16:02,37.10,0.56,0.92,0.66,0.74,0.77,0.62,69362.00,0.6100000000000001,R
19:21:02,37.00,0.56,0.92,0.66,0.74,0.77,0.62,69662.00,0.61,R
19:26:02,37.00,0.56,0.92,0.66,0.74,0.77,0.62,69962.00,0.6134999999999999,R
19:31:02,37.00,0.57,0.92,0.66,0.74,0.78,0.63,70262.00,0.6163333333333334,R
19:36:02,37.00,0.57,0.92,0.67,0.75,0.78,0.63,70562.00,0.6184999999999999,R
19:41:02,37.00,0.58,0.93,0.67,0.75,0.78,0.63,70862.00,0.6206666666666667,R
19:46:02,37.00,0.58,0.93,0.67,0.75,0.78,0.63,71162.00,0.6230000000000001,R
19:51:02,37.00,0.58,0.92,0.67,0.75,0.78,0.64,71462.00,0.6244999999999998,R
19:56:02,37.00,0.58,0.93,0.68,0.75,0.79,0.64,71762.00,0.6273333333333333,R
20:01:02,37.00,0.58,0.93,0.68,0.76,0.79,0.64,72062.00,0.6298333333333332,R
20:06:02,37.00,0.59,0.93,0.68,0.76,0.79,0.65,72362.00,0.6321666666666668,R
20:11:02,37.00,0.59,0.93,0.68,0.76,0.79,0.65,72662.00,0.63,R
20:16:02,37.10,0.59,0.93,0.69,0.76,0.80,0.65,72962.00,0.64,R
20:21:02,37.00,0.60,0.94,0.69,0.76,0.80,0.65,73262.00,0.64,R
20:26:02,37.00,0.60,0.93,0.69,0.76,0.80,0.66,73562.00,0.6411666666666667,R
20:31:02,37.10,0.60,0.94,0.70,0.77,0.80,0.66,73862.00,0.6444999999999999,R
20:36:02,37.10,0.60,0.94,0.70,0.77,0.80,0.66,74162.00,0.6456666666666665,R
20:41:02,37.00,0.61,0.94,0.70,0.77,0.81,0.66,74462.00,0.65,R
20:46:02,37.00,0.61,0.94,0.70,0.77,0.81,0.67,74762.00,0.6508333333333334,R
20:51:02,37.00,0.61,0.94,0.71,0.78,0.81,0.67,75062.00,0.6516666666666666,R
20:56:02,37.00,0.62,0.95,0.71,0.78,0.81,0.67,75362.00,0.6551666666666668,R
21:01:02,37.00,0.62,0.95,0.71,0.78,0.82,0.67,75662.00,0.6568333333333333,R
21:06:02,36.90,0.62,0.95,0.71,0.78,0.82,0.68,75962.00,0.6598333333333333,R
21:11:02,37.00,0.63,0.95,0.71,0.78,0.82,0.68,76262.00,0.6611666666666667,R
21:16:02,37.10,0.63,0.95,0.72,0.78,0.82,0.68,76562.00,0.6625000000000001,R
21:21:02,37.10,0.63,0.95,0.72,0.79,0.82,0.68,76862.00,0.6663333333333332,R
21:26:02,37.00,0.64,0.96,0.72,0.79,0.82,0.69,77162.00,0.6691666666666667,R
21:31:02,37.00,0.64,0.96,0.72,0.79,0.82,0.69,77462.00,0.6706666666666665,R
21:36:02,37.00,0.64,0.95,0.73,0.79,0.82,0.69,77762.00,0.6713333333333333,R
21:41:02,37.00,0.65,0.97,0.73,0.79,0.83,0.70,78062.00,0.6776666666666665,R
21:46:02,36.90,0.65,0.96,0.73,0.80,0.83,0.70,78362.00,0.6776666666666666,R
